"from","to"
"GOLGA2","TRIM67"
"MCM6","TRIM67"
"TNPO1","TRIM67"
"PRPF19","TRIM67"
"ACTA1","TRIM67"
"ACTC1","TRIM67"
"ILF3","TRIM67"
"SART3","TRIM67"
"RAD50","TRIM67"
"ACTR3","TRIM67"
"GFAP","TRIM67"
"PDIA4","TRIM67"
"EEF1A1","TRIM67"
"EEF1A2","TRIM67"
"TARDBP","TRIM67"
"HNRNPA2B1","TRIM67"
"EEF1G","TRIM67"
"MMS19","TRIM67"
"EEF1D","TRIM67"
"EIF3F","TRIM67"
"EEF2","TRIM67"
"HDLBP","TRIM67"
"MCM5","TRIM67"
"ACACA","TRIM67"
"KRT2","TRIM67"
"ALDH3A2","TRIM67"
"CCT7","TRIM67"
"HSPA8","TRIM67"
"CLTC","TRIM67"
"NSF","TRIM67"
"STAT3","TRIM67"
"EIF4A3","TRIM67"
"AP2M1","TRIM67"
"DDX3X","TRIM67"
"DCTN1","TRIM67"
"NUP155","TRIM67"
"RPN1","TRIM67"
"ACTN1","TRIM67"
"HNRNPL","TRIM67"
"SHMT2","TRIM67"
"TRIM28","TRIM67"
"HIST2H2BE","TRIM67"
"RUVBL2","TRIM67"
"RPS3A","TRIM67"
"HNRNPC","TRIM67"
"HNRNPF","TRIM67"
"KRT1","TRIM67"
"RPS3","TRIM67"
"TRIM67","TRIP6"
"RHOC","TRIM67"
"DNAJC10","TRIM67"
"CCDC47","TRIM67"
"AIFM1","TRIM67"
"PHB","TRIM67"
"HSPA4","TRIM67"
"LRPPRC","TRIM67"
"HSPA9","TRIM67"
"PSMC3","TRIM67"
"PSMC4","TRIM67"
"FKBP8","TRIM67"
"ELAVL1","TRIM67"
"FUBP3","TRIM67"
"ACTN4","TRIM67"
"PARP1","TRIM67"
"PPIA","TRIM67"
"EWSR1","TRIM67"
"DLD","TRIM67"
"HADHA","TRIM67"
"CLU","TRIM67"
"AHCY","TRIM67"
"CCT2","TRIM67"
"TRIM67","VDAC1"
"SF3B3","TRIM67"
"RPN2","TRIM67"
"PSMA7","TRIM67"
"SSR1","TRIM67"
"EFTUD2","TRIM67"
"HDAC1","TRIM67"
"SMARCC2","TRIM67"
"SMARCC1","TRIM67"
"DYNC1LI1","TRIM67"
"HMGB1","TRIM67"
"TRIM67","YWHAB"
"FLNA","TRIM67"
"P4HB","TRIM67"
"RBBP4","TRIM67"
"NAP1L1","TRIM67"
"CDC73","TRIM67"
"DLST","TRIM67"
"TRIM67","TUBA1C"
"KTN1","TRIM67"
"PABPC4","TRIM67"
"HSP90B1","TRIM67"
"HSPB1","TRIM67"
"RPS5","TRIM67"
"TRIM67","TUFM"
"TRIM67","UPF1"
"PRDX1","TRIM67"
"TRIM67","YWHAG"
"FUS","TRIM67"
"TRIM67","VIM"
"CKAP4","TRIM67"
"EIF2AK2","TRIM67"
"TRIM67","YWHAZ"
"HSD17B10","TRIM67"
"PDHA1","TRIM67"
"RPSA","TRIM67"
"HSPD1","TRIM67"
"PRMT5","TRIM67"
"PABPC1","TRIM67"
"TRIM67","TUBB3"
"ALDOA","TRIM67"
"RPL22","TRIM67"
"ATG16L1","TRIM67"
"RB1","TRIM67"
"PDZD8","TRIM67"
"S100A2","TRIM67"
"AURKA","TRIM67"
"SH3KBP1","TRIM67"
"ATG9A","TRIM67"
"NOLC1","TRIM67"
"KIF20A","TRIM67"
"TBK1","TRIM67"
"DNMT1","TRIM67"
"DLG1","TRIM67"
"ERBB2IP","TRIM67"
"OBSL1","TRIM67"
"PML","TRIM67"
"ANLN","TRIM67"
"BRD4","TRIM67"
"IFI16","TRIM67"
"BPTF","TRIM67"
"POLR2E","TRIM67"
"ATM","TRIM67"
"PXN","TRIM67"
"NEDD4L","TRIM67"
"SURF6","TRIM67"
"NPC1","TRIM67"
"AURKB","TRIM67"
"ERGIC1","TRIM67"
"CSK","TRIM67"
"TERF2","TRIM67"
"AKAP1","TRIM67"
"SMC5","TRIM67"
"FOXK2","TRIM67"
"MECP2","TRIM67"
"ESYT2","TRIM67"
"LDLR","TRIM67"
"STX5","TRIM67"
"TRIM67","TRRAP"
"DDX27","TRIM67"
"LTN1","TRIM67"
"EIF4B","TRIM67"
"IGF2R","TRIM67"
"MOV10","TRIM67"
"CBL","TRIM67"
"ATXN2","TRIM67"
"PRPF4B","TRIM67"
"LMAN1","TRIM67"
"NFKB1","TRIM67"
"FXR2","TRIM67"
"CLTA","TRIM67"
"TRIM67","VASP"
"STX7","TRIM67"
"CDIPT","TRIM67"
"SIN3A","TRIM67"
"SRRM2","TRIM67"
"ADARB1","TRIM67"
"NF2","TRIM67"
"TRIM67","VAPA"
"EZH2","TRIM67"
"NOC2L","TRIM67"
"CSNK2A1","TRIM67"
"TRIM67","USP11"
"LARP1","TRIM67"
"TRIM67","USP15"
"HEXIM1","TRIM67"
"GRSF1","TRIM67"
"ARF6","TRIM67"
"SEC63","TRIM67"
"MAPT","TRIM67"
"PRKACA","TRIM67"
"BZW1","TRIM67"
"SRPK2","TRIM67"
"TRIM67","UBQLN1"
"TFRC","TRIM67"
"TRIM67","TXN"
"NAT10","TRIM67"
"MEPCE","TRIM67"
"HIST1H1E","TRIM67"
"ARMC8","TRIM67"
"PTPRF","TRIM67"
"GTPBP4","TRIM67"
"GOPC","TRIM67"
"MDN1","TRIM67"
"MARCKS","TRIM67"
"PRRC2A","TRIM67"
"TRIM24","TRIM67"
"ELOVL5","TRIM67"
"EHMT2","TRIM67"
"GLDC","TRIM67"
"MED4","TRIM67"
"RICTOR","TRIM67"
"TRIM67","YES1"
"BICD2","TRIM67"
"POLR1E","TRIM67"
"PTPN11","TRIM67"
"ATP6AP2","TRIM67"
"RNF20","TRIM67"
"ACIN1","TRIM67"
"AHNAK","TRIM67"
"CD44","TRIM67"
"PPP1R12A","TRIM67"
"SEC24B","TRIM67"
"CTCF","TRIM67"
"TRIM67","YTHDF2"
"TRIM67","UBQLN2"
"CASP8","TRIM67"
"BAIAP2","TRIM67"
"MBNL1","TRIM67"
"NUFIP2","TRIM67"
"TRIM67","WHSC1"
"GBF1","TRIM67"
"LARP7","TRIM67"
"RAB3B","TRIM67"
"LUC7L2","TRIM67"
"PRPF8","TRIM67"
"PCM1","TRIM67"
"ABI2","TRIM67"
"GNB1","TRIM67"
"RRP12","TRIM67"
"RPS6","TRIM67"
"TRIM67","USP10"
"NOTCH1","TRIM67"
"AHCYL1","TRIM67"
"CIT","TRIM67"
"BSG","TRIM67"
"TRIM67","ZC3H18"
"TRIM67","YTHDF3"
"SHC1","TRIM67"
"SERBP1","TRIM67"
"GPM6A","TRIM67"
"RSL1D1","TRIM67"
"RBM8A","TRIM67"
"MON2","TRIM67"
"KIAA1429","TRIM67"
"SRRM1","TRIM67"
"TRIM67","UBE3C"
"MAGOH","TRIM67"
"KIAA0368","TRIM67"
"SART1","TRIM67"
"TRIM67","USP4"
"PARD3","TRIM67"
"MTOR","TRIM67"
"ITFG1","TRIM67"
"TNFRSF10B","TRIM67"
"DNAJC5","TRIM67"
"RAF1","TRIM67"
"MDC1","TRIM67"
"AATF","TRIM67"
"PNN","TRIM67"
"TRIM67","XRN1"
"DDX23","TRIM67"
"GOT1","TRIM67"
"RBM39","TRIM67"
"RNPS1","TRIM67"
"SLC39A7","TRIM67"
"ACTG1","TRIM67"
"SMAD4","TRIM67"
"CXADR","TRIM67"
"GORASP2","TRIM67"
"SUPT5H","TRIM67"
"TRIM67","UBE3A"
"EZR","TRIM67"
"HSPA4L","TRIM67"
"LAMP2","TRIM67"
"TRIM67","WDR5"
"MTDH","TRIM67"
"CEP170","TRIM67"
"NEDD4","TRIM67"
"TGOLN2","TRIM67"
"SNX6","TRIM67"
"PRPF40A","TRIM67"
"FNDC3A","TRIM67"
"MAP4K4","TRIM67"
"DAXX","TRIM67"
"TCOF1","TRIM67"
"DVL2","TRIM67"
"PGRMC1","TRIM67"
"RBM19","TRIM67"
"RDX","TRIM67"
"BCLAF1","TRIM67"
"FBXO22","TRIM67"
"NCAPD2","TRIM67"
"RBBP7","TRIM67"
"HERC2","TRIM67"
"TRIM67","U2AF1"
"CUL7","TRIM67"
"CYLD","TRIM67"
"PDGFRA","TRIM67"
"CAMK2A","TRIM67"
"TRIM33","TRIM67"
"MLLT4","TRIM67"
"PHLPP1","TRIM67"
"RB1CC1","TRIM67"
"HDAC6","TRIM67"
"FUBP1","TRIM67"
"OS9","TRIM67"
"EPHB2","TRIM67"
"SRP9","TRIM67"
"MEX3A","TRIM67"
"RAC2","TRIM67"
"SIRT1","TRIM67"
"SENP3","TRIM67"
"STX6","TRIM67"
"RAB4A","TRIM67"
"DERL1","TRIM67"
"TAX1BP1","TRIM67"
"KRAS","TRIM67"
"TRIM67","ZDHHC17"
"TRAF2","TRIM67"
"IKBKB","TRIM67"
"ARRB1","TRIM67"
"METTL7A","TRIM67"
"RCOR1","TRIM67"
"BRD2","TRIM67"
"PLEKHA5","TRIM67"
"NUP35","TRIM67"
"NRP1","TRIM67"
"MCM2","RPA1"
"MCM4","RPA1"
"MCM6","RPA1"
"MCM7","RPA1"
"BLM","RPA1"
"RPA1","RPA1"
"RPA1","SMC2"
"PRKDC","RPA1"
"RPA1","VIM"
"FUBP1","RPA1"
"PARP1","RPA1"
"MYH9","RPA1"
"RPA1","SFPQ"
"FUS","RPA1"
"RPA1","TARDBP"
"HNRNPA2B1","RPA1"
"FLNA","RPA1"
"ACTB","RPA1"
"RPA1","XRN1"
"RPA1","YTHDF3"
"RPA1","SNRNP200"
"NONO","RPA1"
"ELAVL1","RPA1"
"FUBP3","RPA1"
"HNRNPU","RPA1"
"EWSR1","RPA1"
"PRDX1","RPA1"
"RPA1","SLFN11"
"EEF1A2","RPA1"
"ANXA2","RPA1"
"EEF1A1","RPA1"
"RPA1","YTHDF2"
"MATR3","RPA1"
"RPA1","SF3B1"
"DHX15","RPA1"
"HSPB1","RPA1"
"RPA1","TUBA1C"
"APEX1","RPA1"
"RPA1","TUBB"
"PDS5A","RPA1"
"RPA1","RPS5"
"PPP1CC","RPA1"
"EFTUD2","RPA1"
"RPA1","SF3A1"
"ILF3","RPA1"
"RPA1","SF3B3"
"RPA1","SPTAN1"
"BCAP31","RPA1"
"DDX3X","RPA1"
"MDC1","RPA1"
"RBM39","RPA1"
"DSP","RPA1"
"PRPF8","RPA1"
"PABPC1","RPA1"
"RPA1","TCOF1"
"RPA1","TFRC"
"PRPF40A","RPA1"
"RPA1","SMC3"
"RAD50","RPA1"
"CLTC","RPA1"
"RPA1","TRIM28"
"CDC5L","RPA1"
"RPA1","SMC1A"
"HSPA8","RPA1"
"LIMA1","RPA1"
"HNRNPL","RPA1"
"MOV10","RPA1"
"RPA1","SPTBN1"
"AHNAK","RPA1"
"PRRC2A","RPA1"
"KDM1A","RPA1"
"RPA1","SYNCRIP"
"RPA1","TOP2A"
"DDX23","RPA1"
"RPA1","RPL18A"
"RPA1","SNRNP40"
"RPA1","TMPO"
"COPA","RPA1"
"ERGIC1","RPA1"
"POLR2E","RPA1"
"DDB1","RPA1"
"ESYT1","RPA1"
"PPP2CA","RPA1"
"RPA1","UBC"
"AP2B1","RPA1"
"EPRS","RPA1"
"HNRNPCL1","RPA1"
"HNRNPF","RPA1"
"MED4","RPA1"
"NUMA1","RPA1"
"PABPC4","RPA1"
"PGRMC1","RPA1"
"PPP1R12A","RPA1"
"PRPF19","RPA1"
"RPA1","RPL18"
"RPA1","RPS3A"
"RPA1","RUVBL2"
"RPA1","SMARCC2"
"RPA1","TERF2"
"RPA1","USP7"
"MTUS2","RPA1"
"RPA1","RPA4"
"LTN1","RPA1"
"RPA1","TOP3B"
"HERC2","RPA1"
"MCM5","RPA1"
"CDK1","RPA1"
"RPA1","TP53"
"EHMT2","RPA1"
"HDAC6","RPA1"
"RPA1","SIRT1"
"PTPN11","RPA1"
"RPA1","TP53BP1"
"DYNC1H1","RPA1"
"DYNC1LI1","RPA1"
"DVL2","RPA1"
"HDLBP","RPA1"
"RPA1","SNW1"
"DDX24","RPA1"
"PLK1","RPA1"
"RPA1","SART1"
"RPA1","USP36"
"BPTF","RPA1"
"CDC73","RPA1"
"MTA1","RPA1"
"RPA1","ZC3H18"
"MTOR","RPA1"
"NUFIP2","RPA1"
"RPA1","SAFB"
"RPA1","TP53BP2"
"RPA1","SF1"
"CUL4A","RPA1"
"ANLN","RPA1"
"RPA1","YBX1"
"RPA1","SENP3"
"RBBP4","RPA1"
"CSDE1","RPA1"
"NAP1L1","RPA1"
"RPA1","TBK1"
"PRPF3","RPA1"
"LARP7","RPA1"
"AURKA","RPA1"
"RPA1","TRRAP"
"BRCA2","RPA1"
"BICD2","RPA1"
"BRCA1","RPA1"
"KBTBD7","RPA1"
"MAP4K4","RPA1"
"EPHA2","RPA1"
"ITCH","RPA1"
"LATS1","RPA1"
"NAA40","RPA1"
"RPA1","SUZ12"
"PSMC4","RPA1"
"EEF1D","RPA1"
"POLR1E","RPA1"
"HECTD1","RPA1"
"ESYT2","RPA1"
"RPA1","SMARCA2"
"RNF113A","RPA1"
"RPA1","UBR5"
"PARD3","RPA1"
"NFX1","RPA1"
"RPA1","SMC5"
"CBL","RPA1"
"CXADR","RPA1"
"PTPRF","RPA1"
"EIF4B","RPA1"
"CIC","RPA1"
"PSMC3","RPA1"
"RPA1","WHSC1"
"CCDC8","RPA1"
"RIOK1","RPA1"
"NCAPH","RPA1"
"RPA1","STX5"
"RPA1","SMG7"
"ERBB2IP","RPA1"
"NOLC1","RPA1"
"AATF","RPA1"
"RPA1","SURF6"
"RICTOR","RPA1"
"GOLGA2","RPA1"
"BAIAP2","RPA1"
"BRD4","RPA1"
"GGH","RPA1"
"MEN1","RPA1"
"NUDCD2","RPA1"
"ARNT","RPA1"
"NCOR2","RPA1"
"RPA1","SMAD4"
"NEDD4","RPA1"
"MKI67","RPA1"
"RPA1","RPL28"
"HIST1H1C","RPA1"
"RPA1","RSL1D1"
"RPA1","RPL8"
"BCLAF1","RPA1"
"GTPBP4","RPA1"
"RPA1","RPL7A"
"RPA1","RPL13"
"HIST1H1E","RPA1"
"MTA2","RPA1"
"RPA1","RRP12"
"RPA1","RPL14"
"NOP2","RPA1"
"AURKB","RPA1"
"RPA1","SMARCA4"
"FXR2","RPA1"
"RPA1","SF3A2"
"AKAP1","RPA1"
"DDX18","RPA1"
"RPA1","RPS11"
"RPA1","RPS6"
"AP2M1","RPA1"
"H2AFY","RPA1"
"HMGB1","RPA1"
"NAT10","RPA1"
"DNAJC10","RPA1"
"KIF23","RPA1"
"POLR2A","RPA1"
"PSMD3","RPA1"
"RPA1","TRIM25"
"DDX56","RPA1"
"RPA1","RPL27A"
"MLLT4","RPA1"
"CUL3","RPA1"
"MDN1","RPA1"
"IGF2BP1","RPA1"
"RPA1","SIN3A"
"PRPF4B","RPA1"
"RPA1","SUPT5H"
"POLR2B","RPA1"
"RPA1","U2AF2"
"G3BP1","RPA1"
"MYO6","RPA1"
"DNMT1","RPA1"
"RBBP7","RPA1"
"RPA1","RPS27"
"RPA1","RPL22"
"NOC2L","RPA1"
"RPA1","VAPA"
"RPA1","SART3"
"DDX27","RPA1"
"RPA1","UFL1"
"RPA1","SEC63"
"NXF1","RPA1"
"LARP1","RPA1"
"BZW1","RPA1"
"KIAA0368","RPA1"
"RPA1","TNFRSF10B"
"RPA1","STIP1"
"RPA1","RPS2"
"PRKACA","RPA1"
"RPA1","UPF1"
"FXR1","RPA1"
"HNRNPC","RPA1"
"RPA1","UBE3C"
"NCAPD2","RPA1"
"KIF5B","RPA1"
"POGZ","RPA1"
"EIF2AK2","RPA1"
"PSPC1","RPA1"
"GBF1","RPA1"
"ALDH3A2","RPA1"
"MRPS9","RPA1"
"HADHA","RPA1"
"RPA1","UBE2O"
"CCT5","RPA1"
"CSNK2A1","RPA1"
"EZR","RPA1"
"FBXO22","RPA1"
"CUL5","RPA1"
"CSK","RPA1"
"RPA1","SLC25A5"
"RPA1","RPS3"
"H2AFX","RPA1"
"FKBP8","RPA1"
"GCN1L1","RPA1"
"DDX6","RPA1"
"CAD","RPA1"
"RPA1","VCP"
"P4HB","RPA1"
"CCDC47","RPA1"
"AIFM1","RPA1"
"KPNA2","RPA1"
"GSPT1","RPA1"
"CEP170","RPA1"
"HSPH1","RPA1"
"RPA1","TOP1"
"MMS19","RPA1"
"FASN","RPA1"
"RPA1","RPN1"
"NSF","RPA1"
"RPA1","SERBP1"
"EIF4A3","RPA1"
"RPA1","SNX27"
"MTDH","RPA1"
"HUWE1","RPA1"
"RPA1","SRRM2"
"RDX","RPA1"
"COPB2","RPA1"
"DNM2","RPA1"
"ANKFY1","RPA1"
"PSMD2","RPA1"
"PDIA4","RPA1"
"CKAP4","RPA1"
"RPA1","TRIM33"
"EEF1G","RPA1"
"NCBP1","RPA1"
"NUP155","RPA1"
"ACTN4","RPA1"
"EEF2","RPA1"
"CCT4","RPA1"
"RPA1","USP14"
"CCT7","RPA1"
"COPB1","RPA1"
"AHCY","RPA1"
"RPA1","SSRP1"
"RPA1","XPO1"
"PRMT1","RPA1"
"PSMA7","RPA1"
"METTL7A","RPA1"
"LMAN1","RPA1"
"RPA1","RPN2"
"RPA1","YWHAG"
"EIF4A1","RPA1"
"AHCYL1","RPA1"
"ATP1A1","RPA1"
"RPA1","SRP9"
"CDC37","RPA1"
"CCT6A","RPA1"
"CAND1","RPA1"
"CDIPT","RPA1"
"RPA1","USP9X"
"PRMT5","RPA1"
"MEPCE","RPA1"
"RPA1","SSR1"
"RPA1","STAT3"
"ACTR3","RPA1"
"EIF3I","RPA1"
"RPA1","YWHAB"
"RPA1","YWHAZ"
"ACBD3","RPA1"
"RPA1","TNPO1"
"RPA1","WDR5"
"RPA1","XPOT"
"RPA1","YWHAH"
"RPA1","SRPK2"
"ARMC8","RPA1"
"GNB1","RPA1"
"BSG","RPA1"
"HSPA4L","RPA1"
"CCT2","RPA1"
"DERL1","RPA1"
"HDAC1","RPA1"
"ARF6","RPA1"
"ACTN1","RPA1"
"ATP2B1","RPA1"
"RAB4A","RPA1"
"RPA1","TUFM"
"OGT","RPA1"
"EIF3F","RPA1"
"HSPA4","RPA1"
"RPA1","SHMT2"
"RPA1","SLC3A2"
"GOT1","RPA1"
"ATXN2","RPA1"
"DLD","RPA1"
"RPA1","SNRPC"
"RPA1","USP10"
"RPA1","RPSA"
"ALDOA","RPA1"
"RPA1","USP11"
"FAF1","RPA1"
"RPA1","STX7"
"ACTC1","RPA1"
"RPA1","VDAC1"
"HSPD1","RPA1"
"PHB","RPA1"
"PNN","RPA1"
"LRPPRC","RPA1"
"RPA1","YES1"
"JUP","RPA1"
"KTN1","RPA1"
"ACIN1","RPA1"
"PPIA","RPA1"
"HSPA9","RPA1"
"PDHA1","RPA1"
"RPA1","TBRG4"
"ACACA","RPA1"
"DLST","RPA1"
"RPA1","UBE3A"
"RB1","RPA1"
"RPA1","TXN"
"RNF20","RPA1"
"RAD51","RPA1"
"RB1CC1","RPA1"
"CHAF1A","RPA1"
"RPA1","SH3KBP1"
"FN1","RPA1"
"ATM","RPA1"
"CUL7","RPA1"
"RNF2","RPA1"
"NTRK1","RPA1"
"RPA1","SLX4"
"NF2","RPA1"
"RPA1","TRIM14"
"RPA1","RUNX1"
"RNF123","RPA1"
"RPA1","SNAI1"
"RECQL4","RPA1"
"MYC","RPA1"
"RPA1","WDR76"
"KIAA1429","RPA1"
"ATG16L1","RPA1"
"PTEN","RPA1"
"CYLD","RPA1"
"BIRC3","RPA1"
"EP300","RPA1"
"PLEKHA4","RPA1"
"ESR1","RPA1"
"CHMP4C","RPA1"
"DTX2","RPA1"
"IFI16","RPA1"
"HIST1H3A","RPA1"
"DPP4","RPA1"
"RPA1","TMPRSS11B"
"ACE2","RPA1"
"RPA1","TAX1BP1"
"KRAS","RPA1"
"PARK2","RPA1"
"CEBPB","RPA1"
"AR","RPA1"
"RPA1","TIPARP"
"HIST1H3C","RPA1"
"CCNF","RPA1"
"RAF1","RPA1"
"ARHGAP24","RPA1"
"GLDC","RPA1"
"CTBP1","RPA1"
"RPA1","SPOP"
"CEBPA","RPA1"
"RPA1","TRIM21"
"C9orf72","RPA1"
"KCNA3","RPA1"
"MYC","SNRNP200"
"MCM7","MYC"
"GCN1L1","MYC"
"DDX24","MYC"
"MYC","PRPF8"
"EFTUD2","MYC"
"MYC","SMARCA4"
"HNRNPC","MYC"
"MYC","PDS5A"
"CEBPA","MYC"
"CEBPB","MYC"
"KAT5","MYC"
"MYC","TRRAP"
"MYC","RUVBL2"
"ACTB","MYC"
"MYC","RAF1"
"BRCA1","MYC"
"MYC","SF3B1"
"MYC","SNW1"
"MEN1","MYC"
"HNRNPU","MYC"
"CREBBP","MYC"
"FBXW7","MYC"
"MYC","SMARCA2"
"MYC","SMARCC1"
"EP300","MYC"
"HDAC1","MYC"
"HIF1A","MYC"
"BTRC","MYC"
"HUWE1","MYC"
"MYC","TRIM28"
"MYC","POLR2B"
"MYC","TOP1"
"MYC","TOP2A"
"MYC","NONO"
"MYC","POLR2A"
"MMS19","MYC"
"HNRNPF","MYC"
"LRPPRC","MYC"
"DHX15","MYC"
"IGF2BP1","MYC"
"MYC","XRN1"
"MYC","SMC2"
"MYC","PRKDC"
"EIF3I","MYC"
"EEF1G","MYC"
"EIF4A1","MYC"
"MYC","PSMC4"
"MYC","PSMD3"
"MYC","PSMD2"
"MYC","UBE3C"
"MYC","PSMA7"
"MYC","PSMC3"
"MYC","PLK1"
"MYC","RPN1"
"MYC","RPN2"
"HSPB1","MYC"
"HSPD1","MYC"
"CCT2","MYC"
"CCT5","MYC"
"CCT4","MYC"
"CCT6A","MYC"
"HSPH1","MYC"
"MYC","YWHAB"
"MYC","XPO1"
"DYNC1H1","MYC"
"KPNA2","MYC"
"MYC","XPOT"
"MYC","NDUFS1"
"MYC","TMPO"
"MYC","PPP2CA"
"DDB1","MYC"
"CUL4A","MYC"
"MYC","MYC"
"ALDOA","MYC"
"BRD4","MYC"
"IGF2R","MYC"
"LATS1","MYC"
"MYC","NTRK1"
"MYC","POLR2E"
"MYC","SH3KBP1"
"MYC","YES1"
"MYC","PML"
"MYC","RIN3"
"MYC","RUNX1"
"ERBB2IP","MYC"
"CKAP4","MYC"
"MYC","TP53"
"MYC","RPL13"
"MYC","SSR1"
"MYC","TXN"
"MYC","SNRPC"
"FLNA","MYC"
"ACTC1","MYC"
"ANXA2","MYC"
"FN1","MYC"
"MYC","YBX1"
"ACTG1","MYC"
"MYC","TRIM21"
"MYC","SRP9"
"MYC","PRDX1"
"BRD3","MYC"
"KDM1A","MYC"
"MYC","USP36"
"MYC","UBE2O"
"HADHA","MYC"
"MYC","MYCN"
"MYC","WWP2"
"MYC","USP7"
"BLM","MYC"
"GRSF1","MYC"
"MYC","RLIM"
"MYC","SPOP"
"MYC","ZNF746"
"CDK1","MYC"
"HDLBP","MYC"
"MKI67","MYC"
"MYC","NOP2"
"CLTC","MYC"
"MYC","YTHDF2"
"AP2M1","MYC"
"MYC","RECQL4"
"EIF4G1","MYC"
"MYC","MYO6"
"MYC","TUBB3"
"MYC","RPSA"
"MYC","SPTAN1"
"MYC","SCRIB"
"MATR3","MYC"
"MYC","RBM39"
"MYC","PLEKHA5"
"MYC","TP53BP1"
