"from","to"
"DDB2","ZRANB1"
"NUP205","ZRANB1"
"MRPS31","ZRANB1"
"ARPC1A","ZRANB1"
"HDAC2","ZRANB1"
"MRPL24","ZRANB1"
"RNF31","ZRANB1"
"PTCD3","ZRANB1"
"LTV1","ZRANB1"
"TOE1","ZRANB1"
"ARAP1","ZRANB1"
"QKI","ZRANB1"
"MMS19","ZRANB1"
"RNF2","ZRANB1"
"DNAJC2","ZRANB1"
"MYBBP1A","ZRANB1"
"NOL10","ZRANB1"
"WAC","ZRANB1"
"DIDO1","ZRANB1"
"DHRS4","ZRANB1"
"LMF2","ZRANB1"
"LSM14B","ZRANB1"
"ASPSCR1","ZRANB1"
"WDR11","ZRANB1"
"NAT10","ZRANB1"
"DHX36","ZRANB1"
"MRPL46","ZRANB1"
"CHMP4B","ZRANB1"
"DHX35","ZRANB1"
"SUDS3","ZRANB1"
"NCOA5","ZRANB1"
"CHD8","ZRANB1"
"MRPL47","ZRANB1"
"DYNLRB1","ZRANB1"
"EXOSC4","ZRANB1"
"MRPL40","ZRANB1"
"DDX21","ZRANB1"
"SIRT7","ZRANB1"
"PDS5B","ZRANB1"
"MDN1","ZRANB1"
"IMP3","ZRANB1"
"ZNHIT6","ZRANB1"
"TAB2","ZRANB1"
"FAM120A","ZRANB1"
"GRHPR","ZRANB1"
"PEF1","ZRANB1"
"FBXO2","ZRANB1"
"GPATCH8","ZRANB1"
"GTF3C4","ZRANB1"
"DRG1","ZRANB1"
"WDR37","ZRANB1"
"RCL1","ZRANB1"
"DDX52","ZRANB1"
"LUC7L2","ZRANB1"
"EXOSC1","ZRANB1"
"SAMM50","ZRANB1"
"UBIAD1","ZRANB1"
"ARFGEF2","ZRANB1"
"IVNS1ABP","ZRANB1"
"HLA-C","ZRANB1"
"SAP18","ZRANB1"
"CCHCR1","ZRANB1"
"MCM5","RPA2"
"MED31","RPA2"
"RPA2","TUBB2A"
"RPA2","XRCC6"
"RAD52","RPA2"
"RPA2","RPA3"
"MARCKS","RPA2"
"PFDN2","RPA2"
"DHX36","RPA2"
"HLTF","RPA2"
"PNKP","RPA2"
"MSH2","RPA2"
"RBFOX2","RPA2"
"EIF2S1","RPA2"
"RPA2","YTHDF1"
"NONO","RPA2"
"INTS6","RPA2"
"ACTA2","RPA2"
"PARP12","RPA2"
"RPA2","SLFN11"
"RPA2","RPL7"
"ANXA2","RPA2"
"RPA2","YTHDF2"
"KHDRBS1","RPA2"
"RAB1A","RPA2"
"RPA2","RPS7"
"RAI14","RPA2"
"RPA2","RPS5"
"BCAP31","RPA2"
"DDX3X","RPA2"
"RBM39","RPA2"
"RPA2","RPL9"
"RAB10","RPA2"
"RPA2","SMC3"
"LIMCH1","RPA2"
"CDC5L","RPA2"
"RPA2","RPL6"
"MYO1B","RPA2"
"MOV10","RPA2"
"CHD4","RPA2"
"RPA2","TOP2A"
"ADD1","RPA2"
"POLA1","RPA2"
"RPA2","TAGLN2"
"RPA2","TPX2"
"GTF3C2","RPA2"
"RALY","RPA2"
"ATP6V0D1","RPA2"
"CAV1","RPA2"
"DIDO1","RPA2"
"EIF2S2","RPA2"
"INTS1","RPA2"
"RPA2","TPM2"
"AKAP8","RPA2"
"AP2A1","RPA2"
"CHERP","RPA2"
"EPRS","RPA2"
"FBL","RPA2"
"HNRNPH1","RPA2"
"KIAA1033","RPA2"
"MED4","RPA2"
"PGRMC1","RPA2"
"RAB6A","RPA2"
"RBM10","RPA2"
"RPA2","RPL18"
"RPA2","RTN4"
"RPA2","WAPAL"
"PARP2","RPA2"
"CETN2","RPA2"
"RPA2","VCP"
"RPA2","ZUFSP"
"LNX2","RPA2"
"RAD17","RPA2"
"PALB2","RPA2"
"RPA2","RPA2"
"RPA2","SSBP1"
"HIRA","RPA2"
"NPEPPS","RPA2"
"RPA2","RPS20"
"RAB11FIP1","RPA2"
"RPA2","TFG"
"ACAD9","RPA2"
"PCNP","RPA2"
"RPA2","TJP1"
"RPA2","TJP2"
"RBM17","RPA2"
"PLOD2","RPA2"
"NUP50","RPA2"
"RPA2","STMN1"
"RPA2","STAU1"
"RNF219","RPA2"
"FUT8","RPA2"
"RPA2","TFIP11"
"PDLIM1","RPA2"
"PALLD","RPA2"
"CHMP4B","RPA2"
"PDCD5","RPA2"
"INO80","RPA2"
"RPA2","SPEN"
"CCNB1","RPA2"
"GPATCH1","RPA2"
"PEX3","RPA2"
"RPA2","SUGT1"
"RHOG","RPA2"
"RANBP9","RPA2"
"POLD3","RPA2"
"JUN","RPA2"
"RPA2","WDR11"
"RPA2","SBF1"
"RCL1","RPA2"
"ANLN","RPA2"
"NEDD4","RPA2"
"CIAPIN1","RPA2"
"ARFGEF2","RPA2"
"EIF4E2","RPA2"
"MTMR6","RPA2"
"RPA2","WAC"
"NCOR2","RPA2"
"RPA2","TP53BP2"
"LIMD1","RPA2"
"RPA2","STRN4"
"RPA2","USP48"
"LUZP1","RPA2"
"FAM120A","RPA2"
"RPA2","UBAC2"
"EEF1B2","RPA2"
"IFT74","RPA2"
"RPA2","ZNF281"
"MFAP1","RPA2"
"MRPL19","RPA2"
"OSBPL11","RPA2"
"BUB1","RPA2"
"PPWD1","RPA2"
"OSBPL8","RPA2"
"RPA2","SQRDL"
"CENPH","RPA2"
"PDS5B","RPA2"
"MAP4K4","RPA2"
"ILK","RPA2"
"MFF","RPA2"
"RPA2","VPS33B"
"RPA2","SH3GL1"
"BRCC3","RPA2"
"CKAP2","RPA2"
"RPA2","SMARCE1"
"CHD1","RPA2"
"RPA2","TAB2"
"PAF1","RPA2"
"ENAH","RPA2"
"CDK9","RPA2"
"RPA2","TBC1D9B"
"CAMK2G","RPA2"
"RPA2","UTP20"
"PSMC4","RPA2"
"NUDT5","RPA2"
"CYB5R1","RPA2"
"RPA2","TCEA1"
"RPA2","TAF4"
"GTF2F1","RPA2"
"ARPC1A","RPA2"
"HP1BP3","RPA2"
"RPA2","SCO2"
"ACAD11","RPA2"
"PER1","RPA2"
"KIF4A","RPA2"
"RPA2","TMEM126A"
"RPA2","SNRPD2"
"MAP3K7","RPA2"
"LMF2","RPA2"
"NFX1","RPA2"
"RPA2","ZRANB2"
"RPA2","YY1"
"EEF1D","RPA2"
"EFTUD1","RPA2"
"DNAJC8","RPA2"
"DDB2","RPA2"
"RPA2","SURF6"
"AURKA","RPA2"
"DNAJC19","RPA2"
"HIF1AN","RPA2"
"IWS1","RPA2"
"FBXO30","RPA2"
"DNAJA1","RPA2"
"POP4","RPA2"
"PCNT","RPA2"
"CDC42BPB","RPA2"
"IMP4","RPA2"
"FOXO3","RPA2"
"RPA2","TCEB3"
"RPA2","SFXN3"
"BAZ1A","RPA2"
"ARFGAP2","RPA2"
"RPA2","SEC23IP"
"RPA2","SUPT5H"
"RPA2","SNX9"
"PAK4","RPA2"
"MYBBP1A","RPA2"
"MMS19","RPA2"
"DKC1","RPA2"
"FHL1","RPA2"
"MAGED2","RPA2"
"NAT10","RPA2"
"RPA2","SCYL2"
"POGZ","RPA2"
"DAK","RPA2"
"RPA2","VPS45"
"RPA2","SMS"
"PTPN11","RPA2"
"PCBP1","RPA2"
"RPA2","RPL21"
"DPM1","RPA2"
"DIAPH1","RPA2"
"RPA2","TBC1D15"
"RPA2","SEC63"
"DDX21","RPA2"
"RPA2","WDR36"
"ACSL3","RPA2"
"MGEA5","RPA2"
"HIST1H1C","RPA2"
"DNAJB1","RPA2"
"CDC40","RPA2"
"RPA2","SLC25A1"
"DDX18","RPA2"
"OSBP","RPA2"
"MDN1","RPA2"
"RPA2","VAT1"
"DRG1","RPA2"
"RBBP7","RPA2"
"RPA2","TIPRL"
"PYGB","RPA2"
"GNA13","RPA2"
"FEN1","RPA2"
"RPA2","VTA1"
"RPA2","UTP6"
"RAB3GAP1","RPA2"
"RPA2","SLC25A11"
"NUP205","RPA2"
"RPA2","VPS25"
"PRIM2","RPA2"
"RECQL","RPA2"
"RPA2","TBCB"
"IPO8","RPA2"
"RPA2","RPL27"
"PPP2R5D","RPA2"
"ATAD1","RPA2"
"BLMH","RPA2"
"ABCF2","RPA2"
"MON2","RPA2"
"RPA2","STAT1"
"RPA2","RPS11"
"PCMT1","RPA2"
"RPA2","VPS26A"
"EIF3K","RPA2"
"PAPOLA","RPA2"
"GCN1L1","RPA2"
"CNDP2","RPA2"
"EMD","RPA2"
"RPA2","WARS"
"PRPS2","RPA2"
"RPA2","SRPK1"
"EIF2B1","RPA2"
"CHD8","RPA2"
"RPA2","SIGMAR1"
"MAPRE1","RPA2"
"RPA2","VAPB"
"RAN","RPA2"
"GOLPH3","RPA2"
"KPNA3","RPA2"
"AP3B1","RPA2"
"RPA2","SLC3A2"
"CDC23","RPA2"
"RPA2","SAMM50"
"ASS1","RPA2"
"PSMD8","RPA2"
"CSK","RPA2"
"AHCYL1","RPA2"
"CMBL","RPA2"
"PRPS1","RPA2"
"AKT2","RPA2"
"APOBEC3C","RPA2"
"DYNC1I2","RPA2"
"RPA2","SEC23A"
"HDAC2","RPA2"
"NDUFA4","RPA2"
"NUPL1","RPA2"
"RIC8A","RPA2"
"PITPNB","RPA2"
"CDC42","RPA2"
"ACTR2","RPA2"
"CPSF3","RPA2"
"FDPS","RPA2"
"IPO4","RPA2"
"RPA2","WIPI2"
"PRAF2","RPA2"
"LANCL1","RPA2"
"MAPRE2","RPA2"
"CSE1L","RPA2"
"LRRC40","RPA2"
"ACTR3","RPA2"
"RPA2","RPL23"
"RPA2","RPS18"
"MDH1","RPA2"
"RPA2","RPS4X"
"CHAF1B","RPA2"
"G6PD","RPA2"
"RPA2","SLC7A5"
"RAC1","RPA2"
"RPA2","UNC45A"
"RPA2","TKT"
"RPA2","RPS16"
"RPA2","SNRPD3"
"RPA2","UBE3C"
"CAP1","RPA2"
"PLOD3","RPA2"
"EEF1G","RPA2"
"NCLN","RPA2"
"RPA2","YWHAQ"
"PSMD7","RPA2"
"ADH5","RPA2"
"ACTR1A","RPA2"
"KCTD3","RPA2"
"RPA2","SNX2"
"CKMT1A","RPA2"
"AIFM1","RPA2"
"RPA2","SLC25A5"
"RPA2","TCP1"
"RPA2","VPS29"
"RPA2","THUMPD1"
"ACTN4","RPA2"
"RPA2","TIMM50"
"DLD","RPA2"
"RPA2","STX7"
"AP3M1","RPA2"
"RPA2","SNRPE"
"CTNNBL1","RPA2"
"MTAP","RPA2"
"PAICS","RPA2"
"DDX50","RPA2"
"ARL8B","RPA2"
"DDX27","RPA2"
"RPA2","RPL11"
"RPA2","SLC25A3"
"RPA2","STX12"
"GPD2","RPA2"
"RPA2","SNX5"
"CCT2","RPA2"
"FAM129B","RPA2"
"RPA2","SCAMP1"
"ARF4","RPA2"
"FKBP5","RPA2"
"EPHX1","RPA2"
"NUP107","RPA2"
"ARMC1","RPA2"
"RPA2","RSRC2"
"ACO2","RPA2"
"GANAB","RPA2"
"AP3S1","RPA2"
"IDH3B","RPA2"
"RPA2","UMPS"
"RPA2","UQCRFS1"
"AKR1B1","RPA2"
"IDH2","RPA2"
"RPA2","SUPT6H"
"MRPL24","RPA2"
"AKR1A1","RPA2"
"RPA2","TRAPPC3"
"ARFIP1","RPA2"
"CLPP","RPA2"
"RPA2","SPTBN2"
"MAGT1","RPA2"
"GNAI1","RPA2"
"DDX47","RPA2"
"RAP1B","RPA2"
"PGK1","RPA2"
"ANXA11","RPA2"
"ECH1","RPA2"
"FLOT1","RPA2"
"ATP5C1","RPA2"
"RPA2","SNRPB2"
"ATL2","RPA2"
"RPA2","SLC39A14"
"HADH","RPA2"
"RPA2","STK38"
"RPA2","VCL"
"LAMP1","RPA2"
"ANXA1","RPA2"
"RPA2","SLC38A2"
"AP2S1","RPA2"
"IRAK1","RPA2"
"RPA2","ZFC3H1"
"GLA","RPA2"
"HDAC1","RPA2"
"IKBIP","RPA2"
"MARCH5","RPA2"
"NRAS","RPA2"
"NOL10","RPA2"
