"from","to"
"BANF1","RECQL"
"ACTL6A","BANF1"
"ACIN1","BANF1"
"BANF1","SNRPD3"
"BANF1","TUFM"
"BANF1","HMGA1"
"BANF1","HIST1H3C"
"BANF1","EMD"
"BANF1","HEXIM1"
"BANF1","BET1"
"APEX1","BANF1"
"AURKB","BANF1"
"BANF1","KIF14"
"BANF1","PRC1"
"BANF1","INPPL1"
"BANF1","SSRP1"
"BANF1","IGF2BP3"
"BANF1","CUL3"
"BANF1","BAP1"
"BANF1","TNIP1"
"TPI1","TPI1"
"CFL1","TPI1"
"PCNA","TPI1"
"CDK2","TPI1"
"GAPDH","TPI1"
"PGK1","TPI1"
"ENO1","TPI1"
"ENO2","TPI1"
"LDHA","TPI1"
"STIP1","TPI1"
"EWSR1","TPI1"
"MCM2","TPI1"
"TPI1","UBE2M"
"SHARPIN","TPI1"
"HEXIM1","TPI1"
"RECQL4","TPI1"
"PMPCB","TPI1"
"PFN1","TPI1"
"MIF","TPI1"
"PRMT1","TPI1"
"ARL10","TPI1"
"BAP1","TPI1"
"RNF130","TPI1"
"POLD1","TPI1"
"CCT6B","FARSA"
"CUL3","FARSA"
"FARSA","MCM2"
"FARSA","POLD1"
"FARSA","HEXIM1"
"FARSA","RECQL4"
"FARSA","MAD2L2"
"FARSA","PSMD14"
"FARSA","KRT8"
"FARSA","POLR2C"
"CAPZB","FARSA"
"FARSA","RUFY1"
"BIRC5","DIABLO"
"DIABLO","DIABLO"
"AP1B1","DIABLO"
"DIABLO","TRAF2"
"ATAD3A","DIABLO"
"CLPB","DIABLO"
"DIABLO","FLOT1"
"DIABLO","HTRA2"
"DIABLO","NDUFS8"
"DIABLO","PGAM5"
"DIABLO","PHB2"
"DIABLO","RHOT2"
"DIABLO","TOMM40"
"COPS7B","DIABLO"
"DIABLO","SSRP1"
"DIABLO","E2F1"
"DIABLO","YWHAE"
"DIABLO","ECH1"
"DIABLO","RAD23A"
"CS","DIABLO"
"AURKA","DIABLO"
"CUL3","DIABLO"
"DIABLO","PSMD2"
"DDX47","HDGF"
"AP2M1","DDX47"
"DDX47","RPGRIP1L"
"DDX47","POU5F1"
"CHD3","DDX47"
"CHD4","DDX47"
"DDX47","PSMD14"
"DDX47","KIF14"
"DDX47","PRC1"
"BRD1","DDX47"
"DDX47","RPS11"
"AATF","DDX47"
"DDX47","GSK3B"
"DDX47","GNB2"
"DDX47","RECQL"
"DDX47","TNIP1"
"CBX8","USP7"
"CBX8","CSNK2A1"
"CBX8","CSNK2B"
"CBX8","LIG3"
"CBX8","IGF2BP3"
"CBX8","ILF2"
"CBX8","RPS8"
"CBX8","RPS12"
"CBX8","RPS20"
"CBX4","CBX8"
"CBX8","FTSJ3"
"CBX8","NAB2"
"CBX8","TRIM27"
"CBX8","KIFC3"
"CBX8","TRAF2"
"CBX8","PIBF1"
"CBX8","HOOK2"
"CBX8","PICK1"
"CBX8","KIF14"
"APEX1","CBX8"
"CBX8","FBXW7"
"CBX8","GATA3"
"CBX8","HIST1H3C"
"CBX8","RECQL"
"PLCG1","WDR61"
"RNF40","WDR61"
"PELO","WDR61"
"DDA1","WDR61"
"CCT6B","WDR61"
"CCT5","WDR61"
"PTPN6","WDR61"
"SUPT5H","WDR61"
"BUB1B","WDR61"
"DCTN4","WDR61"
"EIF6","WDR61"
"MRPS5","WDR61"
"NDUFA9","WDR61"
"PGK1","WDR61"
"PMF1","WDR61"
"PPP2R2D","WDR61"
"RECQL4","WDR61"
"NEK4","WDR61"
"PHF5A","WDR61"
"CCND1","WDR61"
"SF3B2","WDR61"
"SNRPB","WDR61"
"SSRP1","WDR61"
"CUL3","WDR61"
"BAP1","WDR61"
"RECQL","WDR61"
"REEP5","SMARCA4"
"EMD","REEP5"
"LEMD3","REEP5"
"ACIN1","REEP5"
"RAB7A","REEP5"
"APEX1","REEP5"
"COPE","REEP5"
"FEN1","PCNA"
"APEX1","FEN1"
"FEN1","TFG"
"CDK2","FEN1"
"ARHGDIA","FEN1"
"FEN1","GSK3B"
"FEN1","SHMT2"
"FEN1","LIG1"
"FEN1","RECQL"
"ACTL6A","FEN1"
"ENO1","FEN1"
"FEN1","NEK4"
"FEN1","KIF14"
"CAPZB","FEN1"
"FEN1","SSRP1"
"FBXW7","FEN1"
"BAP1","FEN1"
"FEN1","HIST1H3C"
"FEN1","TNIP1"
"TFG","TFG"
"AURKB","TFG"
"NAT10","TFG"
"PPP1CA","TFG"
"CUL3","TFG"
"CUL5","TFG"
"PIN1","TFG"
"CSTF2","TFG"
"EWSR1","TFG"
"FEN1","TFG"
"MCM2","TFG"
"TFG","UBE2M"
"BET1","TFG"
"KIF14","TFG"
"CAPZB","TFG"
"PRMT1","TFG"
"RPS20","TFG"
"BAP1","TFG"
"POLD1","TFG"
"EIF5A","RPL23A"
"EIF5A","PSPC1"
"DDX42","EIF5A"
"EIF5A","PPP1R10"
"EIF5A","HEXIM1"
"EIF5A","PRPF40A"
"EIF5A","RAE1"
"CNDP2","EIF5A"
"EIF5A","GAPDH"
"EIF5A","EWSR1"
"EIF5A","MCM2"
"EIF5A","UBE2M"
"EIF5A","RECQL4"
"EIF5A","PICK1"
"CUL3","EIF5A"
"EIF5A","XPOT"
"BAP1","EIF5A"
"EIF5A","MAP2K2"
"CCT5","NIPSNAP1"
"ENO1","NIPSNAP1"
"NIPSNAP1","SHMT2"
"NIPSNAP1","PHB2"
"NIPSNAP1","OGDH"
"NDUFA9","NIPSNAP1"
"NDUFS8","NIPSNAP1"
"NIPSNAP1","TOMM40"
"CS","NIPSNAP1"
"DDX28","NIPSNAP1"
"NIPSNAP1","PMPCB"
"NIPSNAP1","SSBP1"
"NIPSNAP1","TUFM"
"NIPSNAP1","TRAP1"
"NBR1","NIPSNAP1"
"CUL3","NIPSNAP1"
"BAP1","NIPSNAP1"
"PHF5A","SNRPA1"
"PHF5A","SF3B2"
"PHF5A","WDR61"
"DDX42","PHF5A"
"MCM2","PHF5A"
"PHF5A","PPP2R2D"
"HEXIM1","PHF5A"
"PHF5A","SETD1A"
"CHD4","PHF5A"
"PHF5A","SNRPB"
"NBR1","PHF5A"
"AURKA","PHF5A"
"MCM7","PHF5A"
"PHF5A","SNRPD3"
"PHF5A","TRAP1"
"AATF","PHF5A"
"FBXW7","PHF5A"
"PDPK1","PDPK1"
"AKT1","PDPK1"
"PDPK1","PKN1"
"PDPK1","SMARCB1"
"PDPK1","USP7"
"CHD4","PDPK1"
"PDPK1","YWHAE"
"CUL3","PDPK1"
"GSK3B","PDPK1"
"CCDC137","ZNF768"
"CCDC137","TERF2"
"CCDC137","WDR46"
"CCDC137","GLTSCR2"
"CCDC137","CHD3"
"CCDC137","RECQL4"
"CCDC137","PRC1"
"CCDC137","RPS24"
"CCDC137","RPL32"
"CCDC137","RBM28"
"CCDC137","MYBBP1A"
"CCDC137","FTSJ3"
"CCDC137","RPL13"
"CCDC137","NAT10"
"CCDC137","REXO4"
"CCDC137","RPL23A"
"CCDC137","RPS8"
"CCDC137","RPL19"
"CCDC137","RNF151"
"CCDC137","FBXW7"
"CCDC137","RPS11"
"CCDC137","TNIP1"
"INTS6","ZNF687"
"ZNF408","ZNF687"
"CHD3","ZNF687"
"BRD1","ZNF687"
"CHD4","ZNF687"
"P4HA1","ZNF687"
"NOTCH2","ZNF687"
"CSNK2B","ZNF687"
"CSNK2A1","ZNF687"
"SSRP1","ZNF687"
"DCP1A","UPF1"
"DCP1A","DDX6"
"DCP1A","KIAA0430"
"DCP1A","EIF4ENIF1"
"DCP1A","PRMT1"
"DCP1A","YARS"
"DCP1A","ZFP36"
"DCP1A","GSK3B"
"DCP1A","GADD45GIP1"
"DCP1A","HNRNPA2B1"
"DCP1A","YWHAE"
"GADD45GIP1","MRPL12"
"GADD45GIP1","MRPL38"
"GADD45GIP1","TRIM27"
"GADD45GIP1","RPL13"
"DCP1A","GADD45GIP1"
"GADD45GIP1","RPS8"
"GADD45GIP1","RPL19"
"GADD45GIP1","RPL23A"
"GADD45GIP1","GADD45GIP1"
"CSNK2B","GADD45GIP1"
"GADD45GIP1","IKBKG"
"GADD45GIP1","RAB5C"
"GADD45GIP1","PTPN6"
"GADD45GIP1","PICK1"
"GADD45GIP1","KIFC3"
"GADD45GIP1","KIF14"
"CS","GADD45GIP1"
"GADD45GIP1","PMPCB"
"GADD45GIP1","SSBP1"
"GADD45GIP1","TUFM"
"GADD45GIP1","KLF15"
"GADD45GIP1","RHOG"
"AURKA","GADD45GIP1"
"FTSJ3","WDR46"
"UPF1","WDR46"
"CCDC137","WDR46"
"RBM28","WDR46"
"PAK1IP1","WDR46"
"REXO4","WDR46"
"RPL32","WDR46"
"UTP3","WDR46"
"APEX1","WDR46"
"KIF14","WDR46"
"PRC1","WDR46"
"AATF","WDR46"
"TNIP1","WDR46"
"TACC3","VASP"
"RAE1","TACC3"
"RAD23A","TACC3"
"AURKA","TACC3"
"TACC3","UBE2M"
"CUL3","TACC3"
"MRPL38","PRPF40A"
"CCT6B","MRPL38"
"MRPL38","RPL19"
"MRPL38","TOMM34"
"MRPL12","MRPL38"
"ILF2","MRPL38"
"FLOT1","MRPL38"
"MRPL38","OGDH"
"CSNK2A1","MRPL38"
"MRPL38","RPL13"
"MRPL38","RPS8"
"MRPL38","PDK1"
"GADD45GIP1","MRPL38"
"KIF14","MRPL38"
"CS","MRPL38"
"MRPL38","PMPCB"
"MRPL38","SSBP1"
"MRPL38","TUFM"
"KLF15","MRPL38"
"MRPL38","RHOG"
"ARHGDIA","EWSR1"
"ACTL6A","ARHGDIA"
"ARHGDIA","FEN1"
"ARHGDIA","ARHGDIA"
"ARHGDIA","RHOG"
"ARHGDIA","FBXW7"
"ARHGDIA","CUL3"
"ARHGDIA","ENO2"
"ARHGDIA","RANBP1"
"ARHGDIA","CBX5"
"ARHGDIA","CDK2"
"ARHGDIA","IKBKG"
"ARHGDIA","HSPB1"
"ARHGDIA","PCNA"
"ARHGDIA","UBE2M"
"ARHGDIA","RECQL4"
"APEX1","ARHGDIA"
"ARHGDIA","KIF14"
"ARHGDIA","RPS28"
"ARHGDIA","NBR1"
"ARHGDIA","BAP1"
"ARHGDIA","MAP2K2"
"EMG1","ZNF768"
"EMG1","POU5F1"
"EMG1","PRC1"
"AHR","EMG1"
"AATF","EMG1"
"EMG1","HIST1H3C"
"DDA1","EMG1"
"EMG1","TNIP1"
"ARL6IP5","USP9X"
"ARL6IP5","MGST1"
"ARL6IP5","NDUFA9"
"ARL6IP5","HIST1H2BO"
"ARL6IP5","YWHAE"
"ARL6IP5","RAB7A"
"ARL6IP5","RHBDD1"
"ARL6IP5","ST7"
"ARL6IP5","EMD"
"ARL6IP5","RAB5C"
"ARL6IP5","REEP5"
"ARL6IP5","COPE"
"ARL6IP5","DDX6"
"PGD","PGK1"
"PGD","TRAP1"
"CDK2","PGD"
"CDK4","PGD"
"LDHA","PGD"
"PGD","UBE2M"
"CS","PGD"
"NEK4","PGD"
"DNAJC7","PGD"
"PGD","TUBB"
"PGD","PRMT1"
"BAP1","PGD"
"MAP2K2","PGD"
"MRPL49","RPL19"
"CUL3","MRPL49"
"MRPL38","MRPL49"
"MRPL49","RPS8"
"MCM2","MRPL49"
"MRPL12","MRPL49"
"MRPL49","RECQL4"
"MRPL49","PDK1"
"CHCHD1","MRPL49"
"CS","MRPL49"
"DDX28","MRPL49"
"MRPL49","PMPCB"
"MRPL49","SSBP1"
"MRPL49","TUFM"
"DNAJA3","MRPL49"
"DNAJC19","MRPL49"
"GADD45GIP1","MRPL49"
"MRPL49","RHOG"
"AURKB","MRPL49"
"CCT5","PPP2R4"
"PPP2R4","PPP4C"
"AURKB","PPP2R4"
"AKT1","PPP2R4"
"PPP2R4","TUBA1A"
"PPP2R4","RAE1"
"GSK3B","PPP2R4"
"PPP1CA","PPP2R4"
"PPP2R4","STAT1"
"CLK2","PPP2R4"
"NBR1","PPP2R4"
"INTS6","PPP2R4"
"DTL","PCNA"
"AURKB","DTL"
"DTL","YWHAE"
"DTL","GPS1"
"DDA1","DTL"
"CCT6B","DTL"
"CCT5","DTL"
"COPS7A","DTL"
"DTL","UBE2M"
"CDK2","DTL"
"CUL3","DTL"
"DTL","FBXW7"
"DTL","HNRNPA2B1"
"HEXIM1","POLA2"
"EIF6","POLA2"
"POLA2","RAE1"
"POLA2","POU5F1"
"MCM5","POLA2"
"POLA2","SSRP1"
"CUL3","POLA2"
"PCNA","POLA2"
"LIG1","POLA2"
"CDK2","POLA2"
"POLA2","POLD1"
"EIF4G1","POLA2"
"POLA2","PPFIA1"
"ANKHD1-EIF4EBP3","YWHAE"
"ANKHD1-EIF4EBP3","ZC3H7A"
"ANKHD1-EIF4EBP3","EIF4ENIF1"
"ANKHD1-EIF4EBP3","TDRD3"
"ANKHD1-EIF4EBP3","SDCCAG3"
"ANKHD1-EIF4EBP3","KRT8"
"ANKHD1-EIF4EBP3","VASP"
"ANKHD1-EIF4EBP3","GSK3B"
"EIF4EBP1","EIF4ENIF1"
"EIF4EBP1","GSK3B"
"EIF4EBP1","PRKCA"
"EIF4EBP1","SHMT2"
"AKT1","EIF4EBP1"
"EIF4EBP1","PICK1"
"EIF4EBP1","EIF4G1"
"EIF3A","EIF4EBP1"
"MTF2","SUV39H1"
"MTF2","UBE2M"
"MTF2","TRAPPC2"
"LCOR","MTF2"
"BRMS1L","MTF2"
"MTF2","MYBL2"
"CHD3","MTF2"
"CHD4","MTF2"
"GSK3B","MTF2"
"HSP90AB1","MTF2"
"HMGA1","MTF2"
"HIST1H3C","MTF2"
"COPS7A","CSNK2A1"
"COPS7A","CSNK2B"
"COPS7A","CUL3"
"COPS7A","GPS1"
"COPS7A","PRMT5"
"COPS7A","PSMD12"
"COPS7A","MCRS1"
"COPS7A","DTL"
"COPS7A","DDA1"
"COPS7A","COPS7B"
"COPS7A","RPS4X"
"COPS7A","CUL5"
"COPS7A","PMF1"
"COPS7A","GRK5"
"COPS7A","UBE2M"
"COPS7A","DET1"
"COPS7A","RHOBTB1"
"COPS7A","RECQL4"
"ANAPC4","COPS7A"
"COPS7A","HSP90AB1"
"COPS7A","PLCG1"
"STIP1","TAF6L"
"MAD2L2","TAF6L"
"TAF6L","ZZZ3"
"RHOBTB1","TAF6L"
"KCTD12","RNPS1"
"ATAD3A","KCTD12"
"KCTD12","RAB7A"
"KCTD12","RPL23"
"KCTD12","RPS4X"
"CLTCL1","KCTD12"
"CUL3","KCTD12"
"EWSR1","KCTD12"
"KCTD12","RPGRIP1L"
"KCTD12","OTUB1"
"CDC25A","KCTD12"
"BAP1","KCTD12"
"BCL2L1","PMAIP1"
"APEX1","PMAIP1"
"GNB2","PMAIP1"
"KPNA2","PMAIP1"
"PMAIP1","PRKCSH"
"PMAIP1","PSMC5"
"PMAIP1","RAB5C"
"PMAIP1","SLC3A2"
"DNAJC7","PMAIP1"
"PMAIP1","RAB7A"
"PMAIP1","YARS"
"GSK3B","PMAIP1"
"CUL5","PMAIP1"
"BCL2L1","REEP4"
"LEMD3","REEP4"
"APEX1","REEP4"
"BET1","REEP4"
"REEP4","ST7"
"EMD","REEP4"
"REEP4","REEP5"
"COPE","REEP4"
"REEP4","YWHAE"
"RAB7A","REEP4"
"GNB2","MGST1"
"MGST1","RAB7A"
"MGST1","OGDH"
"MGST1","PHB2"
"MGST1","RAB5C"
"MGST1","SLC3A2"
"MGST1","TNIP1"
"NDUFA9","PIGS"
"PIGS","RAB7A"
"PIGS","RNF130"
"CHAF1A","HIST1H3B"
"CBX5","HIST1H3B"
"BANF1","HIST1H3B"
"HIST1H3B","SUPT16H"
"HIST1H3B","MCM6"
"HIST1H3B","MCM2"
"DAXX","HIST1H3B"
"HIST1H3B","LIG3"
"HIST1H3B","SSRP1"
"CLTCL1","HIST1H3B"
"HDGF","HIST1H3B"
"AKT1","ARFIP2"
"ARFIP2","EWSR1"
"ARFIP2","REEP5"
"ARFIP2","RAB7A"
"NUDT5","PYCR1"
"EWSR1","NUDT5"
"NUDT5","PLCG1"
"IRF3","NUDT5"
"NUDT5","UPF1"
"BAP1","NUDT5"
"BRI3BP","RHBDD1"
"BRI3BP","RNF11"
"BRI3BP","EMD"
"APEX1","SLC25A19"
"PRC1","SLC25A19"
"DIABLO","SLC25A19"
"HBZ","IKBKG"
"BIRC5","HBZ"
"NUBPL","PMPCB"
"CS","NUBPL"
"CUL3","NUBPL"
"COPS7A","PMF1"
"PMF1","RUFY1"
"PMF1","PMF1"
"PMF1","WDR61"
"CBX5","PMF1"
"BUB1B","PMF1"
"AURKA","PMF1"
"CHAF1A","PMF1"
"CHD4","PMF1"
"HIST1H3C","PMF1"
"CENPM","PMF1"
"CENPM","WDR61"
"CENPM","SRC"
"CENPM","RECQL"
"CENPM","TOMM34"
"BUB1B","CENPM"
"CENPM","HTRA2"
"CENPM","FBXW7"
"TFG","VPS37C"
"TSC1","VPS37C"
"MCM7","VPS37C"
"CUL3","GALK1"
"FBXW7","GALK1"
"BRD1","GALK1"
"BAP1","GALK1"
"GALK1","RUFY1"
"GSK3B","TAZ"
"MRPS5","TAZ"
"SSBP1","TAZ"
"ADPGK","UBQLN4"
"ADPGK","APEX1"
"ADPGK","KIF14"
"ADPGK","REEP5"
"TRAF2","ZNF410"
"CSNK2B","ZNF410"
"PICK1","ZNF410"
"CCDC107","KPNA2"
"CCDC107","UBQLN4"
"CCDC107","HEXIM1"
"SNX4","SUPT5H"
"HIVEP1","SNX4"
"RHOBTB1","SNX4"
"RAB7A","SNX4"
"CUL3","KCTD6"
"KCTD6","USP21"
"KCTD6","UBE2M"
"KCTD6","PICK1"
"GPS1","KCTD6"
"CCDC125","ZNF250"
"CCDC125","YWHAE"
"CCDC125","PRPF3"
"EIF1B","EIF3A"
"EIF1B","RPS11"
"EIF1B","YARS"
"EIF1B","SHMT2"
"EIF1B","RAB7A"
"EIF1B","PSPC1"
"APOA2","RNF11"
"APOA2","USP7"
"GINS2","MCM7"
"GINS2","INPPL1"
"CNDP2","GINS2"
"GINS2","RECQL4"
"GINS2","SSRP1"
"ANAPC4","CDC26"
"CDC26","EIF4G1"
"CDC26","NEK2"
"BUB1B","CDC26"
"CDC26","HMGA1"
"APEX1","CPNE1"
"CPNE1","CUL3"
"BHLHB9","THOC1"
"BHLHB9","DDX6"
"FAM122A","PPP2R2D"
"FAM122A","PPP2R2B"
"FAM122A","YWHAE"
"DDA1","FAM122A"
"MRPL51","RPS18"
"MRPL38","MRPL51"
"GADD45GIP1","MRPL51"
"MRPL51","RPS8"
"MRPL12","MRPL51"
"MRPL51","RPL19"
"MRPL51","RPL13"
"MRPL51","PMPCB"
"MRPL51","TUFM"
"MRPL51","RHOG"
"M6PR","RPS28"
"ENO1","M6PR"
"HDGF","HIST1H3D"
"HIST1H3D","MCM2"
"FEN1","RNASEH2A"
"PCNA","RNASEH2A"
"RNASEH2A","SHMT2"
"HTRA2","RNASEH2A"
"CUL3","RNASEH2A"
"AKT1","RASL10B"
"RELT","SHMT2"
"TRIM27","VPS25"
"PICK1","VPS25"
"BAP1","VPS25"
"SUV39H1","ZNF436"
"PRMT5","ZNF436"
"CLK2","ZNF436"
"RNF144B","SHMT2"
"HMGA1","ITGB7"
"PPP2R2D","RASA3"
"EWSR1","PRR13"
"AP2M1","PRR13"
"PRR13","RPS11"
"IGF2BP3","LAPTM4A"
"LAPTM4A","RNF130"
"AKT1","YIF1B"
"PDXP","RNF11"
"METTL2A","SHMT2"
"CSF3R","FBXW7"
"CSF3R","GSK3B"
"CSF3R","HMGA1"
"APEX1","NUDT12"
"NUDT12","SSBP1"
"ASMTL","IRF3"
"EDARADD","TRAF2"
"CUL3","EDARADD"
"CRLF1","ENO1"
"CRLF1","SHMT2"
"CRLF1","GNB2"
"HSP90AB1","UST"
"CUL3","UST"
"APEX1","ZWILCH"
"LOC81691","PER2"
"ASGR1","HIVEP1"
"ASGR1","ERGIC3"
"CBX5","NARF"
"NARF","STAT5A"
"NARF","PRPF4"
"APEX1","NARF"
"CUL3","NARF"
"AP2M1","MEA1"
"AP1B1","MEA1"
"MEA1","RAD23A"
"MEA1","NCAPD2"
"NPSR1","PMPCB"
"NPSR1","SLC3A2"
"ACD","TBC1D10A"
"PGK1","TBC1D10A"
"SLC41A3","ZDHHC12"
"CCNJ","CDK2"
"ERGIC3","SELK"
"RNF130","SELK"
"HMBS","RPL19"
"EWSR1","HMBS"
"HMBS","PICK1"
"CCDC121","TNIP1"
"FRZB","POLA2"
"APEX1","PGS1"
"SLC16A6","ZNF768"
"IKBKG","TSLP"
"BRD1","CALML6"
"DHRS12","MARK3"
"CCDC28A","KIFC3"
"CCDC28A","CDC25A"
"CCDC28A","RHOG"
"PNPLA4","USP7"
"ENO1","SLC25A39"
"EWSR1","UBE2MP1"
"APOL5","CLTCL1"
"SHMT2","SNORD22"
"NICN1","TRAPPC2"
"DUOXA1","PSMD14"
"NBPF11","NEK4"
"APEX1","PAOX"
"EMD","ST7"
"LEMD3","ST7"
"NOTCH2","ST7"
"RAB7A","ST7"
"NPLOC4","ST7"
"LIG3","ST7"
"NFKBIA","ST7"
"POLR2E","ST7"
"PRMT5","ST7"
"RHOG","ST7"
"NDUFS8","RHOT2"
"CENPE","RHOT2"
"EIF4ENIF1","RHOT2"
"LEMD3","RHOT2"
"RHOT2","VPS33B"
"ACIN1","RHOT2"
"MAD2L2","RHOT2"
"APEX1","RHOT2"
"KIF14","RHOT2"
"DIABLO","RHOT2"
"PHB2","RHOT2"
"RHOG","RHOT2"
"CUL3","RHOT2"
"CDK2","UBE2M"
"CDK2","FEN1"
"CDK2","MYBL2"
"CDK2","PCNA"
"CDK2","CHAF1A"
"CDK2","CDK2"
"CDK2","MCM2"
"CDC25A","CDK2"
"CCND1","CDK2"
"ACTL6A","CDK2"
"CDK2","HSP90AB1"
"CDK2","GAPDH"
"CDK2","ENO1"
"CDK2","EIF4A1"
"CDK2","RPS18"
"CDK2","YWHAE"
"CDK2","TPI1"
"CDK2","RPL23A"
"CDK2","TPM3"
"CDK2","TUFM"
"CDK2","CFL1"
"CDK2","LDHA"
"CDK2","RPS4X"
"CDK2","PFN1"
"CDK2","RPL32"
"CDK2","PGD"
"CDK2","RPS11"
"CDK2","RPS20"
"CDK2","PHB2"
"CDK2","RPL19"
"CDK2","PSMD2"
"CDK2","IGF2BP3"
"CDK2","MCM7"
"CDK2","ENO2"
"CDK2","SUPT16H"
"CDK2","PSMD3"
"CCT5","CDK2"
"CDK2","RPL23"
"CDK2","RPL13"
"CAD","CDK2"
"CDK2","HMGA1"
"CDK2","PGK1"
"CDK2","MCM6"
"CDK2","EIF3A"
"CDK2","PRMT1"
"CDK2","YARS"
"CDK2","RPS28"
"CDK2","RPL34"
"CDK2","RPS23"
"CDK2","RPS8"
"CDK2","PSMD11"
"CDK2","RPS24"
"CDK2","RPS12"
"CDK2","ILF2"
"AP1B1","CDK2"
"CDK2","MIF"
"CDK2","UPF1"
"CDK2","SSBP1"
"CDK2","PSMA6"
"AARS","CDK2"
"CAPZB","CDK2"
"CDK2","PSMC5"
"CDK2","HCFC1"
"CDK2","RAB5C"
"CDK2","USP7"
"ARHGDIA","CDK2"
"CDK2","GNB2"
"CDK2","KPNA2"
"CDK2","TFDP1"
"CDK2","E2F1"
"CDK2","PRC1"
"CDK2","POLD1"
"CDK2","FBXW7"
"CDK2","CDK3"
"CDK2","GATA3"
"ABLIM1","CDK2"
"CDK2","PGAM5"
"CDK2","DTL"
"CDK2","MAP3K5"
"CDK2","SIRT1"
"CDK2","POLA2"
"CDK2","RANGAP1"
"CDK2","CDK4"
"BIRC5","CDK2"
"CDK2","IKBKG"
"CDK2","PIN1"
"CDK2","PPP1CA"
"CDK2","HEXIM1"
"CDK2","RECQL4"
"BCL2L1","CDK2"
"CDK2","CSNK2A1"
"CDK2","LIG1"
"HSP90AB1","STIP1"
"HSP90AB1","RPS23"
"HSP90AB1","RPL32"
"EIF4A1","HSP90AB1"
"HSP90AB1","MCM5"
"GAPDH","HSP90AB1"
"HSP90AB1","PGK1"
"HSP90AB1","LDHA"
"HSP90AB1","TPM3"
"AARS","HSP90AB1"
"HSP90AB1","RPS4X"
"HSP90AB1","MCM2"
"HSP90AB1","TTC4"
"HSP90AB1","TOMM34"
"HSP90AB1","TUBA1A"
"HSP90AB1","HSP90AB1"
"HSP90AB1","TUBB"
"HSP90AB1","TRAF2"
"HSP90AB1","SRC"
"HSP90AB1","TSC1"
"HSP90AB1","UBE2M"
"HSP90AB1","SEC24C"
"HSP90AB1","P4HA1"
"HSP90AB1","SHMT2"
"CDK4","HSP90AB1"
"HSP90AB1","PSMC3"
"HSP90AB1","PLCG1"
"CCT5","HSP90AB1"
"HSP90AB1","TUFM"
"HCFC1","HSP90AB1"
"HSP90AB1","YWHAE"
"GPS1","HSP90AB1"
"HSP90AB1","SF3B2"
"HSP90AB1","UPF1"
"DNAJC7","HSP90AB1"
"COPS7B","HSP90AB1"
"COPS7A","HSP90AB1"
"CSNK2A1","HSP90AB1"
"HSP90AB1","PFN1"
"HSP90AB1","RPS20"
"AKT1","HSP90AB1"
"HSP90AB1","STAT1"
"ACD","HSP90AB1"
"CUL3","HSP90AB1"
"CUL5","HSP90AB1"
"CDK2","HSP90AB1"
"GRK5","HSP90AB1"
"HSP90AB1","INPPL1"
"HSP90AB1","KPNA2"
"HSP90AB1","MCM6"
"HSP90AB1","MCM7"
"AURKA","HSP90AB1"
"AURKB","HSP90AB1"
"CDK3","HSP90AB1"
"HSP90AB1","HSPB1"
"HSP90AB1","NUP85"
"HSP90AB1","IKBKG"
"HSP90AB1","SLC25A1"
"COPE","HSP90AB1"
"CHD3","HSP90AB1"
"HEXIM1","HSP90AB1"
"HSP90AB1","RECQL4"
"HSP90AB1","NEK2"
"GSK3B","HSP90AB1"
"ARAF","HSP90AB1"
"HSP90AB1","MAP2K2"
"HSP90AB1","NME1"
"ENO1","HSP90AB1"
"HSP90AB1","NEK4"
"HSP90AB1","KIF14"
"HSP90AB1","PRC1"
"HSP90AB1","NBR1"
"CAPZB","HSP90AB1"
"HSP90AB1","PRMT1"
"HSP90AB1","PSMD14"
"HSP90AB1","PSMD11"
"HSP90AB1","PSMD12"
"BAP1","HSP90AB1"
"HSP90AB1","IRAK1"
"HSP90AB1","RUFY1"
"DET1","HSP90AB1"
"GNB2","HSP90AB1"
"HSP90AB1","TNIP1"
"HNRNPA0","HSP90AB1"
"HIST1H2BH","HSP90AB1"
"ACIN1","HSP90AB1"
"HIST1H2BL","HSP90AB1"
"EIF4G1","HSP90AB1"
"ENO1","TRAPPC2"
"ENO1","PGK1"
"ENO1","GAPDH"
"ENO1","TPI1"
"ENO1","YARS"
"ENO1","HDGF"
"ENO1","POLR1A"
"ENO1","OGDH"
"ENO1","PMPCB"
"AARS","ENO1"
"CHD3","ENO1"
"ENO1","NPLOC4"
"ENO1","SUPT5H"
"CLTCL1","ENO1"
"ENO1","NIPSNAP1"
"ENO1","MIF"
"ENO1","FBXW7"
"ENO1","FEN1"
"CBX5","ENO1"
"ENO1","HSP90AB1"
"AKT1","ENO1"
"ENO1","ENO2"
"ENO1","PSMD2"
"ENO1","RPS25"
"ENO1","SSRP1"
"ENO1","RANGAP1"
"ENO1","HIST1H2BH"
"ENO1","RPL23A"
"ENO1","ENO1"
"ENO1","INPPL1"
"ENO1","STIP1"
"ENO1","PCNA"
"CUL3","ENO1"
"CUL5","ENO1"
"CDK2","ENO1"
"ENO1","SRC"
"CFL1","ENO1"
"ENO1","LDHA"
"ENO1","MCM2"
"ENO1","MCM5"
"ENO1","SLC25A1"
"ENO1","UBE2M"
"CHD4","ENO1"
"ENO1","HEXIM1"
"ENO1","RECQL4"
"ENO1","ZC3H7A"
"ENO1","PSMD14"
"ENO1","GSK3B"
"ARAF","ENO1"
