"from","to"
"DYNC1H1","XRCC5"
"SUZ12","XRCC5"
"UBC","XRCC5"
"RNF4","XRCC5"
"KIF20A","XRCC5"
"NUPR1","XRCC5"
"FBP1","XRCC5"
"NAA40","XRCC5"
"OPTN","XRCC5"
"RIT1","XRCC5"
"RBBP4","SUZ12"
"SUZ12","SUZ12"
"ACTG1","SUZ12"
"SRSF1","SUZ12"
"SUZ12","UBB"
"SRSF10","SUZ12"
"DYNC1H1","SUZ12"
"NOP58","SUZ12"
"SUZ12","XRCC5"
"C1QBP","SUZ12"
"SRSF7","SUZ12"
"CCT3","SUZ12"
"PDIA3","SUZ12"
"SMARCA4","SUZ12"
"CHAF1A","SUZ12"
"MKI67","SUZ12"
"PARP1","SUZ12"
"SUZ12","ZBTB2"
"SUZ12","UBE2O"
"SUZ12","UBC"
"ACTG1","NUPR1"
"C1QBP","NUPR1"
"DHX15","NUPR1"
"EPHA2","NUPR1"
"HIST1H1E","NUPR1"
"MKI67","NUPR1"
"NOP56","NUPR1"
"NOP58","NUPR1"
"NUPR1","PARP1"
"NUPR1","PRKDC"
"NUPR1","RACGAP1"
"NUPR1","RBBP4"
"NUPR1","SNRPB"
"NUPR1","SRP9"
"NUPR1","SRSF1"
"NUPR1","SRSF10"
"NUPR1","SRSF7"
"NUPR1","XRCC5"
"NAA40","PARP1"
"MSH6","NAA40"
"MKI67","NAA40"
"NAA40","PRKDC"
"CCT3","NAA40"
"NAA40","XRCC5"
"NAA40","NOP56"
"GNL3","NAA40"
"LRRC59","NAA40"
"NAA40","NAA40"
"C1QBP","NAA40"
"NAA40","PDIA3"
"HIST1H1E","NAA40"
"HSP90AA1","NAA40"
"NAA40","SMARCA4"
"NAA40","UBE2O"
"NAA40","OPTN"
"HSPE1","MKI67"
"MKI67","SUZ12"
"MKI67","NOP58"
"GNL3","MKI67"
"MKI67","RACGAP1"
"MKI67","UBC"
"MKI67","NOP56"
"MKI67","RNF4"
"KIF20A","MKI67"
"MKI67","NUPR1"
"MKI67","NAA40"
"MKI67","OPTN"
"MKI67","RNF43"
"CDC20","MKI67"
"MKI67","PARP1"
"IKZF1","MKI67"
"MKI67","RPA4"
"NOP56","NOP58"
"GNL3","NOP56"
"NOP56","RPL37A"
"DHX15","NOP56"
"NOP56","SMARCA4"
"MKI67","NOP56"
"NOP56","PDIA3"
"HIST1H1E","NOP56"
"NOP56","UBC"
"MED4","NOP56"
"MAD2L2","NOP56"
"KIF20A","NOP56"
"C1QBP","NOP56"
"LRRC59","NOP56"
"NOP56","NUPR1"
"NOP56","RNF4"
"CENPA","NOP56"
"NOP56","PARP1"
"NAA40","NOP56"
"NOP56","ZBTB2"
"NOP56","OPTN"
"NOP56","RIT1"
"RBBP4","SMARCA4"
"SMARCA4","SMARCA4"
"ACTG1","SMARCA4"
"CHAF1A","SMARCA4"
"SMARCA4","SUZ12"
"IKZF1","SMARCA4"
"NOP56","SMARCA4"
"KIF20A","SMARCA4"
"NAA40","SMARCA4"
"RIT1","SMARCA4"
"PARP1","SMARCA4"
"PDIA3","SMARCA4"
"UBE2O","UBE2O"
"UBC","UBE2O"
"SUZ12","UBE2O"
"RPL37A","UBE2O"
"CDC20","UBE2O"
"GNL3","UBE2O"
"DHX15","UBE2O"
"PARP1","UBE2O"
"ACTG1","UBE2O"
"NOP58","UBE2O"
"TUBA1B","UBE2O"
"DYNC1H1","UBE2O"
"PRKDC","UBE2O"
"MED4","UBE2O"
"NAA40","UBE2O"
"UBE2O","ZBTB2"
"RNF43","UBE2O"
"DCAF4","UBE2O"
"ZBTB2","ZBTB2"
"HIST1H1E","ZBTB2"
"NOP56","ZBTB2"
"RBBP4","ZBTB2"
"GNL3","ZBTB2"
"NOP58","ZBTB2"
"SRSF10","ZBTB2"
"SUZ12","ZBTB2"
"MSH6","ZBTB2"
"SRSF2","ZBTB2"
"SNRPB","ZBTB2"
"LRRC59","ZBTB2"
"UBE2O","ZBTB2"
"DYNC1H1","XRCC5"
"DYNC1H1","DYNC1H1"
"DYNC1H1","HSP90AA1"
"DYNC1H1","SNRPB"
"DYNC1H1","LRRK2"
"DYNC1H1","SUZ12"
"DYNC1H1","FBXO7"
"DYNC1H1","MAD2L2"
"DYNC1H1","OPTN"
"DHX15","DYNC1H1"
"DYNC1H1","PRKDC"
"DYNC1H1","SRSF2"
"DYNC1H1","SRSF1"
"DYNC1H1","UBE2O"
"DYNC1H1","RICTOR"
"MYBBP1A","RPL37A"
"HIST1H1E","MYBBP1A"
"MYBBP1A","NOP56"
"MYBBP1A","RNF4"
"MYBBP1A","SUZ12"
"KIF20A","MYBBP1A"
"MYBBP1A","NUPR1"
"MYBBP1A","NAA40"
"MYBBP1A","ZBTB2"
"MYBBP1A","SRP9"
"MYBBP1A","UBE2O"
"CCT3","TUBA1B"
"CCT3","UBC"
"CCT3","CDC20"
"CCT3","SUZ12"
"CCT3","HSPE1"
"CCT3","DCAF4"
"CCT3","NAA40"
"CCT3","FBXW5"
"CCT3","RIT1"
"ACTG1","CCT3"
"CCT3","SRSF10"
"CCT3","RICTOR"
"EZR","HSPE1"
"EPHA2","EZR"
"EZR","NEDD4"
"EZR","NUPR1"
"EZR","RICTOR"
"GNL3","NOP56"
"GNL3","RPL37A"
"GNL3","NOP58"
"GNL3","RBBP4"
"FBXO7","GNL3"
"GNL3","KIF20A"
"C1QBP","GNL3"
"GNL3","MKI67"
"GNL3","PARP1"
"GNL3","NAA40"
"GNL3","ZBTB2"
"GNL3","RIT1"
"GNL3","SRP9"
"GNL3","UBE2O"
"DCAF4","GNL3"
"NOP58","RPL37A"
"NOP58","NOP58"
"NOP56","NOP58"
"GNL3","NOP58"
"DHX15","NOP58"
"NOP58","SUZ12"
"NOP58","RNF4"
"NOP58","UBE3A"
"MAD2L2","NOP58"
"KIF20A","NOP58"
"MKI67","NOP58"
"NOP58","NUPR1"
"NOP58","PARP1"
"NOP58","ZBTB2"
"NOP58","RIT1"
"NOP58","UBE2O"
"DCAF4","NOP58"
"SRSF1","SRSF7"
"SRSF10","SRSF7"
"SH3KBP1","SRSF7"
"DHX15","SRSF7"
"NEDD4","SRSF7"
"SRSF7","SUZ12"
"FBXO7","SRSF7"
"KIF20A","SRSF7"
"NUPR1","SRSF7"
"FBP1","SRSF7"
"RIT1","SRSF7"
"SNRPB","SRSF7"
"DCAF4","SRSF7"
"SRSF2","SRSF7"
"SRSF7","UBC"
"CCT3","TUBA1B"
"SRSF2","TUBA1B"
"RICTOR","TUBA1B"
"TUBA1B","UBE3A"
"OPALIN","TUBA1B"
"OPTN","TUBA1B"
"RHOG","TUBA1B"
"RHOD","TUBA1B"
"RHOU","TUBA1B"
"RHOH","TUBA1B"
"RIT1","TUBA1B"
"RNF43","TUBA1B"
"TUBA1B","UBE2O"
"EPHA2","TUBA1B"
"CHAF1A","MSH6"
"MSH6","XRCC5"
"MSH6","PRKDC"
"MSH6","SRSF1"
"LRRC59","MSH6"
"CENPA","MSH6"
"MSH6","NAA40"
"MSH6","ZBTB2"
"MSH6","PARP1"
"GNL3","RIT1"
"RIT1","SMARCA4"
"MAD2L2","RIT1"
"RIT1","RIT1"
"CDC20","RIT1"
"DHX15","RIT1"
"CCT3","RIT1"
"HSPE1","RIT1"
"MED4","RIT1"
"NOP56","RIT1"
"NOP58","RIT1"
"RACGAP1","RIT1"
"RBBP4","RIT1"
"RIT1","RPL37A"
"RIT1","SRP9"
"RIT1","SRSF1"
"RIT1","SRSF2"
"RIT1","SRSF7"
"RIT1","TUBA1B"
"RIT1","XRCC5"
"LRRK2","RIT1"
"HNRNPA0","SRSF1"
"HNRNPA0","UBC"
"HNRNPA0","KIF20A"
"HNRNPA0","NUPR1"
"FBP1","HNRNPA0"
"HNRNPA0","RNF4"
"HNRNPA0","SNRPB"
"HNRNPA0","RPA4"
"HIST1H1E","RPL37A"
"HIST1H1E","SRSF1"
"HIST1H1E","SRSF10"
"HIST1H1E","LRRC59"
"HIST1H1E","HIST1H1E"
"HIST1H1E","UBB"
"HIST1H1E","UBE3A"
"HIST1H1E","KIF20A"
"HIST1H1E","NUPR1"
"HIST1H1E","NAA40"
"HIST1H1E","ZBTB2"
"HIST1H1E","NOP56"
"HIST1H1E","IKZF1"
"HIST1H1E","RICTOR"
"HIST1H1E","RPA4"
"HIST1H1E","UBC"
"EPHA2","EPHA2"
"EPHA2","HSP90AA1"
"EPHA2","TUBA1B"
"EPHA2","RICTOR"
"EPHA2","PDIA3"
"EPHA2","LAMP1"
"EPHA2","NUPR1"
"EPHA2","RHOG"
"EPHA2","RHOD"
"EPHA2","RHOU"
"EPHA2","RHOH"
"EPHA2","RNF43"
"LARP4B","SRSF1"
"LARP4B","SRSF10"
"HSP90AA1","LARP4B"
"KIF20A","LARP4B"
"LARP4B","LRRC59"
"LARP4B","SRP9"
"LARP4B","PARP1"
"LARP4B","RNF43"
"SRSF1","SRSF10"
"CCT3","SRSF10"
"PRKDC","SRSF10"
"HSP90AA1","SRSF10"
"PARP1","SRSF10"
"DHX15","SRSF10"
"SRSF10","SUZ12"
"FBXO7","SRSF10"
"KIF20A","SRSF10"
"NUPR1","SRSF10"
"SRSF10","ZBTB2"
"SRSF10","YWHAH"
"SRSF10","SRSF7"
"SH3KBP1","SRSF10"
"HIST1H1E","SRSF10"
"DCAF4","SRSF10"
"HSP90AA1","HSPA6"
"DHX15","HSPA6"
"HSPA6","RNF43"
"HSPA6","UBE2O"
"LAMP1","LAMP1"
"LAMP1","RICTOR"
"EPHA2","LAMP1"
"LAMP1","LRRC59"
"LAMP1","YWHAH"
"LAMP1","RNF4"
"C1QBP","LAMP1"
"NOP56","TSR1"
"CENPA","TSR1"
"SRSF1","TSR1"
"SRP9","TSR1"
"TSR1","TUBA1B"
"TSR1","UBE2O"
"SUZ12","TSR1"
"FBXO7","HNRNPH2"
"HNRNPH2","KIF20A"
"HNRNPH2","NUPR1"
"HNRNPH2","OPTN"
"HNRNPH2","RNF43"
"CENPA","CENPA"
"CENPA","PRKDC"
"CENPA","XRCC5"
"CENPA","CHAF1A"
"CENPA","MSH6"
"CENPA","RACGAP1"
"CENPA","RBBP4"
"CENPA","NOP56"
"CENPA","PARP1"
"NOP56","RPL37A"
"HIST1H1E","RPL37A"
"GNL3","RPL37A"
"NOP58","RPL37A"
"FBXO7","RPL37A"
"KIF20A","RPL37A"
"LRRC59","RPL37A"
"FBP1","RPL37A"
"RIT1","RPL37A"
"RPL37A","SRP9"
"RPL37A","UBE2O"
"RPA4","RPL37A"
"NCAPD2","PARP1"
"C1QBP","NCAPD2"
"NCAPD2","RNF4"
"NCAPD2","SUZ12"
"NCAPD2","SNRPB"
"NCAPD2","RBBP4"
"KIF20A","SUGP2"
"NAA40","SUGP2"
"SRSF7","SUGP2"
"RNF43","SUGP2"
"RICTOR","SUGP2"
"RPA4","SUGP2"
"NUPR1","POLDIP3"
"NAA40","POLDIP3"
"POLDIP3","SNRPB"
"RNF43","RNF43"
"EPHA2","RNF43"
"MKI67","RNF43"
"PDIA3","RNF43"
"RNF43","UBE2O"
"C1QBP","RNF43"
"RNF43","TUBA1B"
"UBE3A","UBE3A"
"UBC","UBE3A"
"PDIA3","UBE3A"
"UBB","UBE3A"
"TUBA1B","UBE3A"
"HIST1H1E","UBE3A"
"NOP58","UBE3A"
"UBE3A","YWHAH"
"CDC20","CDC20"
"CDC20","FBXW5"
"CCT3","CDC20"
"CDC20","UBB"
"CDC20","UBC"
"CDC20","MKI67"
"CDC20","MAD2L2"
"CDC20","RNF4"
"CDC20","RIT1"
"CDC20","YWHAH"
"CDC20","UBE2O"
"NEDD4","NEDD4"
"NEDD4","UBC"
"NEDD4","YWHAH"
"NEDD4","SRSF7"
"NEDD4","UBB"
"FBP1","NEDD4"
"NEDD4","PDIA3"
"HSPE1","NEDD4"
"LRRK2","NEDD4"
"DDX41","SRP9"
"CHAF1A","DDX41"
"DDX41","PARP1"
"DDX41","RIT1"
"DDX41","SNRPB"
"DDX41","IKZF1"
"DDX41","UBE2O"
"CNOT1","MED4"
"CNOT1","FBXO7"
"CNOT1","RNF4"
"CNOT1","SUZ12"
"CNOT1","LRRC59"
"CNOT1","RNF43"
"CNOT1","DCAF4"
"NFATC1","PARP1"
"NFATC1","SMARCA4"
"IKZF1","NFATC1"
"NFATC1","XRCC5"
"FBXO7","FBXO7"
"FBXO7","RBBP4"
"FBXO7","UBB"
"DYNC1H1","FBXO7"
"FBXO7","HSP90AA1"
"FBXO7","GNL3"
"FBXO7","SRSF10"
"FBXO7","RPL37A"
"FBXO7","SRSF7"
"FBXO7","UBC"
"NUPR1","SMCHD1"
"FBP1","SMCHD1"
"CENPA","SMCHD1"
"PARP1","SMCHD1"
"NAA40","SMCHD1"
"OPTN","SMCHD1"
"RPA4","SMCHD1"
"HSP90AA1","LRRK2"
"LRRK2","YWHAH"
"LRRK2","LRRK2"
"LRRK2","PRKDC"
"DYNC1H1","LRRK2"
"ACTG1","LRRK2"
"LRRK2","RIT1"
"C1QBP","LRRK2"
"LRRC59","LRRK2"
"LRRK2","SRSF2"
"LRRK2","SRP9"
"LRRK2","SNRPB"
"LRRK2","PDIA3"
"LRRK2","NEDD4"
"DYNC1H1","FGD5"
"CCT3","FGD5"
"FGD5","HSP90AA1"
"FGD5","TUBA1B"
"OPTN","YWHAH"
"OPTN","UBC"
"OPTN","OPTN"
"OPTN","UBB"
"DCAF4","OPTN"
"HSPE1","OPTN"
"OPTN","SRP9"
"OPTN","TUBA1B"
"DYNC1H1","OPTN"
"OPTN","XRCC5"
"NOP56","OPTN"
"MKI67","OPTN"
"NAA40","OPTN"
"ACTG1","OPTN"
"CCT3","DCAF4"
"DCAF4","FBXW5"
"DCAF4","DCAF4"
"DCAF4","SRSF7"
"DCAF4","UBE2O"
"DCAF4","PDIA3"
"DCAF4","GNL3"
"DCAF4","SRSF10"
"DCAF4","NOP58"
"DCAF4","OPTN"
"SH3KBP1","SH3KBP1"
"RACGAP1","SH3KBP1"
"SH3KBP1","SRSF7"
"SH3KBP1","UBC"
"SH3KBP1","SRSF1"
"SH3KBP1","SRSF10"
"ACTG1","RPF2"
"DHX15","RPF2"
"RPF2","RPL37A"
"MKI67","RPF2"
"RPF2","ZBTB2"
"HIST1H1E","RPF2"
"RPF2","SRSF1"
"RIT1","RPF2"
"NCAPG","PARP1"
"NCAPG","UBC"
"MED4","NCAPG"
"NCAPG","SUZ12"
"NCAPG","TUBA1B"
"NCAPG","RBBP4"
"AKAP8","LRRK2"
"AKAP8","KIF20A"
"AKAP8","SNRPB"
"AKAP8","UBE2O"
"AKAP8","RNF43"
"AKAP8","YWHAH"
"AKAP8","DCAF4"
"RFC5","UBC"
"NOP56","RFC5"
"NUPR1","RFC5"
"CENPA","RFC5"
"PARP1","RFC5"
"RFC5","RIT1"
"SREK1","SRSF2"
"SREK1","SRSF7"
"SREK1","SRSF1"
"SREK1","SRSF10"
"C1QBP","SREK1"
"PARP1","SREK1"
"RPL37A","SREK1"
"HIST1H1E","SREK1"
"NDC80","PPIL4"
"PPIL4","RIT1"
"EPHA2","RHOG"
"RHOG","RICTOR"
"RHOG","TUBA1B"
"HSPE1","RHOG"
"LRRC59","RHOG"
"RHOG","SRP9"
"RHOG","RNF4"
"RHOG","UBC"
"PCNT","YWHAH"
"PCNT","SUZ12"
"MED4","PCNT"
"PCNT","RACGAP1"
"NDC80","PCNT"
"NAA40","PCNT"
"EPHA2","RHOH"
"RHOH","RICTOR"
"RHOH","TUBA1B"
"RHOH","SRP9"
"RIF1","RNF4"
"LRRK2","RIF1"
"NAA40","RIF1"
"RIF1","RPA4"
"RIF1","UBC"
"CAPN1","PDIA3"
"NDC80","NDC80"
"MED4","NDC80"
"NDC80","RNF4"
"NUP85","PRKDC"
"NUP85","RNF4"
"MKI67","NUP85"
"NUP85","NUPR1"
"NUP85","RIT1"
"NUP85","PARP1"
"HSP90AA1","TTK"
"CDC20","TTK"
"NDC80","TTK"
"RNF43","TTK"
"TTK","YWHAH"
"IKZF1","RBBP4"
"IKZF1","SMARCA4"
"IKZF1","IKZF1"
"IKZF1","MAD2L2"
"HSP90AA1","IKZF1"
"IKZF1","PARP1"
"IKZF1","SNRPB"
"ACTG1","IKZF1"
"IKZF1","MKI67"
"HIST1H1E","IKZF1"
"IKZF1","RNF4"
"GRB10","NEDD4"
"GRB10","UBB"
"GRB10","UBC"
"GRB10","YWHAH"
"GRB10","SRSF7"
"GRB10","HIST1H1E"
"GRB10","MKI67"
"GRB10","RICTOR"
"HSPA1B","PDIA3"
"HSP90AA1","HSPA1B"
"HSPA1B","LRRK2"
"HSPA1B","RNF43"
"EPHA2","HSPA1B"
"CHAF1A","CHAF1A"
"CHAF1A","PRKDC"
"CHAF1A","XRCC5"
"CHAF1A","RBBP4"
"CHAF1A","MSH6"
"CHAF1A","SUZ12"
"CHAF1A","MAD2L2"
"CENPA","CHAF1A"
"CHAF1A","SMARCA4"
"PRKDC","WRN"
"WRN","XRCC5"
"CHAF1A","WRN"
"PARP1","WRN"
"FARSB","MAD2L2"
"FARSB","NAA40"
"FARSB","RHOU"
"FARSB","RICTOR"
"RACGAP1","YWHAH"
"RACGAP1","SH3KBP1"
"KIF20A","RACGAP1"
"MKI67","RACGAP1"
"NUPR1","RACGAP1"
"CENPA","RACGAP1"
"PARP1","RACGAP1"
"RACGAP1","RIT1"
"PABPC5","SRSF10"
"PABPC5","SRSF1"
"KIF20A","PABPC5"
"CPSF3","MED4"
"CPSF3","NUPR1"
"CPSF3","NAA40"
"CPSF3","RIT1"
"SLTM","SUZ12"
"RPA4","SLTM"
"ACTG1","MORF4L1"
"MORF4L1","MSH6"
"MORF4L1","RACGAP1"
"IKZF1","MORF4L1"
"MORF4L1","NUPR1"
"MORF4L1","RNF4"
"MORF4L1","TUBA1B"
"LRRC59","RAB3GAP2"
"PARP1","RAB3GAP2"
"RAB3GAP2","SMARCA4"
"MSH6","RAB3GAP2"
"RAB3GAP2","YWHAH"
"RAB3GAP2","RICTOR"
"RAB3GAP2","RPA4"
"RAB3GAP2","UBC"
"KIF4A","NUPR1"
"CENPA","KIF4A"
"KIF4A","PARP1"
"KIF4A","NAA40"
"LTN1","UBC"
"LTN1","OPALIN"
"DDX28","SH3KBP1"
"DDX28","KIF20A"
"C1QBP","DDX28"
"DDX28","SRSF7"
"DDX28","UBC"
"PRKDC","THOC6"
"SRSF10","THOC6"
"SUZ12","THOC6"
"SNRPB","THOC6"
"PARP1","THOC6"
"AP1M1","IKZF1"
"AP1M1","UBC"
"UBC","ZUFSP"
"MSH6","ZUFSP"
"RICTOR","ZUFSP"
"DYNC1H1","ZUFSP"
"PDIA3","SEC62"
"LRRC59","SEC62"
"RNF4","SEC62"
"UBB","UBE3A"
"UBB","UBB"
"NEDD4","UBB"
"SRSF1","UBB"
"UBB","UBC"
"CDC20","UBB"
"SUZ12","UBB"
"FBXO7","UBB"
"OPTN","UBB"
"RHOU","UBB"
"HIST1H1E","UBB"
"FBXW5","NEFM"
"KIF20A","NEFM"
"FBXO7","MRPS14"
"C1QBP","MRPS14"
"MKI67","MRPS14"
"MRPS14","SRSF1"
"MRPS14","SRSF7"
"MRPS14","RHOG"
"MRPS14","RIT1"
"MRPS14","UBE2O"
"CUX1","LAMP1"
"CENPA","CUX1"
"CUX1","PARP1"
"CUX1","RICTOR"
"CUX1","RBBP4"
"CUX1","RPA4"
"NEDD4","SUN2"
"RNF4","SUN2"
"SUN2","SUZ12"
"LRRC59","SUN2"
"SRSF10","SUN2"
"RHOG","SUN2"
"RHOD","SUN2"
"RHOH","SUN2"
"NEDD4","SMAD1"
"SMAD1","UBC"
"MED4","SMAD1"
"RNGTT","RPL37A"
"MKI67","RNGTT"
"RIT1","RNGTT"
"FBXO7","TOMM20"
"TOMM20","UBC"
"SRSF1","TOMM20"
"OPTN","TOMM20"
"RHOG","TOMM20"
"RIT1","TOMM20"
"TOMM20","UBE2O"
"RPA4","TOMM20"
"KAT2B","PARP1"
"CYB5R3","LRRC59"
"CYB5R3","UBC"
"CYB5R3","RNF4"
"CYB5R3","NAA40"
"MKI67","TOX4"
"NAA40","TOX4"
"SNRPB","TOX4"
"SRP9","TOX4"
"RPA4","TOX4"
"MYCBP2","PARP1"
"MYCBP2","UBC"
"MYCBP2","UBE3A"
"MED4","MYCBP2"
"MYCBP2","YWHAH"
"RACGAP1","STON2"
"RHOG","STON2"
"RHOD","STON2"
"RHOU","STON2"
"STON2","UBE2O"
"STON2","UBC"
"CNDP2","PDIA3"
"CCT3","WDTC1"
"MAD2L2","WDTC1"
"PDIA3","WDTC1"
"SRSF7","WDTC1"
"MED4","WDTC1"
"FBXW5","WDTC1"
"IKZF1","WDTC1"
"PDE12","UBC"
"FBXO7","PDE12"
"C1QBP","PDE12"
"PDE12","RHOG"
"C1QBP","PAK7"
"PAK7","YWHAH"
"CEP63","MED4"
"CEP63","NOP56"
"CEP63","NOP58"
"CEP63","NDC80"
"KIF20A","SAP130"
"CHAF1A","SAP130"
"RBBP4","SAP130"
"C1QBP","SAP130"
"FGF13","UBE2O"
"FBXO7","FGF13"
"ASS1","HSPE1"
"ASS1","C1QBP"
"ASS1","OPTN"
"ASS1","YWHAH"
"EPHA2","TMEM17"
"TMEM17","YWHAH"
"CCT3","RFWD2"
"HIST1H1E","RFWD2"
"RFWD2","UBC"
"RFWD2","SRSF7"
"PDIA3","RFWD2"
"NDC80","RFWD2"
"DDR1","HSP90AA1"
"DDR1","OPALIN"
"DDR1","EPHA2"
"LRRC59","TTC37"
"SRSF7","TTC37"
"HIST1H1E","TTC37"
"PARP1","TTC37"
"UBC","UBXN7"
"UBE3A","UBXN7"
"CENPA","UBXN7"
"PARP1","UBXN7"
"DCAF4","UBXN7"
"MED4","SPAG5"
"NDC80","SPAG5"
"NAA40","SPAG5"
"DHX33","NOP56"
"DHX33","PARP1"
"DHX33","RIT1"
"HIST1H1E","IMP3"
"IMP3","MKI67"
"IMP3","SRSF1"
"IMP3","RIT1"
"CDC20","FBXW5"
"CCT3","FBXW5"
"FBXW5","RICTOR"
"FBXW5","HSP90AA1"
"DCAF4","FBXW5"
"PPP6R2","PRKDC"
"NAA40","PPP6R2"
"ASPM","UBE3A"
"ASPM","TUBA1B"
"ASPM","NDC80"
"NDC80","SPC25"
"RIT1","SPC25"
"MED4","POLR3B"
"POLR3B","RIT1"
"MKI67","POLR3B"
"POLR3B","PRKDC"
"CCT3","RFWD3"
"HSP90AA1","RFWD3"
"RFWD3","UBC"
"CXXC1","HSP90AA1"
"CXXC1","MKI67"
"CXXC1","RPL37A"
"RACGAP1","RSRC1"
"GNL3","RSRC1"
"RSRC1","SNRPB"
"C1QBP","MAST3"
"LRRC59","MAST3"
"MAST3","PARP1"
"MAST3","XRCC5"
"MAST3","YWHAH"
"MED15","MED4"
"MED15","RBBP4"
"CENPA","MED15"
"DCAF4","MED15"
"CENPA","MCM10"
"MCM10","NOP56"
"EFHD2","LRRK2"
"EFHD2","NUPR1"
"EFHD2","RHOD"
"RINT1","RNF4"
"LRRC59","RINT1"
"RHOG","RINT1"
"HAUS5","MED4"
"HAUS5","KIF20A"
"HAUS5","MKI67"
"HAUS5","NDC80"
"HAUS5","RIT1"
"FMNL1","PARP1"
"FMNL1","XRCC5"
"FMNL1","HIST1H1E"
"FMNL1","RHOG"
"FMNL1","RHOD"
"FMNL1","RHOU"
"FMNL1","RHOH"
"KIF15","MKI67"
"KIF15","NDC80"
"PRSS3","SRSF1"
