"from","to"
"NOP16","ZRANB1"
"RABGAP1","ZRANB1"
"SAMM50","ZRANB1"
"TIMM13","ZRANB1"
"TTC23","ZRANB1"
"AR","EGFR"
"EGFR","EGFR"
"EGFR","TJP1"
"CAV1","EGFR"
"EGFR","STAT5B"
"EGFR","MAP3K14"
"EGFR","PDGFRB"
"EGFR","HEXIM1"
"AKAP12","EGFR"
"EGFR","HSPA1A"
"EGFR","FN1"
"EGFR","ERBB2"
"EGFR","USP8"
"EGFR","UBASH3B"
"EGFR","UBASH3A"
"EGFR","LGALS1"
"ACTA2","EGFR"
"CRKL","EGFR"
"EGFR","MAPK8IP2"
"DOK4","EGFR"
"EGFR","MAPK8IP1"
"EGFR","TLN1"
"EGFR","TUBB"
"EGFR","TUBB2A"
"EGFR","FBXO6"
"EGFR","PEX19"
"EGFR","EXOC5"
"EGFR","GAPDH"
"DNAJA3","EGFR"
"EGFR","PFKP"
"EGFR","TECR"
"BUB3","EGFR"
"AP1M1","EGFR"
"DNAJB12","EGFR"
"EGFR","EPRS"
"EGFR","EXOC8"
"COG1","EGFR"
"ATP2A2","EGFR"
"EGFR","RANGAP1"
"ARMC8","EGFR"
"EGFR","GBF1"
"EGFR","RNF213"
"EGFR","WDR26"
"EGFR","NCAPH2"
"CD59","EGFR"
"CAV2","EGFR"
"EGFR","PRKAA1"
"EGFR","NGLY1"
"EGFR","HSD17B10"
"EGFR","IDH2"
"EGFR","VARS"
"EGFR","MRTO4"
"CCDC47","EGFR"
"EGFR","POLDIP2"
"EGFR","WDR6"
"CNP","EGFR"
"EGFR","EIF2B4"
"CTBP1","EGFR"
"EGFR","ILVBL"
"EGFR","TOR1AIP1"
"EGFR","TOMM22"
"ASNS","EGFR"
"ADCK3","EGFR"
"BZW1","EGFR"
"EGFR","IKBKAP"
"EGFR","SAMM50"
"DNAJC11","EGFR"
"EGFR","NCLN"
"EGFR","PDXDC1"
"CAP2","EGFR"
"EGFR","RPL4"
"EGFR","GRB10"
"ARRB1","EGFR"
"EGFR","TGFA"
"ARRB2","EGFR"
"EGFR","PRKCZ"
"EGFR","S100A4"
"EGFR","SNX9"
"EGFR","EZR"
"ANXA1","EGFR"
"EGFR","RPS15"
"EGFR","PTPRD"
"DUSP14","EGFR"
"EGFR","MYO9A"
"EGFR","HLA-B"
"EGFR","KRT16"
"EGFR","TRIM23"
"EGFR","MFAP1"
"EGFR","SRSF2"
"EGFR","SLC39A7"
"EGFR","ZFYVE21"
"EGFR","TNIK"
"ADRBK1","EGFR"
"AXL","EGFR"
"EGFR","JAK3"
"CCDC88A","EGFR"
"EGFR","MAP4K5"
"CORO1C","EGFR"
"EGFR","STK38"
"EGFR","MED16"
"EGFR","MED24"
"EGFR","TIPARP"
"EGFR","TRAF3"
"EGFR","SAV1"
"EGFR","EPHA4"
"CCNYL1","EGFR"
"EGFR","TADA2B"
"AMACR","EGFR"
"EGFR","VCL"
"EGFR","SAR1A"
"EGFR","ITGAV"
"ASXL1","EGFR"
"EGFR","RPS6KA1"
"EGFR","RICTOR"
"ARIH1","EGFR"
"ARPC4","EGFR"
"ATP6V1D","EGFR"
"BIRC5","EGFR"
"CENPM","EGFR"
"CHERP","EGFR"
"CHMP4B","EGFR"
"COPS2","EGFR"
"DDOST","EGFR"
"EGFR","EIF3I"
"EGFR","EIF5"
"EGFR","FTSJ3"
"EGFR","GART"
"EGFR","GTPBP4"
"EGFR","LARS2"
"EGFR","MCM5"
"EGFR","MYC"
"EGFR","NFS1"
"EGFR","NOL12"
"EGFR","NOL9"
"EGFR","NOP16"
"EGFR","NOP56"
"EGFR","PGD"
"EGFR","PHB"
"EGFR","PHF5A"
"EGFR","POLR1A"
"EGFR","POLR3A"
"EGFR","POLR3B"
"EGFR","POLR3H"
"EGFR","POLRMT"
"EGFR","PSMD3"
"EGFR","PTPN23"
"EGFR","RAC1"
"EGFR","RBM19"
"EGFR","RNGTT"
"EGFR","RPA2"
"EGFR","RRP1"
"EGFR","SDHB"
"EGFR","SF3A3"
"EGFR","SNRNP40"
"EGFR","SNRPD3"
"EGFR","SPATA5L1"
"EGFR","SRSF6"
"EGFR","TP53RK"
"EGFR","TRMT112"
"EGFR","UQCRC1"
"EGFR","WDR77"
"CD97","EGFR"
"BECN1","EGFR"
"DYRK2","EGFR"
"EGFR","ERO1L"
"EGFR","FCGRT"
"EGFR","MAP1LC3A"
"EGFR","MRPL45"
"EGFR","MRPS7"
"EGFR","PINX1"
"AHCY","EGFR"
"CDC73","EGFR"
"CDK9","EGFR"
"EGFR","EIF3D"
"EGFR","GNL3L"
"EGFR","HIRA"
"EGFR","LTV1"
"EGFR","MED26"
"EGFR","MRPL17"
"EGFR","MRPL37"
"EGFR","PDRG1"
"EGFR","PGM3"
"EGFR","PPP2CA"
"EGFR","SFSWAP"
"EGFR","SNAPC1"
"EGFR","TAF6L"
"EGFR","UPF2"
"EGFR","USP37"
"ACSL3","EGFR"
"ASH2L","EGFR"
"EGFR","EMG1"
"EGFR","MAD2L2"
"EGFR","MCAT"
"EGFR","MRPL11"
"EGFR","RBBP6"
"EGFR","RCC1"
"EGFR","SLC31A1"
"EGFR","SRRT"
"EGFR","TIMM13"
"EGFR","ZNF574"
"ADAM10","EGFR"
"EGFR","GGH"
"EGFR","FAM171A1"
"BAG3","EGFR"
"ANXA5","EGFR"
"CLIC4","EGFR"
"ACO2","EGFR"
"EGFR","SERPINB5"
"EGFR","ITSN1"
"EGFR","FERMT2"
"CYFIP2","EGFR"
"ACBD3","EGFR"
"EGFR","PLEKHA1"
"EGFR","EHBP1"
"EGFR","RDX"
"EGFR","SEPT8"
"EGFR","MAP4K4"
"EGFR","SNTB2"
"EGFR","ZFYVE9"
"CDK5RAP3","EGFR"
"EGFR","LIMD1"
"EGFR","RAB11FIP1"
"EGFR","SWAP70"
"DLG5","EGFR"
"EGFR","EIF4EBP1"
"CALD1","EGFR"
"EGFR","SDC2"
"CD109","EGFR"
"CALU","EGFR"
"CFTR","EGFR"
"EGFR","GNAI1"
"EGFR","GGA1"
"EGFR","FAM105A"
"EGFR","GJA1"
"EGFR","SFTPC"
"CDC42","EGFR"
"EGFR","RHOD"
"EGFR","RIT1"
"ARL4C","EGFR"
"EGFR","UBE2C"
"ANXA1","TIPARP"
"ANXA5","TIPARP"
"ARAF","TIPARP"
"SERPINH1","TIPARP"
"CDK4","TIPARP"
"CDK9","TIPARP"
"SLC25A10","TIPARP"
"CTBP1","TIPARP"
"EIF5","TIPARP"
"EPRS","TIPARP"
"MECOM","TIPARP"
"FASN","TIPARP"
"FLNA","TIPARP"
"HSD17B10","TIPARP"
"IDH2","TIPARP"
"MARK3","TIPARP"
"MNAT1","TIPARP"
"MYO6","TIPARP"
"NDUFA10","TIPARP"
"POLRMT","TIPARP"
"PRKAA1","TIPARP"
"MAP2K1","TIPARP"
"PRPS2","TIPARP"
"PSMD3","TIPARP"
"RANGAP1","TIPARP"
"RBBP6","TIPARP"
"RPA2","TIPARP"
"RPL4","TIPARP"
"RPS6KA1","TIPARP"
"SFSWAP","TIPARP"
"ITSN1","TIPARP"
"SMARCD2","TIPARP"
"SNRPD3","TIPARP"
"SNTB2","TIPARP"
"TIPARP","TROVE2"
"STK3","TIPARP"
"TIPARP","TJP1"
"TIPARP","TLN1"
"HIRA","TIPARP"
"TIPARP","UBE3A"
"TIPARP","VARS"
"EZR","TIPARP"
"TIPARP","VRK2"
"KDM5C","TIPARP"
"PPFIA1","TIPARP"
"IKBKAP","TIPARP"
"EIF3I","TIPARP"
"GBF1","TIPARP"
"RNGTT","TIPARP"
"SUCLG1","TIPARP"
"EIF2B4","TIPARP"
"LIMD1","TIPARP"
"BUB3","TIPARP"
"COPS2","TIPARP"
"TIPARP","TRIP12"
"TIPARP","TRIP4"
"COG1","TIPARP"
"MAP4K4","TIPARP"
"TECR","TIPARP"
"GTPBP1","TIPARP"
"SLK","TIPARP"
"PTDSS1","TIPARP"
"PJA2","TIPARP"
"TIPARP","ZC3H11A"
"RBM19","TIPARP"
"MYBBP1A","TIPARP"
"CHERP","TIPARP"
"NOP56","TIPARP"
"MGEA5","TIPARP"
"TIPARP","YME1L1"
"FERMT2","TIPARP"
"ILVBL","TIPARP"
"POLR3A","TIPARP"
"SLC4A1AP","TIPARP"
"POGZ","TIPARP"
"TIPARP","TTLL12"
"RPRD2","TIPARP"
"CABIN1","TIPARP"
"TIPARP","ZNF281"
"GTPBP4","TIPARP"
"TFIP11","TIPARP"
"SIN3A","TIPARP"
"TIPARP","TIPARP"
"TIPARP","UPF2"
"GGA1","TIPARP"
"TIPARP","TOR1AIP1"
"KIAA1279","TIPARP"
"RDH11","TIPARP"
"MRTO4","TIPARP"
"SNX9","TIPARP"
"GTSE1","TIPARP"
"SRRT","TIPARP"
"MBD3","TIPARP"
"CC2D1A","TIPARP"
"TIPARP","TMEM214"
"MRPL16","TIPARP"
"PINX1","TIPARP"
"DNAJC11","TIPARP"
"KDM3A","TIPARP"
"NCLN","TIPARP"
"TIPARP","TOMM22"
"ADCK3","TIPARP"
"ESYT2","TIPARP"
"DDX31","TIPARP"
"DDX50","TIPARP"
"EFHD2","TIPARP"
"CDC73","TIPARP"
"NOL9","TIPARP"
"SLC35E1","TIPARP"
"RUFY1","TIPARP"
"TIPARP","TRABD"
"L3MBTL2","TIPARP"
"SARNP","TIPARP"
"TIPARP","TP53RK"
"AHNAK2","TIPARP"
"OSBPL8","TIPARP"
"FTSJ3","TIPARP"
"CHMP4B","TIPARP"
"CAMSAP1","TIPARP"
"PGAM5","TIPARP"
"FOXK1","TIPARP"
"ANKHD1","TIPARP"
"EGFR","TIPARP"
"AR","TIPARP"
"MECP2","SIN3A"
"MECP2","SMARCB1"
"CBX5","MECP2"
"HIST2H2BE","MECP2"
"MECP2","TRIP12"
"GTPBP4","MECP2"
"HIRA","MECP2"
"DDX31","MECP2"
"MECP2","MYBBP1A"
"MECP2","NOP16"
"HEXIM1","MECP2"
"MECP2","MFAP1"
"KLHL20","MECP2"
"KHDRBS3","MECP2"
"GGH","MECP2"
"MBD3","MECP2"
"MECP2","SF3A3"
"MECP2","SRSF6"
"MECP2","PTDSS1"
"MECP2","SLC25A10"
"DHRS7","MECP2"
"MECP2","P4HA1"
"MECP2","RBBP6"
"DDX50","MECP2"
"MECP2","MECP2"
"DLG5","MECP2"
"MECP2","SARNP"
"EIF3D","MECP2"
"EZR","MECP2"
"MECP2","MRPS23"
"MECP2","MED16"
"MECP2","SRRT"
"MECP2","TUBB"
"MECP2","TUBB2A"
"CTBP1","MECP2"
"CDK9","MECP2"
"APLP2","MECP2"
"GAR1","MECP2"
"KCTD3","MECP2"
"MECP2","MRPL16"
"KRT16","MECP2"
"MECP2","STK38"
"MECP2","POLDIP3"
"MECP2","PGAM5"
"MECP2","RPL4"
"MECP2","TJP1"
"MECP2","RALY"
"MECP2","POGZ"
"MECP2","PTPRO"
"MECP2","NOP56"
"MECP2","SNRNP40"
"MECP2","TFIP11"
"DNAJA3","MECP2"
"KRT6A","MECP2"
"MECP2","TRMT112"
"MECP2","PHB"
"MACF1","MECP2"
"DDOST","MECP2"
"CYP51A1","MECP2"
"ATP2A2","MECP2"
"MECP2","POLDIP2"
"MECP2","ZNF512B"
"MECP2","UPF2"
"MECP2","TECR"
"MECP2","SNRPD3"
"HMG20A","MECP2"
"MECP2","MRPL45"
"MECP2","NOL12"
"MECP2","SRSF2"
"MECP2","SSBP2"
"ACO2","MECP2"
"ANXA5","MECP2"
"MECP2","ZNF281"
"MECP2","VARS"
"FBXO11","MECP2"
"MECP2","SBF1"
"CDC42BPA","MECP2"
"MECP2","SPIN1"
"MAP4K4","MECP2"
"MECP2","RANGAP1"
"DRG1","MECP2"
"CPEB4","MECP2"
"MECP2","RRP1"
"MECP2","SFSWAP"
"MECP2","VANGL2"
"BUB3","MECP2"
"ANXA7","MECP2"
"IDH2","MECP2"
"ALB","MECP2"
"MECP2","RCC1"
"BTF3L4","MECP2"
"CHERP","MECP2"
"MECP2","SEC31A"
"MECP2","TCF20"
"MECP2","XPNPEP3"
"IGF2BP3","MECP2"
"MECP2","RCOR1"
"CAT","MECP2"
"CDC42","MECP2"
"CHMP4B","MECP2"
"FOXC1","MECP2"
"MECP2","TACO1"
"MECP2","MYC"
"MECP2","ZRANB1"
"CEBPA","MECP2"
"CFTR","EZR"
"CFTR","CFTR"
"CFTR","PPP2CA"
"ATP2A2","CFTR"
"CFTR","HSPA1A"
"CALU","CFTR"
"CFTR","P4HA1"
"CFTR","KIF3A"
"CFTR","UBE3A"
"CFTR","TRIP12"
"CD59","CFTR"
"CFTR","XPNPEP3"
"CFTR","SNX9"
"CFTR","TIAM1"
"CFTR","MYO6"
"CFTR","IDH2"
"ACTN1","CFTR"
"CFTR","VCL"
"AHCY","CFTR"
"CFTR","UQCRC1"
"ANXA1","CFTR"
"CFTR","IGF2BP3"
"BAG3","CFTR"
"ANXA5","CFTR"
"CFTR","MSN"
"ARPC4","CFTR"
"ACSL3","CFTR"
"CFTR","EGFR"
"CFTR","YME1L1"
"CFTR","EPRS"
"CFTR","UBXN1"
"CFTR","PARK7"
"CFTR","PDXDC1"
"CFTR","SPECC1L"
"CFTR","PPP2R2D"
"CFTR","SERPINH1"
"CAPN2","CFTR"
"CFTR","EIF2B4"
"CFTR","EIF3I"
"CFTR","PSMD3"
"CFTR","PSMB8"
"CFTR","PHB"
"CFTR","DNAJB12"
"CFTR","SAR1A"
"CFTR","TECR"
"AKAP12","CFTR"
"CFTR","RAB14"
"CFTR","SLC25A10"
"CFTR","RDX"
"CFTR","PJA2"
"CAV1","CFTR"
"CFTR","RAB3B"
"CFTR","GDI1"
"CFTR","ESYT2"
"CFTR","ISG15"
"B2M","CFTR"
"CFTR","MRPL11"
"CAT","CFTR"
"CFTR","PABPC5"
"CFTR","DDOST"
"CFTR","EXOC8"
"CFTR","FASN"
"CFTR","HLA-F"
"CFTR","LAMA5"
"CFTR","RPS15"
"CFTR","DRG1"
"CFTR","FBXO11"
"CFTR","GGA1"
"CFTR","MYLK2"
"CFTR","OLFM4"
"CFTR","SORBS3"
"CFTR","VAMP4"
"CFTR","ZNF22"
"CFTR","FKBP6"
"CCDC9","CFTR"
"CFTR","EMG1"
"CFTR","NIT2"
"CFTR","PNMA1"
"CFTR","TBP"
"CFTR","TUBB2A"
"CFTR","KRT6C"
"AXL","CFTR"
"CFTR","RDH11"
"CFTR","ITGB5"
"CFTR","KRT6B"
"CFTR","SAR1B"
"CFTR","TLN1"
"CFTR","MACF1"
"CFTR","CORO1C"
"CFTR","RALY"
"CFTR","CHMP4B"
"CFTR","MCCC1"
"CFTR","PGAM5"
"CFTR","TBR1"
"CFTR","ECM1"
"CFTR","CUL2"
"CFTR","TJP1"
"CALD1","CFTR"
"ACTG1","CFTR"
"CFTR","SNRPD3"
"CDC42","CFTR"
"CFTR","RPL4"
"CFTR","FLNA"
"CFTR","MTHFD2"
"CFTR","LGALS1"
"CFTR","KRT16"
"CFTR","TUBB"
"CFTR","ITGAV"
"CFTR","GAPDH"
"ALB","CFTR"
"CFTR","FN1"
"CFTR","KRT6A"
"CFTR","PPL"
"BUB3","CFTR"
"CFTR","PRKAA1"
"AR","CEBPA"
"CDK4","CEBPA"
"ACTN1","CEBPA"
"CEBPA","MRTO4"
"CEBPA","VDR"
"CEBPA","MACF1"
"CEBPA","MCM5"
"CEBPA","CEBPA"
"ASXL1","CEBPA"
"CAPN2","CEBPA"
"CEBPA","UBE3A"
"CEBPA","YY1AP1"
"CEBPA","PPP2CA"
"CEBPA","HIF1A"
"CEBPA","SATB2"
"CEBPA","SMARCD2"
"CEBPA","ZNF281"
"CEBPA","MLLT6"
"CEBPA","RUNX1"
"CEBPA","TCF20"
"CEBPA","MYB"
"CEBPA","FOXK1"
"CEBPA","RCOR1"
"CEBPA","SIN3A"
"CDK9","CEBPA"
"CEBPA","SMARCB1"
"CEBPA","L3MBTL3"
"CEBPA","POGZ"
"CDC73","CEBPA"
"CEBPA","MBD3"
"CEBPA","THAP4"
"CEBPA","KDM3A"
"CEBPA","RNGTT"
"CEBPA","RPA2"
"ANXA1","CEBPA"
"CEBPA","NFIC"
"CEBPA","MECP2"
"BUB3","CEBPA"
"CEBPA","SNRPD3"
"ACTG1","CEBPA"
"AHCY","CEBPA"
"ANXA5","CEBPA"
"APEH","CEBPA"
"ARHGDIA","CEBPA"
"ASNS","CEBPA"
"ATP2A2","CEBPA"
"BTF3L4","CEBPA"
"BZW1","CEBPA"
"CALU","CEBPA"
"CC2D1A","CEBPA"
"CDC42","CEBPA"
"CEBPA","CHMP4B"
"CEBPA","CORO1C"
"CEBPA","DRG1"
"CEBPA","EIF5"
"CEBPA","EMG1"
"CEBPA","EPRS"
"CEBPA","EZR"
"CEBPA","FASN"
"CEBPA","FLNA"
"CEBPA","GAPDH"
"CEBPA","GBE1"
"CEBPA","GLRX3"
"CEBPA","GTPBP1"
"CEBPA","HEXIM1"
"CEBPA","HIST1H1C"
"CEBPA","IGF2BP3"
"CEBPA","KAT2A"
"CEBPA","MED16"
"CEBPA","MED24"
"CEBPA","MSN"
"CEBPA","POLDIP3"
"CEBPA","RAC1"
"CEBPA","RBM3"
"CEBPA","RCC1"
"CEBPA","SAR1A"
"CEBPA","SARNP"
"CEBPA","SNRNP40"
"CEBPA","SNX9"
"CEBPA","TLN1"
"CEBPA","TTLL12"
"CEBPA","UBXN1"
"CEBPA","VARS"
"CEBPA","ZC3H11A"
"CEBPA","MYC"
"CEBPA","SMAD3"
"CEBPA","FOXC1"
"DLG5","RIT1"
"IKBKAP","RIT1"
"GALE","RIT1"
"MRPL12","RIT1"
"PI4KA","RIT1"
"RIT1","RPS21"
"RIT1","UQCR10"
"ACSL3","RIT1"
"ASH2L","RIT1"
"EGFR","RIT1"
"EIF2B4","RIT1"
"EMG1","RIT1"
"MAD2L2","RIT1"
"MCAT","RIT1"
"MRPL11","RIT1"
"RBBP6","RIT1"
"RCC1","RIT1"
"RIT1","SLC31A1"
"RIT1","SRRT"
"RIT1","TIMM13"
"RIT1","ZNF574"
"CCDC6","RIT1"
"CDK4","RIT1"
"HEXIM1","RIT1"
"NCAPH2","RIT1"
"PPFIA1","RIT1"
"RIT1","RIT1"
"CENPM","RIT1"
"CHERP","RIT1"
"CHMP4B","RIT1"
"ARIH1","RIT1"
