"from","to"
"PSMD3","UBE3A"
"CEBPB","PSMD3"
"LYN","SRRM2"
"BSG","LYN"
"JUP","LYN"
"LYN","SLC3A2"
"LYN","RAC2"
"LYN","RNF8"
"BSG","BSG"
"BSG","MON2"
"ACTN4","BSG"
"BSG","SLC3A2"
"BSG","NRP1"
"BSG","RAC2"
"BSG","NTRK3"
"SNRPD2","SRRM2"
"PSMD3","SNRPD2"
"CEBPB","SNRPD2"
"KHSRP","TNIP2"
"CEBPB","KHSRP"
"ANXA2","KHSRP"
"NAT10","NAT10"
"GRWD1","NAT10"
"HIST1H1C","NAT10"
"ABT1","NAT10"
"NAT10","PML"
"CEBPB","NAT10"
"EIF3B","SRRM2"
"EIF3B","UPF1"
"EIF3B","GRWD1"
"CEBPB","EIF3B"
"ACTN4","TRIM23"
"ACTN4","TNIP2"
"ACTN4","NRP1"
"ACTN4","BSG"
"ACTN4","CEBPB"
"RPL18","SRP72"
"CKAP4","SRP72"
"ABT1","SRP72"
"CEBPB","SRP72"
"IGF2BP2","UPF1"
"IGF2BP2","TNIP2"
"CEBPB","IGF2BP2"
"P4HB","P4HB"
"P4HB","TNIP2"
"LDLR","P4HB"
"P4HB","RNF8"
"P4HB","PML"
"CEBPB","P4HB"
"UBE3A","UBE3A"
"ANXA2","UBE3A"
"PSMD3","UBE3A"
"PML","UBE3A"
"KRT1","UBE3A"
"KPNA3","TNIP2"
"KPNA3","LDLR"
"EIF3E","PML"
"CEBPB","EIF3E"
"RNF8","RNF8"
"KRT1","RNF8"
"HIST1H1C","RNF8"
"ANXA2","RNF8"
"JUP","RNF8"
"P4HB","RNF8"
"CKAP4","RNF8"
"CARM1","CEBPB"
"CARM1","LDLR"
"CARM1","PSMD3"
"CKAP4","RAC2"
"BSG","RAC2"
"RAC2","SLC3A2"
"JUP","RAC2"
"GRWD1","RAC2"
"ABT1","YTHDC2"
"HIST1H1C","YTHDC2"
"SPAG9","TNIP2"
"PML","SPAG9"
"PSMD3","SPAG9"
"CEBPB","VARS"
"GRWD1","PPM1G"
"PPM1G","SRRM2"
"CEBPB","PPM1G"
"PUM1","UPF1"
"PUM1","TNIP2"
"DEK","UBE3A"
"DEK","NRP1"
"BSG","DEK"
"CEBPB","DEK"
"KRT1","UBE3A"
"KRT1","TNIP2"
"KRT1","TRIM23"
"KRT1","RNF8"
"EIF5B","RNF8"
"CEBPB","EIF5B"
"KPNA4","PML"
"KPNA4","NTRK3"
"KPNA4","LDLR"
"CEBPB","KPNA4"
"NTRK3","SLC3A2"
"MON2","NTRK3"
"BSG","NTRK3"
"JUP","NTRK3"
"PCDH7","SLC3A2"
"ANXA2","PCDH7"
"P4HB","PCDH7"
"KRT1","PCDH7"
"PCDH7","RAC2"
"ABT1","NAT10"
"ABT1","HIST1H1C"
"ABT1","UPF1"
"ABT1","RPL18"
"BRD1","LDLR"
"BRD1","PML"
"RTN4","SPG21"
"CKAP4","RTN4"
"BSG","RTN4"
"PML","RTN4"
"NRP1","POLR1A"
"LDLR","P4HB"
"LDLR","MON2"
"EPS15L1","PML"
"EPS15L1","TRIM23"
"ACTN4","AGRN"
"ACTN4","SIN3B"
"LDLR","SIN3B"
"CEBPB","WDR18"
"HIST1H1C","VPRBP"
"RPL18","VPRBP"
"ABT1","VPRBP"
"AUP1","CKAP4"
"AUP1","RAC2"
"GRWD1","NOL10"
"NAT10","NOL10"
"ABT1","NOL10"
"HIST1H1C","NOL10"
"EXOSC4","UPF1"
"RSBN1L","SRRM2"
"ABT1","RSBN1L"
"RBM4B","RPL18"
"RBM4B","UPF1"
"NAT10","RBM4B"
"ABT1","RBM4B"
"CKAP4","UNC93B1"
"KRT1","UNC93B1"
"MON2","UNC93B1"
"NRP1","NRP1"
"BSG","NRP1"
"ACTN4","NRP1"
"TRIM23","TRIM23"
"SPG21","TRIM23"
"RPL18","TRIM23"
"KRT1","TRIM23"
"ACTN4","TRIM23"
"CKAP4","ERGIC2"
"ERGIC2","MON2"
"TNFAIP3","TNIP2"
"CEBPB","TNFAIP3"
"TNFAIP3","TRIM23"
"HIST1H2AM","NAT10"
"ABT1","HIST1H2AM"
"CASC3","UPF1"
"CASC3","TNIP2"
"PSMD3","RNF130"
"P4HB","RNF130"
"BAIAP2L1","NRP1"
"BAIAP2L1","RAC2"
"BAIAP2L1","NTRK3"
"BAIAP2L1","PML"
"LDLR","MON2"
"BSG","MON2"
"MON2","NTRK3"
"SCAMP1","SPG21"
"SCAMP1","UBE3A"
"RAC2","SCAMP1"
"NTRK3","SCAMP1"
"BSG","EPHA5"
"EPHA5","JUP"
"EPHA5","RAC2"
"EPHA5","LDLR"
"PSMD3","SHFM1"
"SHFM1","UBE3A"
"CPNE8","TNIP2"
"CPNE8","NRP1"
"BSG","CPNE8"
"CPNE8","RAC2"
"NTRK3","TNIK"
"MRPL3","RPL18"
"ABT1","MRPL3"
"ACTN4","HDAC7"
"HDAC7","PML"
"HDAC7","RAC2"
"NCLN","NRP1"
"BSG","NCLN"
"NCLN","RAC2"
"DES","JUP"
"DES","KRT1"
"GPN1","PML"
"RNF126","RNF8"
"RNF126","TRIM23"
"UBE3A","UFD1L"
"ACTN4","FBXO43"
"CCDC101","LDLR"
"CCDC101","CEBPB"
"FOXO3","LDLR"
"AHR","PSMD3"
"HIST1H1C","IL7R"
"IL7R","RPL18"
"RNF219","TNIP2"
"HIST1H1C","HIST1H2AC"
"MRPS24","RPL18"
"ABT1","MRPS24"
"SAMD1","UPF1"
"BSG","SAMD1"
"LDLR","SAMD1"
"UPF1","ZCRB1"
"TNIP2","ZCRB1"
"HIST1H1C","ZCRB1"
"ABT1","ZCRB1"
"ANXA2","MAP1S"
"MAP1S","PML"
"RNF8","TGM1"
"AMOTL1","TNIP2"
"ANXA11","ANXA2"
"ANXA11","CEBPB"
"TCEA2","TRIM23"
"CKAP4","EPHB4"
"EPHB4","HIST1H1C"
"EPHB4","RAC2"
"BSG","EPHB4"
"BSG","HSPA12A"
"CEBPB","DENND1A"
"CKAP4","LYPD3"
"TNIP2","WASF1"
"RAC2","WASF1"
"CKAP4","TMEM214"
"RAC2","TMEM214"
"CTPS2","SPG21"
"MON2","TNFSF13B"
"CKAP4","NEIL3"
"SAMD4B","UPF1"
"HINFP","SRRM2"
"SPG21","TRIM9"
"PLCG2","PSMD3"
"NTRK3","PLCG2"
"GNAI1","PSMD3"
"GNAI1","NRP1"
"BSG","GNAI1"
"CEBPB","GNAI1"
"CSNK1G2","SRRM2"
"CEBPB","MED26"
"MED26","PML"
"JUP","SCN3B"
"RNF8","SCN3B"
"MKRN3","TRIM23"
"MKRN3","UPF1"
"MRPL27","RPL18"
"KRT1","TRIM54"
"SPG21","TRIM54"
"MARK1","TNIP2"
"LDLR","SH2D3C"
"ACTN4","SH2D3C"
"ANXA2","SH2D3C"
"CASKIN2","RNF8"
"ARMC6","CEBPB"
"CLDN4","JUP"
"CLDN4","SLC3A2"
"KRT1","PIGR"
"PIGR","SLC3A2"
"PIGR","PML"
"PML","PPWD1"
"CSNK1G3","RAC2"
"ARID4A","LDLR"
"CEBPB","IRF2BPL"
"DIRAS2","KRT1"
"P4HB","TCEAL4"
"MON2","PTPRN2"
"LDLR","PTPRN2"
"HIST1H1C","PHRF1"
"HES1","TNIP2"
"CEBPB","RFX1"
"GORASP1","MON2"
"CCDC59","TNIP2"
"RAC2","VPS13B"
"LDLR","MCM8"
"LDLR","ZNF408"
"TRIM23","ZNF408"
"CCDC84","NAT10"
"UBL7","UPF1"
"NDFIP1","NTRK3"
"EPHA10","P4HB"
"CKAP4","EPHA10"
"PJA2","TNIP2"
"LDLR","PCSK9"
"MON2","PDE2A"
"PML","ZMYM1"
"ATP2B2","BSG"
"CBR3","LDLR"
"CEBPB","SCCPDH"
"BSND","SPG21"
"P4HB","PTPRN"
"MON2","PTPRN"
"CEBPB","THOP1"
"SPG21","SPG21"
"SPG21","TRIM23"
"HIST1H1C","PRKAR2B"
"CCR1","CKAP4"
"CCR1","JUP"
"ECEL1","LDLR"
"BSG","FGFRL1"
"BSG","COG3"
"COG3","SPG21"
"CEBPB","COG3"
"EMILIN1","TNIP2"
"SRRM2","STYX"
"ABT1","PRDM5"
"PRDM5","UPF1"
"CKAP4","GRIA1"
"TNIP2","TPD52L1"
"BSG","NETO2"
"DKK2","TRIM23"
"CDK15","JUP"
"EPCAM","NTRK3"
"BSG","EPCAM"
"ADAMTS3","BSG"
"ADAMTS3","LDLR"
"TNIP2","TSC22D2"
"MAP3K11","RAC2"
"SCAPER","TNIP2"
"CKAP4","TYW1"
"RAC2","TYW1"
"RAC2","SLITRK4"
"BSG","SLITRK4"
"BSN","HIST1H1C"
"ABT1","ANKS3"
"BSG","CADM1"
"CADM1","LDLR"
"ALG3","LDLR"
"NRP1","TGFBR3"
"CAPN6","HIST1H1C"
"CTLA4","NRP1"
"DNASE2B","TRIM23"
"POLE4","UBE3A"
"CEBPB","HEBP2"
"IRAK3","NTRK3"
"SLC3A2","SLC6A3"
"SPG21","SYP"
"B4GALNT1","BSG"
"FLRT2","RAC2"
"MICAL1","SPG21"
"APLP1","BSG"
"ENOX1","TNIP2"
"KRT1","KRT25"
"ACSS2","UPF1"
"HIST1H1C","PLA2G4F"
"KCNQ2","P4HB"
"HHEX","PML"
"KLK7","UBE3A"
"BSG","GPC5"
"LOC642852","TNIP2"
