"from","to"
"CKAP4","HIST1H1C"
"HIST1H1C","NAT10"
"HIST1H1C","HMGA1"
"HIST1H1C","RPS27A"
"HIST1H1C","RPL6"
"HIST1H1C","RPL18"
"HIST1H1C","HIST1H1C"
"GRWD1","HIST1H1C"
"ABT1","HIST1H1C"
"HIST1H1C","RNF8"
"HIST1H1C","RPA3"
"HIST1H1C","PML"
"CEBPB","HIST1H1C"
"GRWD1","HNRNPM"
"GRWD1","RPL18"
"GRWD1","UPF1"
"GRWD1","RPL5"
"GRWD1","HIST1H1C"
"GRWD1","NAT10"
"GRWD1","RPL6"
"GRWD1","TNIP2"
"GRWD1","RAC2"
"GRWD1","UBE2H"
"CEBPB","GRWD1"
"CKAP4","CKAP4"
"CKAP4","HIST1H1C"
"CKAP4","LAMP1"
"CKAP4","PIGT"
"CCR1","CKAP4"
"CKAP4","RAC2"
"CKAP4","RPS16"
"CKAP4","RNF8"
"ANXA2","CKAP4"
"CKAP4","RPA3"
"CKAP4","UBE2H"
"DYNLL1","TNIP2"
"SRRM2","TNIP2"
"GRWD1","TNIP2"
"RELA","TNIP2"
"SNRPF","TNIP2"
"KRT1","TNIP2"
"P4HB","TNIP2"
"TNIP2","TNIP2"
"HNRNPM","TNIP2"
"TNIP2","UPF1"
"CEBPB","TNIP2"
"ACTN4","TNIP2"
"RPA3","TNIP2"
"RPL18","RPL5"
"RPL18","RPL6"
"RPL18","RPS16"
"RPL18","RPS27A"
"FTSJ3","RPL18"
"ABT1","RPL18"
"FBL","RPL18"
"HNRNPM","RPL18"
"RPA3","RPL18"
"GRWD1","RPL18"
"RPL18","TRIM23"
"PML","RPL18"
"RPL18","UBE2H"
"HIST1H1C","RPL18"
"CEBPB","RPL18"
"ANXA2","JUP"
"DYNLL1","JUP"
"JUP","LAMP1"
"CCR1","JUP"
"JUP","PIGT"
"JUP","RAC2"
"JUP","RNF8"
"JUP","NTRK3"
"JUP","RPA3"
"JUP","UBE2H"
"CEBPB","JUP"
"SNRPD2","SRRM2"
"SNRPF","SRRM2"
"HNRNPM","SRRM2"
"RPL6","SRRM2"
"FBL","SRRM2"
"SRRM2","TNIP2"
"RPA3","SRRM2"
"SRRM2","UBE2H"
"CEBPB","SRRM2"
"ANXA2","HMGA1"
"ANXA2","RELA"
"ANXA2","CKAP4"
"ANXA2","UBE3A"
"ANXA2","RPA3"
"ANXA2","JUP"
"ANXA2","PML"
"ANXA2","RNF8"
"ANXA2","UBE2H"
"ANXA2","CEBPB"
"PSMD3","PSMD3"
"PSMD3","RPS27A"
"PSMD3","SNRPD2"
"PSMD3","UBE3A"
"PSMD3","RPA3"
"PSMD3","UBE2H"
"CEBPB","PSMD3"
"LYN","SRRM2"
"BSG","LYN"
"JUP","LYN"
"LYN","SLC3A2"
"LYN","RPL5"
"LAMP1","LYN"
"LYN","RAC2"
"LYN","RNF8"
"BSG","BSG"
"BSG","MON2"
"ACTN4","BSG"
"BSG","SLC3A2"
"BSG","LAMP1"
"BSG","NRP1"
"BSG","RAC2"
"BSG","NTRK3"
"BSG","RPA3"
"SNRPD2","SNRPF"
"RPS16","SNRPD2"
"SNRPD2","SRRM2"
"PSMD3","SNRPD2"
"RPA3","SNRPD2"
"SNRPD2","UBE2H"
"RPS27A","SNRPD2"
"CEBPB","SNRPD2"
"KHSRP","TNIP2"
"KHSRP","RPA3"
"KHSRP","UBE2H"
"CEBPB","KHSRP"
"ANXA2","KHSRP"
"NAT10","RPL5"
"NAT10","NAT10"
"FBL","NAT10"
"GRWD1","NAT10"
"HIST1H1C","NAT10"
"ABT1","NAT10"
"NAT10","RPA3"
"NAT10","PML"
"CEBPB","NAT10"
"EIF3B","RPS16"
"EIF3B","SRRM2"
"EIF3B","UPF1"
"EIF3B","GRWD1"
"EIF3B","RPL5"
"EIF3B","RPA3"
"EIF3B","UBE2H"
"CEBPB","EIF3B"
"ACTN4","TRIM23"
"ACTN4","TNIP2"
"ACTN4","RELA"
"ACTN4","NRP1"
"ACTN4","BSG"
"ACTN4","RPA3"
"ACTN4","UBE2H"
"ACTN4","CEBPB"
"RPS16","SRP72"
"RPL6","SRP72"
"RPL18","SRP72"
"RPL5","SRP72"
"FTSJ3","SRP72"
"FBL","SRP72"
"CKAP4","SRP72"
"ABT1","SRP72"
"RPA3","SRP72"
"SRP72","UBE2H"
"CEBPB","SRP72"
"IGF2BP2","UPF1"
"IGF2BP2","TNIP2"
"FBL","IGF2BP2"
"IGF2BP2","RPA3"
"IGF2BP2","UBE2H"
"CEBPB","IGF2BP2"
"P4HB","P4HB"
"P4HB","TNIP2"
"LDLR","P4HB"
"P4HB","SNRPF"
"P4HB","RNF8"
"P4HB","RPA3"
"P4HB","PML"
"P4HB","UBE2H"
"CEBPB","P4HB"
"UBE3A","UBE3A"
"ANXA2","UBE3A"
"PSMD3","UBE3A"
"PML","UBE3A"
"KRT1","UBE3A"
"RPA3","UBE3A"
"KPNA3","RELA"
"KPNA3","TNIP2"
"KPNA3","LDLR"
"HMGA1","KPNA3"
"KPNA3","RPA3"
"EIF3E","RPL5"
"EIF3E","RPS16"
"EIF3E","RPA3"
"EIF3E","PML"
"EIF3E","UBE2H"
"CEBPB","EIF3E"
"RNF8","RNF8"
"KRT1","RNF8"
"HIST1H1C","RNF8"
"ANXA2","RNF8"
"JUP","RNF8"
"P4HB","RNF8"
"FBL","RNF8"
"CKAP4","RNF8"
"CARM1","RELA"
"CARM1","CEBPB"
"CARM1","LDLR"
"CARM1","PSMD3"
"CARM1","RPA3"
"CARM1","UBE2H"
"CKAP4","RAC2"
"BSG","RAC2"
"RAC2","SLC3A2"
"JUP","RAC2"
"FBL","RAC2"
"GRWD1","RAC2"
"FBL","YTHDC2"
"ABT1","YTHDC2"
"RPS16","YTHDC2"
"HIST1H1C","YTHDC2"
"RPL5","YTHDC2"
"RPA3","YTHDC2"
"UBE2H","YTHDC2"
"RELA","SPAG9"
"SPAG9","TNIP2"
"SPAG9","TSPAN15"
"PML","SPAG9"
"PSMD3","SPAG9"
"RPA3","VARS"
"UBE2H","VARS"
"CEBPB","VARS"
"GRWD1","PPM1G"
"PPM1G","SRRM2"
"PPM1G","RPA3"
"PPM1G","UBE2H"
"CEBPB","PPM1G"
"SNRPD2","USP39"
"SNRPF","USP39"
"RPA3","USP39"
"UBE2H","USP39"
"PUM1","UPF1"
"PUM1","TNIP2"
"FBL","PUM1"
"PUM1","UBE2H"
"DEK","FTSJ3"
"DEK","UBE3A"
"DEK","NRP1"
"BSG","DEK"
"DEK","RPA3"
"DEK","UBE2H"
"CEBPB","DEK"
"KRT1","KRT18"
"KRT1","UBE3A"
"KRT1","TNIP2"
"KRT1","TRIM23"
"KRT1","RNF8"
"KRT1","UBE2H"
"EIF5B","FTSJ3"
"EIF5B","FBL"
"EIF5B","RNF8"
"EIF5B","RPA3"
"EIF5B","UBE2H"
"CEBPB","EIF5B"
"KPNA4","PML"
"KPNA4","RELA"
"KPNA4","NTRK3"
"KPNA4","LDLR"
"KPNA4","RPA3"
"CEBPB","KPNA4"
"NTRK3","SLC3A2"
"MON2","NTRK3"
"BSG","NTRK3"
"LAMP1","NTRK3"
"JUP","NTRK3"
"PCDH7","SLC3A2"
"KRT18","PCDH7"
"ANXA2","PCDH7"
"PCDH7","RPL5"
"P4HB","PCDH7"
"KRT1","PCDH7"
"PCDH7","RPS27A"
"LAMP1","PCDH7"
"PCDH7","RAC2"
"FBL","SMARCA1"
"HMGA1","SMARCA1"
"ABT1","FTSJ3"
"ABT1","NAT10"
"ABT1","HIST1H1C"
"ABT1","UPF1"
"ABT1","FBL"
"ABT1","RPL18"
"ABT1","RPS16"
"BRD1","FBL"
"BRD1","LDLR"
"BRD1","PML"
"RTN4","SPG21"
"HNRNPM","RTN4"
"RPA3","RTN4"
"CKAP4","RTN4"
"RTN4","TSPAN15"
"BSG","RTN4"
"PML","RTN4"
"BCR","DYNLL1"
"BCR","RPA3"
"POLR1A","RELA"
"FBL","POLR1A"
"NRP1","POLR1A"
"POLR1A","RPA3"
"AQR","SNRPF"
"AQR","RPA3"
"AQR","UBE2H"
"LDLR","P4HB"
"LDLR","MON2"
"LDLR","SNRPF"
"EPS15L1","PML"
"EPS15L1","TRIM23"
"ACTN4","AGRN"
"AGRN","HMGA1"
"ACTN4","SIN3B"
"LDLR","SIN3B"
"RPL5","WDR18"
"RPA3","WDR18"
"UBE2H","WDR18"
"CEBPB","WDR18"
"FTSJ3","SETD2"
"RELA","VPRBP"
"FTSJ3","VPRBP"
"HIST1H1C","VPRBP"
"RPL6","VPRBP"
"RPL18","VPRBP"
"ABT1","VPRBP"
"DYNLL1","VPRBP"
"AUP1","CKAP4"
"AUP1","LAMP1"
"AUP1","RAC2"
"AUP1","RPA3"
"AUP1","UBE2H"
"GRWD1","NOL10"
"NAT10","NOL10"
"FBL","NOL10"
"HNRNPM","NOL10"
"ABT1","NOL10"
"HIST1H1C","NOL10"
"NOL10","RPA3"
"RPA3","SNX9"
"SNX9","UBE2H"
"EXOSC4","UPF1"
"EXOSC4","RPS16"
"EXOSC4","UBE2H"
"RSBN1L","SRRM2"
"ABT1","RSBN1L"
"RPS16","RSBN1L"
"DYNLL1","RSBN1L"
"RPL5","RSBN1L"
"FTSJ3","RBM4B"
"RBM4B","RPL5"
"RBM4B","RPL18"
"RBM4B","UPF1"
"NAT10","RBM4B"
"RBM4B","RPL6"
"HNRNPM","RBM4B"
"ABT1","RBM4B"
"CKAP4","UNC93B1"
"KRT1","UNC93B1"
"MON2","UNC93B1"
"PIGT","UNC93B1"
"SNRPD2","UNC93B1"
"SNRPF","UNC93B1"
"TSPAN15","UNC93B1"
"NRP1","NRP1"
"BSG","NRP1"
"ACTN4","NRP1"
"TRIM23","TRIM23"
"SPG21","TRIM23"
"RPS27A","TRIM23"
"RPL18","TRIM23"
"KRT1","TRIM23"
"HNRNPM","TRIM23"
"RPL6","TRIM23"
"TRIM23","UBE2H"
"ACTN4","TRIM23"
"CKAP4","ERGIC2"
"ERGIC2","MON2"
"LAMP1","TNFAIP3"
"TNFAIP3","TNIP2"
"CEBPB","TNFAIP3"
"TNFAIP3","TRIM23"
"HIST1H2AM","NAT10"
"ABT1","HIST1H2AM"
"FTSJ3","HIST1H2AM"
"HIST1H2AM","RPS16"
"HNRNPM","TSC1"
"RPA3","TSC1"
"CASC3","UPF1"
"CASC3","TNIP2"
"CASC3","RPS16"
"PSMD3","RNF130"
"P4HB","RNF130"
"RNF130","RPS27A"
"BAIAP2L1","LAMP1"
"BAIAP2L1","NRP1"
"BAIAP2L1","RAC2"
"BAIAP2L1","NTRK3"
"BAIAP2L1","PML"
"LDLR","MON2"
"BSG","MON2"
"MON2","NTRK3"
"MON2","RPA3"
"SCAMP1","SPG21"
"SCAMP1","UBE3A"
"LAMP1","SCAMP1"
"SCAMP1","TSPAN15"
"RAC2","SCAMP1"
"NTRK3","SCAMP1"
"RPA3","SCAMP1"
"BSG","EPHA5"
"EPHA5","JUP"
"EPHA5","RAC2"
"EPHA5","LDLR"
"PSMD3","SHFM1"
"SHFM1","UBE3A"
"CPNE8","TNIP2"
"CPNE8","LAMP1"
"CPNE8","NRP1"
"BSG","CPNE8"
"CPNE8","RAC2"
"LAMP1","TNIK"
"NTRK3","TNIK"
"RPA3","TNIK"
"MCM3AP","RPA3"
"MRPL3","RPL18"
"ABT1","MRPL3"
"INA","KRT18"
"ACTN4","HDAC7"
"HDAC7","PML"
"HDAC7","RAC2"
"NCLN","PIGT"
"LAMP1","NCLN"
"NCLN","NRP1"
"BSG","NCLN"
"NCLN","RAC2"
"NCLN","RPA3"
"NCLN","UBE2H"
"DES","JUP"
"DES","KRT18"
"DES","KRT1"
"GPN1","PML"
"GPN1","RPA3"
"GPN1","UBE2H"
"RNF126","RNF8"
"RNF126","TRIM23"
"RNF126","UBE2H"
"UBE3A","UFD1L"
"RBPMS","RPS27A"
"KRT18","NEFM"
"NEFM","SNRPD2"
"FBL","KIAA1598"
"KIAA1598","UBE2H"
"ACTN4","FBXO43"
"FBXO43","RPS27A"
"CCDC101","LDLR"
"CCDC101","CEBPB"
"FOXO3","LDLR"
"AHR","RELA"
"AHR","PSMD3"
"HIST1H1C","IL7R"
"IL7R","SNRPD2"
"IL7R","SNRPF"
"IL7R","RPL6"
"IL7R","RPL18"
"RNF219","TNIP2"
"RNF219","RPA3"
"RNF219","UBE2H"
"HIST1H2AC","HMGA1"
"HIST1H2AC","UBE2H"
"HIST1H1C","HIST1H2AC"
"MRPS24","RPL6"
"DYNLL1","MRPS24"
"MRPS24","RPL18"
"ABT1","MRPS24"
"MRPS24","RPA3"
"MRPS24","UBE2H"
"SAMD1","UPF1"
"BSG","SAMD1"
"LDLR","SAMD1"
"RPS27A","ZCRB1"
"UPF1","ZCRB1"
"RPS16","ZCRB1"
"SNRPF","ZCRB1"
"TNIP2","ZCRB1"
"HIST1H1C","ZCRB1"
"ABT1","ZCRB1"
"SNRPD2","ZCRB1"
"ANXA2","MAP1S"
"MAP1S","RPA3"
"MAP1S","PML"
"MAP1S","UBE2H"
"PIGT","TGM1"
"CCR1","TGM1"
"RNF8","TGM1"
"TGM1","UBE2H"
"AMOTL1","TNIP2"
"AMOTL1","DYNLL1"
"KIAA0753","KRT18"
"ANXA11","ANXA2"
"ANXA11","CEBPB"
"TCEA2","TRIM23"
"CKAP4","EPHB4"
"EPHB4","HIST1H1C"
"EPHB4","RAC2"
"BSG","EPHB4"
"BSG","HSPA12A"
"HSPA12A","LAMP1"
"CEBPB","DENND1A"
"CKAP4","LYPD3"
"LYPD3","PIGT"
"TNIP2","WASF1"
"RAC2","WASF1"
"CKAP4","TMEM214"
"RAC2","TMEM214"
"RPA3","TMEM214"
"CTPS2","SPG21"
"CTPS2","RPA3"
"CTPS2","UBE2H"
"AP3S1","RPA3"
"AP3S1","UBE2H"
"MON2","TNFSF13B"
"CKAP4","NEIL3"
"SAMD4B","UPF1"
"ACP1","UBE2H"
"HINFP","SRRM2"
"SPG21","TRIM9"
"PLCG2","PSMD3"
"NTRK3","PLCG2"
"GNAI1","PSMD3"
"GNAI1","NRP1"
"BSG","GNAI1"
"GNAI1","RPA3"
"CEBPB","GNAI1"
"CSNK1G2","SRRM2"
"CEBPB","MED26"
"MED26","PML"
"RPA3","TYMS"
"JUP","SCN3B"
"RNF8","SCN3B"
"MKRN3","TRIM23"
"MKRN3","UPF1"
"MKRN3","UBE2H"
"MRPL27","RPL6"
"MRPL27","RPL18"
"MRPL27","UBE2H"
"KRT1","TRIM54"
"DYNLL1","TRIM54"
"SPG21","TRIM54"
"ELF1","HMGA1"
"EXOC5","RPA3"
"MARK1","TNIP2"
"LDLR","SH2D3C"
"ACTN4","SH2D3C"
"ANXA2","SH2D3C"
"CASKIN2","RNF8"
"ARMC6","RPA3"
"ARMC6","CEBPB"
"CLDN4","JUP"
"CLDN4","SLC3A2"
"KRT1","PIGR"
"PIGR","SLC3A2"
"PIGR","SNRPF"
"PIGR","PML"
"PML","PPWD1"
"PPWD1","SNRPF"
"PPWD1","RPA3"
"CSNK1G3","LAMP1"
"CSNK1G3","RAC2"
"ANKRD52","RPA3"
"HNRNPM","PRAME"
"ARID4A","LDLR"
"CCDC88C","UBE2H"
"CEBPB","IRF2BPL"
"RPA3","RTEL1"
"ATL2","RPA3"
"BLVRA","RPA3"
"BLVRA","UBE2H"
"DIRAS2","KRT1"
"P4HB","TCEAL4"
"TCEAL4","UBE2H"
"MON2","PTPRN2"
"LDLR","PTPRN2"
"RPS16","ZNF92"
"HIST1H1C","PHRF1"
"HES1","TNIP2"
"HERC3","RELA"
"RFX1","RPA3"
"CEBPB","RFX1"
"GPX4","UBE2H"
"GORASP1","MON2"
"CCDC59","FTSJ3"
"CCDC59","TNIP2"
"RAC2","VPS13B"
"LDLR","MCM8"
"RPS27A","ZNF408"
"LDLR","ZNF408"
"TRIM23","ZNF408"
"CCDC84","NAT10"
"UBL7","UPF1"
"NDFIP1","NTRK3"
"EPHA10","P4HB"
"CKAP4","EPHA10"
"RPA3","TP53RK"
"PJA2","TNIP2"
"LDLR","PCSK9"
"MON2","PDE2A"
"PML","ZMYM1"
"RPA3","ZMYM1"
"ATP2B2","BSG"
"PLEKHA6","UBE2H"
"CBR3","LDLR"
"CBR3","CCR1"
"RPA3","SCCPDH"
"CEBPB","SCCPDH"
"POP7","RPL5"
"POP7","RPS16"
"BSND","SPG21"
"P4HB","PTPRN"
"MON2","PTPRN"
"FTSJ3","SAT1"
"RELA","SAT1"
"THOP1","UBE2H"
"RPA3","THOP1"
"CEBPB","THOP1"
"INPP5K","UBE2H"
"SPG21","SPG21"
"SPG21","TRIM23"
"PPIP5K2","RPA3"
"HIST1H1C","PRKAR2B"
"DYNLL1","PRKAR2B"
"CCR1","CKAP4"
"CCR1","JUP"
"CCR1","DYNLL1"
"ECEL1","LDLR"
"BSG","FGFRL1"
"PIGT","SGCA"
"BSG","COG3"
"COG3","SPG21"
"CEBPB","COG3"
"SPIN3","UBE2H"
"EMILIN1","TNIP2"
"RPA3","RPS6KA6"
"SRRM2","STYX"
"CCR1","HPX"
"HPX","UBE2H"
"ABT1","PRDM5"
"PRDM5","UPF1"
"FTSJ3","PRDM5"
"DYNLL1","SECISBP2L"
"FMN2","LAMP1"
"CKAP4","GRIA1"
"TNIP2","TPD52L1"
"GALNT2","RPA3"
"FAM32A","FBL"
"FAM32A","UBE2H"
"RPA3","SMYD5"
"BSG","NETO2"
"DKK2","TRIM23"
"CDK15","JUP"
"EPCAM","NTRK3"
"BSG","EPCAM"
"ADAMTS3","BSG"
"ADAMTS3","LDLR"
"HMOX1","TSPAN15"
"CCR1","HMOX1"
"HMOX1","PIGT"
"OCIAD2","TSPAN15"
"OCIAD2","RPA3"
"TNIP2","TSC22D2"
"ATP6V1C2","CCR1"
"MFAP3","TSPAN15"
"MAP3K11","RAC2"
"CIR1","UBE2H"
"SCAPER","TNIP2"
"KRT18","SCAPER"
"CKAP4","TYW1"
"TSPAN15","TYW1"
"RAC2","TYW1"
"RAC2","SLITRK4"
"BSG","SLITRK4"
"BSN","HIST1H1C"
"ABCA12","RPA3"
"ABT1","ANKS3"
"CADM1","RPA3"
"BSG","CADM1"
"CADM1","LDLR"
"IPO13","RPL5"
"DCUN1D4","RPA3"
"ALG3","LDLR"
"ALG3","TSPAN15"
"NRP1","TGFBR3"
"CAPN6","HIST1H1C"
"CTLA4","NRP1"
"DNASE2B","TRIM23"
"POLE4","UBE3A"
"CEBPB","HEBP2"
"IRAK3","NTRK3"
"IRAK3","KRT18"
"SLC3A2","SLC6A3"
"SPG21","SYP"
"B4GALNT1","BSG"
"FLRT2","RAC2"
"MICAL1","SPG21"
"APLP1","BSG"
"DUSP5","FTSJ3"
"DUSP5","RPL5"
"ENOX1","TNIP2"
"KRT1","KRT25"
"PIGT","SERPINB7"
"CCR1","SERPINB7"
"CNTN1","KRT18"
"ACSS1","RPA3"
"ACSS2","UPF1"
"HIST1H1C","PLA2G4F"
"RELA","TAF4B"
"KCNQ2","P4HB"
"HHEX","PML"
"KLK7","UBE3A"
"CCR1","KLK7"
"KLK7","PIGT"
"BSG","GPC5"
"FBL","NAP1L2"
"LOC642852","TNIP2"
"SLC22A16","TSPAN15"
"CCR1","SPRR2D"
"CCR1","GAP43"
"KRTCAP3","TSPAN15"
"TMC4","TSPAN15"
