"from","to"
"KNTC1","NTRK1"
"NTRK1","PKN1"
"KIF3A","NTRK1"
"NTRK1","RPS6KA3"
"CDK6","NTRK1"
"HSP90AB2P","NTRK1"
"NTRK1","SMS"
"GNAS","NTRK1"
"ACOT7","NTRK1"
"ACTR3","NTRK1"
"FAM21A","NTRK1"
"NTRK1","PDCD4"
"EEF1D","NTRK1"
"CLPTM1","NTRK1"
"MTR","NTRK1"
"NTRK1","SORD"
"LAMB1","NTRK1"
"ACLY","NTRK1"
"EXOC7","NTRK1"
"NTRK1","UCHL5"
"KIF5C","NTRK1"
"CAND1","NTRK1"
"NTRK1","PCNA"
"NTRK1","TUBB"
"ANXA2","NTRK1"
"NTRK1","PDIA3"
"GSR","NTRK1"
"NTRK1","SHMT2"
"ENAH","NTRK1"
"NT5C2","NTRK1"
"NTRK1","NTRK3"
"CSE1L","NTRK1"
"NTRK1","RPS6KA1"
"NTRK1","NUF2"
"GDAP1","NTRK1"
"NTRK1","PSMD1"
"FLNA","NTRK1"
"HSD17B4","NTRK1"
"GARS","NTRK1"
"NTRK1","PAK4"
"KPNB1","NTRK1"
"NTRK1","YWHAZ"
"KPNA2","NTRK1"
"AP1B1","NTRK1"
"NTRK1","RRM2"
"NTRK1","PRDX4"
"NTRK1","YWHAB"
"NTRK1","XPNPEP1"
"ALDH2","NTRK1"
"NTRK1","PSMA7"
"COPS5","NTRK1"
"NTRK1","P4HB"
"NTRK1","SRP54"
"MAPK1","NTRK1"
"NTRK1","TBC1D4"
"EIF3H","NTRK1"
"NTRK1","PRKCSH"
"NTRK1","TPR"
"GLUD1","NTRK1"
"NTRK1","STIP1"
"EEF1A1","NTRK1"
"L1CAM","NTRK1"
"INA","NTRK1"
"EZR","NTRK1"
"NTRK1","PGK1"
"ENO1","NTRK1"
"NTRK1","USP36"
"NTRK1","SLC7A2"
"DNAJB12","NTRK1"
"NTRK1","PTPN13"
"NCK1","NTRK1"
"DLG5","NTRK1"
"ARFGAP3","NTRK1"
"NTRK1","STIM1"
"NTRK1","SLC19A1"
"BAIAP2","NTRK1"
"CAV1","NTRK1"
"NTRK1","SOCS2"
"AKT2","NTRK1"
"ERBB2","NTRK1"
"EGR1","NTRK1"
"BLM","TP53"
"CHEK1","TP53"
"RPL11","TP53"
"PML","TP53"
"PTEN","TP53"
"SMARCC1","TP53"
"TOP1","TP53"
"RAD51","TP53"
"AURKA","TP53"
"TFDP1","TP53"
"BRCA2","TP53"
"IFI16","TP53"
"MAPK10","TP53"
"TP53","TSG101"
"PARP1","TP53"
"TOP2A","TP53"
"CDK9","TP53"
"EGR1","TP53"
"HSPA9","TP53"
"KPNB1","TP53"
"PTTG1","TP53"
"TP53","YBX1"
"NUMB","TP53"
"COPS5","TP53"
"NR4A1","TP53"
"HDAC2","TP53"
"CUL7","TP53"
"TP53","XRCC6"
"TP53","VRK1"
"MSH2","TP53"
"MEN1","TP53"
"HECW2","TP53"
"PIAS2","TP53"
"AURKB","TP53"
"SYVN1","TP53"
"MAPK1","TP53"
"SMAD2","TP53"
"BCL2","TP53"
"MAPK14","TP53"
"TP53","UBE2A"
"TP53","UBE2B"
"LYN","TP53"
"PPARGC1A","TP53"
"CRYAB","TP53"
"PCNA","TP53"
"RNF43","TP53"
"HEXIM1","TP53"
"BRCA1","TP53"
"CASP8","TP53"
"TP53","WT1"
"BARD1","TP53"
"ANXA2","TP53"
"ECD","TP53"
"RNF128","TP53"
"TP53","TUBB"
"DDX5","TP53"
"EEF1A1","TP53"
"ENAH","TP53"
"HNRNPF","TP53"
"MAGED2","TP53"
"PCBP1","TP53"
"RBBP7","TP53"
"RPL18","TP53"
"TBC1D4","TP53"
"TFRC","TP53"
"TP53","TUBB2A"
"TP53","ZWINT"
"TP53","TSC22D3"
"HSPA6","TP53"
"MYLK","TP53"
"DBN1","TP53"
"FLNA","TP53"
"CLTB","TP53"
"GTF2I","TP53"
"NME4","TP53"
"RELA","TP53"
"SAFB","TP53"
"CENPA","TP53"
"PDIA5","TP53"
"SLC7A2","TP53"
"TOM1L1","TP53"
"BCR","TP53"
"MOV10","TP53"
"TGM2","TP53"
"GLTSCR2","TP53"
"PTK2","TP53"
"CASP3","TP53"
"EIF3H","TP53"
"EPHA2","TP53"
"CDK6","TP53"
"ERBB2","TP53"
"FGFR4","TP53"
"LATS2","TP53"
"PDGFRA","TP53"
"MCCC2","TP53"
"SYK","TP53"
"GNAS","TP53"
"KRT5","TP53"
"FUBP3","TP53"
"DYRK2","TP53"
"RCC1","TP53"
"FOS","TP53"
"HSF1","TP53"
"ACLY","TP53"
"MCM6","TP53"
"SLC16A1","TP53"
"PRPF3","TP53"
"PTPLAD1","TP53"
"LBR","TP53"
"MCM7","TP53"
"NEK9","TP53"
"PSMD1","TP53"
"SLC7A1","TP53"
"TECR","TP53"
"BUB1B","TP53"
"EZR","TP53"
"HSD17B4","TP53"
"AP1B1","TP53"
"HSP90AB2P","TP53"
"BOP1","TP53"
"OGDH","TP53"
"DDX24","TP53"
"AZGP1","TP53"
"MCM4","TP53"
"LAMP1","TP53"
"CLPTM1","TP53"
"SCAMP2","TP53"
"SLC29A1","TP53"
"PLCG1","TP53"
"SNRNP70","TP53"
"FTSJ3","TP53"
"GARS","TP53"
"LMNB1","TP53"
"SEL1L","TP53"
"NUFIP2","TP53"
"LAMP2","TP53"
"KIF1C","TP53"
"PRKCSH","TP53"
"NFKB2","TP53"
"PTPLB","TP53"
"KIF5C","TP53"
"NCAPD3","TP53"
"KNTC1","TP53"
"SLC39A14","TP53"
"FAM91A1","TP53"
"MYO5C","TP53"
"TP53","UBE3C"
"STIP1","TP53"
"TP53","YEATS2"
"FAM50A","TP53"
"TP53","UBE4A"
"TP53","UBE2D2"
"TP53","TYMS"
"COPS7A","TP53"
"CCT6B","TP53"
"CDC25C","TP53"
"EPPK1","TP53"
"PIP4K2C","TP53"
"CAT","TP53"
"PTK6","TP53"
"TP53","UBE2C"
"HPRT1","TP53"
"TOP3A","TP53"
"FAM21A","TP53"
"DLG5","TP53"
"GSR","TP53"
"MCM3AP","TP53"
"E2F3","TP53"
"CPSF7","TP53"
"IKZF3","TP53"
"MYBL2","TP53"
"FOXM1","TP53"
"TP53","TRIM29"
"AR","TP53"
"RRM2","TP53"
"CDKN2C","TP53"
"CCNA2","TP53"
"TP53","YWHAZ"
"DHFR","TP53"
"EHMT2","TP53"
"HDAC9","TP53"
"HRAS","TP53"
"TP53","UBE2M"
"MTOR","TP53"
"GLI1","TP53"
"KIT","TP53"
"HOMER3","TP53"
"KDR","TP53"
"TP53","YWHAB"
"PAK4","TP53"
"PPARG","TP53"
"RPS6KA3","TP53"
"RPS6KA1","TP53"
"TP53","YAP1"
"JUN","TP53"
"ACTR3","TP53"
"PXN","TP53"
"STIL","TP53"
"DPP4","TP53"
"CLEC4E","TP53"
"NRP1","TP53"
"RAF1","TP53"
"PRNP","TP53"
"ESR2","MSH2"
"ESR2","ESR2"
"ESR2","PPARGC1A"
"ACTC1","ESR2"
"ACTR3","ESR2"
"ESR2","TFRC"
"ESR2","MOV10"
"EEF1A1","ESR2"
"ESR2","IMMT"
"ESR2","YWHAZ"
"ESR2","HDAC2"
"ESR2","GNB1"
"CDC42EP4","ESR2"
"DDX6","ESR2"
"ESR2","FXR2"
"ESR2","SYMPK"
"BOP1","ESR2"
"ESR2","GEMIN4"
"DDX24","ESR2"
"ESR2","KPNB1"
"ESR2","GTF2I"
"ESR2","TMPO"
"ESR2","ZMYND8"
"ESR2","EZR"
"ESR2","PFKP"
"CPSF7","ESR2"
"EHMT2","ESR2"
"ESR2","RBBP7"
"CDK9","ESR2"
"CALM1","ESR2"
"ESR2","NIPSNAP1"
"ESR2","LMNB1"
"ESR2","SNRPB2"
"ESR2","P4HB"
"ESR2","HSD17B4"
"ESR2","RAD21"
"ESR2","KIF23"
"ESR2","PTPLAD1"
"ESR2","SNRNP70"
"ESR2","MAD1L1"
"ESR2","GLYR1"
"ESR2","SNRPE"
"ESR2","RPS21"
"CCDC47","ESR2"
"EEF1D","ESR2"
"BAIAP2","ESR2"
"ESR2","GIPC1"
"ESR2","NCBP2"
"CYFIP1","ESR2"
"ENO1","ESR2"
"ESR2","PML"
"ESR2","KANK2"
"ESR2","HLTF"
"EPPK1","ESR2"
"ESR2","MEN1"
"ESR2","NUFIP2"
"ESR2","SUN2"
"CYC1","ESR2"
"ESR2","PXN"
"CENPF","ESR2"
"ESR2","RRP8"
"ESR2","SMC4"
"ESR2","RFX1"
"ESR2","NCAPD3"
"ESR2","YWHAB"
"ACSL3","ESR2"
"ESR2","MFAP1"
"EIF4G3","ESR2"
"ESR2","RCC1"
"ESR2","TACC1"
"ESR2","PSMD1"
"CSRP1","ESR2"
"ESR2","LCN2"
"CDK5RAP3","ESR2"
"ESR2","SSR4"
"DNAJB12","ESR2"
"ESR2","USP36"
"ESR2","UTP23"
"ESR2","NFKB2"
"DLG5","ESR2"
"ESR2","PRC1"
"ESR2","OGDH"
"EIF4E","ESR2"
"ESR2","NUMB"
"ESR2","MGST1"
"ESR2","MCCC2"
"ESR2","YAP1"
"ESR2","HEXIM1"
"ESR2","UBXN7"
"ESR2","PTPN13"
"ESR2","YEATS2"
"ESR2","EXOC7"
"ESR2","RBPMS"
"ESR2","PGK1"
"ESR2","NUP205"
"ESR2","TSG101"
"ESR2","SEC23B"
"EIF3H","ESR2"
"ESR2","NF1"
"ESR2","SEL1L"
"ESR2","KIAA0196"
"ESR2","S100A14"
"ESR2","PSMA7"
"ESR2","SELENBP1"
"CDC42BPB","ESR2"
"ESR2","TECR"
"ESR2","MAGED2"
"BCR","ESR2"
"ESR2","PTK2"
"ESR2","FYCO1"
"ESR2","GDAP1"
"CAV1","ESR2"
"ESR2","SRP54"
"ESR2","NOTCH3"
"ESR2","UBE4A"
"ATAD2","ESR2"
"ESR2","RPS6KB1"
"ESR2","GRSF1"
"ESR2","UBE2M"
"ESR2","STIM1"
"ESR2","TACC2"
"ESR2","SHKBP1"
"ACPP","ESR2"
"ESR2","TAF2"
"ESR2","GSTP1"
"ESR2","MRPL13"
"ESR2","ITPR2"
"ESR2","HIP1"
"ESR2","GLTSCR2"
"ESR2","PRNP"
"ESR2","LAMC1"
"ESR2","SAFB"
"BLM","ESR2"
"CLTB","ESR2"
"ESR2","PTPLB"
"CD109","ESR2"
"ESR2","SH3BGRL3"
"DAP3","ESR2"
"ESR2","ITM2B"
"ESR2","SOD1"
"ESR2","JPH1"
"ESR2","NME4"
"ESR2","NRP1"
"ESR2","TUBB2A"
"BRCA1","ESR2"
"ESR2","PIAS2"
"ESR2","MAPK1"
"CAND1","ESR2"
"HRAS","RAF1"
"RAF1","YWHAB"
"RAF1","TSC22D3"
"PRKCE","RAF1"
"BCL2","RAF1"
"KRAS","RAF1"
"RAF1","YWHAZ"
"RAF1","RBL2"
"PRKCZ","RAF1"
"LCK","RAF1"
"EEF1A1","RAF1"
"MAPK1","RAF1"
"RAF1","RAF1"
"FYCO1","RAF1"
"COPS7A","RAF1"
"COPS5","RAF1"
"CDK6","RAF1"
"FGFR4","RAF1"
"PDGFRA","RAF1"
"CCND2","RAF1"
"CD44","RAF1"
"CDKN2C","RAF1"
"EPHA2","RAF1"
"ERBB2","RAF1"
"LATS2","RAF1"
"NF1","RAF1"
"RAF1","TUBB"
"HSPA6","RAF1"
"MGST1","RAF1"
"HSP90AB2P","RAF1"
"MSH2","RAF1"
"PIK3R1","RAF1"
"GLUD1","RAF1"
"PFKP","RAF1"
"MTR","RAF1"
"RAF1","SNRNP70"
"GNB1","RAF1"
"LBR","RAF1"
"PARP1","RAF1"
"CDC42BPB","RAF1"
"FUBP3","RAF1"
"P4HB","RAF1"
"ACTR3","RAF1"
"RAF1","TMPO"
"LAMP1","RAF1"
"RAF1","RCC1"
"RAF1","TUFM"
"HMGN1","RAF1"
"BOP1","RAF1"
"MYH11","RAF1"
"RAF1","RBPMS"
"RAF1","SNRPB2"
"RAF1","TOP1"
"RAF1","SH3BGRL3"
"GLYR1","RAF1"
"EEF1D","RAF1"
"NME4","RAF1"
"IGF2BP2","RAF1"
"PTPLAD1","RAF1"
"RAF1","TECR"
"NRP1","RAF1"
"RAF1","SMAD9"
"RAF1","RRP8"
"MCM3AP","RAF1"
"EDF1","RAF1"
"RAF1","SOD1"
"ENO1","RAF1"
"ANXA2","RAF1"
"CLTB","RAF1"
"RAF1","RAP2A"
"LAMC1","RAF1"
"PCNA","RAF1"
"RAF1","XRCC6"
"LAMP2","RAF1"
"LMNB1","RAF1"
"FLNA","RAF1"
"RAF1","TGM2"
"DDX6","RAF1"
"DPP4","RAF1"
"ERP29","RAF1"
"RAF1","SHMT2"
"DEK","RAF1"
"RAF1","TAGLN2"
"GARS","RAF1"
"MKI67","RAF1"
"QARS","RAF1"
"NUMB","RAF1"
"FXR2","RAF1"
"RAF1","SSR4"
"RAF1","RPS6KA3"
"NCBP2","RAF1"
"AKR1C2","RAF1"
"CSE1L","RAF1"
"GEMIN4","RAF1"
"RAF1","SNRPE"
"RAF1","YBX1"
"GTF2I","RAF1"
"EHHADH","RAF1"
"AP1B1","RAF1"
"GRSF1","RAF1"
"PRDX4","RAF1"
"PDIA5","RAF1"
"PCBP1","RAF1"
"ACLY","RAF1"
"RAF1","SMARCC1"
"RAF1","TMEM97"
"RAF1","TPM2"
"FAM91A1","RAF1"
"NUFIP2","RAF1"
"FTSJ3","RAF1"
"HSPA9","RAF1"
"CPSF7","RAF1"
"DLG5","RAF1"
"NUP205","RAF1"
"HDAC2","RAF1"
"CCDC47","RAF1"
"PKP2","RAF1"
"NUSAP1","RAF1"
"OSBPL3","RAF1"
"MOV10","RAF1"
"FAM120A","RAF1"
"MAGED2","RAF1"
"PDIA3","RAF1"
"MRPS12","RAF1"
"RAF1","SQRDL"
"BCL7B","RAF1"
"BIRC5","RAF1"
"BAIAP2","RAF1"
"PFDN6","RAF1"
"HMMR","RAF1"
"DARS","RAF1"
"MFAP1","RAF1"
"RAF1","SRP54"
"CRYZ","RAF1"
"AUH","RAF1"
"RAF1","UBAP2L"
"FAM50A","RAF1"
"GNAS","RAF1"
"RAF1","UCHL5"
"PGRMC1","RAF1"
"MBD2","RAF1"
"PGK1","RAF1"
"RAF1","XPNPEP1"
"RAF1","USP54"
"ITGB3","RAF1"
"GLS","RAF1"
"PXN","RAF1"
"RAF1","SPARC"
"RAF1","SPRY4"
"OGDH","RAF1"
"RAB27A","RAF1"
"HK1","RAF1"
"PTPN13","RAF1"
"MIPEP","RAF1"
"MCCC2","RAF1"
"ALDH2","RAF1"
"PSAP","RAF1"
"RAF1","RDH11"
"NDRG1","RAF1"
"IGFBP3","RAF1"
"HNRNPF","RAF1"
"KIAA0196","RAF1"
"GSR","RAF1"
"AR","RAF1"
"RAF1","UBE2D2"
"CALM1","RAF1"
"ILK","RAF1"
"ARRB2","RAF1"
"AURKB","RAF1"
"RAF1","TEX2"
"EZH2","HDAC2"
"EZH2","GTF3C1"
"EZH2","EZH2"
"EZH2","RBL2"
"EZH2","WT1"
"EZH2","PPARG"
"EZH2","POU5F1"
"EZH2","RELA"
"EZH2","TLE1"
"BRCA1","EZH2"
"DDX5","EZH2"
"EZH2","SNRNP70"
"EZH2","YBX1"
"AR","EZH2"
"EZH2","IMMT"
"EZH2","FAM120A"
"EZH2","RBBP7"
"DBN1","EZH2"
"CPSF7","EZH2"
"EZH2","P4HB"
"CDKN2C","EZH2"
"EZH2","MKI67"
"EZH2","SNRPB2"
"EHMT2","EZH2"
"EZH2","FOXM1"
"EZH2","GTF2I"
"EZH2","SMARCC1"
"EZH2","KPNA2"
"EZH2","TOP2A"
"DEK","EZH2"
"EZH2","KPNB1"
"CHAF1A","EZH2"
"EZH2","RCC1"
"CSE1L","EZH2"
"EZH2","MCM7"
"EZH2","NUP205"
"EZH2","RAD21"
"EZH2","NCBP2"
"EZH2","PTPN12"
"EZH2","NIPSNAP1"
"EZH2","NACC1"
"EZH2","PTPLAD1"
"EZH2","PCNA"
"EZH2","GLTSCR2"
"CCNB1","EZH2"
"EZH2","UBAP2L"
"EZH2","SUN2"
"EZH2","PML"
"EIF3H","EZH2"
"CAND1","EZH2"
"EZH2","TAF2"
"EZH2","MOV10"
"EZH2","PTEN"
"EZH2","UBE2M"
"EZH2","SMAD2"
"EZH2","SMAD4"
"EZH2","MELK"
"EZH2","USP36"
"EZH2","FLNA"
"EZH2","SMAD9"
"EZH2","SOD1"
"EZH2","TUBB"
"ANXA2","EZH2"
"EZH2","RPL18"
"EZH2","GSTP1"
"EEF1A1","EZH2"
"EZH2","KRT5"
"ENO1","EZH2"
"EZH2","HSPA9"
"EZH2","YWHAZ"
"EZH2","RPL13A"
"EZH2","TAGLN2"
"EZH2","PDIA3"
"EZH2","RPL11"
"ACTR3","EZH2"
"EZH2","STMN1"
"EZH2","PARP1"
"EZH2","GLS"
"EZH2","LAMP1"
"CCT6B","EZH2"
"EZH2","PGRMC1"
"CD44","EZH2"
"DARS","EZH2"
"EZH2","PGD"
"CNDP2","EZH2"
"EEF1D","EZH2"
"EZH2","TUFM"
"EZH2","PRKCSH"
"EZH2","SHMT2"
"EZH2","HNRNPF"
"EZH2","HK1"
"EZH2","KIF5C"
"EZH2","MTPN"
"EZH2","PGK1"
"EZH2","RPS21"
"EZH2","STIP1"
"EZH2","XRCC6"
"EZH2","RAB13"
"EZH2","GNB1"
"EZH2","LMNB1"
"EZH2","PCBP1"
"EZH2","EZR"
"EZH2","MAPK1"
"EZH2","NCEH1"
"EZH2","PFKP"
"EZH2","FTSJ3"
"EZH2","TUBB2A"
"EZH2","INA"
"ACOT7","EZH2"
"CALM1","EZH2"
"ACLY","EZH2"
"CLPTM1","EZH2"
"CSRP1","EZH2"
"EZH2","LAMP2"
"EZH2","MAGED2"
"EZH2","PSMD1"
"EZH2","SEPT6"
"EZH2","SH3BGRL"
"EZH2","SMC4"
"EZH2","QARS"
"EZH2","SQRDL"
"EZH2","PRDX4"
"CYFIP1","EZH2"
"EZH2","RPS6KA3"
"EZH2","TOP1"
"EZH2","GNAS"
"EZH2","YWHAB"
"EZH2","MCM6"
"EZH2","MCM4"
"EZH2","NF1"
"EZH2","HSPA6"
"AZGP1","EZH2"
"EZH2","HIST1H1A"
"EZH2","MAPK8IP2"
"EZH2","RPS6KA5"
"CDK6","EZH2"
"EZH2","LATS2"
"ARFGAP2","EZH2"
"EZH2","MBD2"
"EZH2","MYBL2"
"EZH2","MEN1"
"PARP1","PCNA"
"CENPA","PARP1"
"PARP1","RELA"
"BCL2","PARP1"
"HIST1H1A","PARP1"
"IMMT","PARP1"
"PARP1","TRIM29"
"PARP1","XRCC6"
"BUB1B","PARP1"
"PARP1","PARP1"
"HDAC2","PARP1"
"PARP1","TCF7L2"
"PARP1","TUBB"
"JUN","PARP1"
"PARP1","POU2F1"
"BRCA1","PARP1"
"HMGN1","PARP1"
"PARP1","RRM2"
"BRCA2","PARP1"
"PARP1","PTPLAD1"
"ATAD2","PARP1"
"AURKB","PARP1"
"BLM","PARP1"
"E2F3","PARP1"
"FAM50A","PARP1"
"FTSJ3","PARP1"
"GLYR1","PARP1"
"GTF3C1","PARP1"
"NFIA","PARP1"
"PARP1","RAD21"
"PARP1","TOP2A"
"PARP1","USP36"
"KIF23","PARP1"
"MCM4","PARP1"
"MFAP1","PARP1"
"MSH2","PARP1"
"GLTSCR2","PARP1"
"PARP1","PIAS2"
"PARP1","SMARCC1"
"PARP1","TOP1"
"PARP1","UBXN7"
"PARP1","VRK1"
"PARP1","YBX1"
"MCM6","PARP1"
"LBR","PARP1"
"HLTF","PARP1"
"MCM7","PARP1"
"GLUD1","PARP1"
"MKI67","PARP1"
"CSE1L","PARP1"
"MPST","PARP1"
"PARP1","SCRIB"
