"from","to"
"CUL3","RPS4X"
"CUL3","TRAP1"
"CUL3","RPL13"
"CUL3","SNRPD3"
"CUL3","DAXX"
"CUL3","PAK1IP1"
"CUL3","UBE2M"
"CUL3","USP21"
"AURKA","CUL3"
"CUL3","PSMD3"
"CUL3","RANGAP1"
"CUL3","NOTCH2"
"CUL3","UHRF1"
"CUL3","TRAF2"
"CHD4","CUL3"
"ABLIM1","CUL3"
"CUL3","TRIM27"
"CUL3","XPOT"
"CUL3","MCM5"
"CUL3","ZC3H4"
"CUL3","DIABLO"
"CUL3","EIF5A"
"CUL3","RBCK1"
"CUL3","TRAF5"
"CUL3","KIAA0430"
"CUL3","ECH1"
"CUL3","PSMC3"
"CUL3","RUFY1"
"CUL3","ZNF250"
"CUL3","KRT8"
"CUL3","ZC3H7A"
"CUL3","SLC25A11"
"CSNK2A1","CUL3"
"CUL3","HTRA2"
"CUL3","NDUFA9"
"CUL3","PHB2"
"CUL3","USP10"
"BUB1B","CUL3"
"CUL3","EIF3A"
"CUL3","NIPSNAP1"
"CSNK2B","CUL3"
"AHR","CUL3"
"CBX5","CUL3"
"CUL3","PMPCB"
"CUL3","NDUFS8"
"CUL3","DTL"
"CUL3","IKBKG"
"CUL3","SIAH1"
"CUL3","SHARPIN"
"CUL3","WDR61"
"CS","CUL3"
"ARAF","CUL3"
"CUL3","NUP85"
"CUL3","MKRN2"
"CUL3","PI4KA"
"CUL3","PPM1G"
"CUL3","SLC25A1"
"CUL3","INTS6"
"CUL3","DAP3"
"CUL3","NCAPH2"
"CUL3","TSC1"
"CUL3","SLC25A10"
"CFL1","CUL3"
"CUL3","SIRT1"
"CUL3","PRKCSH"
"COPE","CUL3"
"CUL3","MED15"
"CCT6B","CUL3"
"BANF1","CUL3"
"AARS","CUL3"
"CUL3","DDA1"
"CUL3","ZNF768"
"CUL3","PGK1"
"CUL3","SPAG5"
"CUL3","RANBP1"
"CUL3","RPL34"
"CUL3","RPS23"
"CUL3","RHOT2"
"CAPZB","CUL3"
"CUL3","RPL32"
"CUL3","NME1"
"CUL3","MAP3K5"
"CUL3","POLA2"
"ANAPC4","CUL3"
"CUL3","NAB2"
"CUL3","PPP2R2B"
"CDC25A","CUL3"
"CUL3","RECQL4"
"CUL3","IRS1"
"CUL3","KIF14"
"CUL3","PLK1"
"CUL3","PDPK1"
"CUL3","HMGA1"
"CUL3","FDPS"
"BAP1","CUL3"
"KIF14","NCAPD2"
"KIF14","PELO"
"KIF14","KIF14"
"HSPB1","KIF14"
"HNRNPA2B1","KIF14"
"HIST1H2BL","KIF14"
"KIF14","RPS8"
"KIF14","TUFM"
"HIST2H3A","KIF14"
"HSP90AB1","KIF14"
"KIF14","RPL13"
"KIF14","RPL23A"
"KIF14","RPS4X"
"KIF14","P4HA1"
"BANF1","KIF14"
"FLOT1","KIF14"
"ABLIM1","KIF14"
"CLTCL1","KIF14"
"AURKB","KIF14"
"KIF14","RPS20"
"ILF2","KIF14"
"HNRNPA0","KIF14"
"KIF14","SUPT16H"
"KIF14","RPL19"
"KIF14","PPP1CA"
"KIF14","RPL23"
"KIF14","RPS18"
"ATAD3A","KIF14"
"IGF2BP3","KIF14"
"KIF14","KPNA2"
"CFL1","KIF14"
"KIF14","PGAM5"
"EIF4A1","KIF14"
"KIF14","RPS24"
"KIF14","RPS11"
"KIF14","UBAP2L"
"KIF14","TRIM27"
"KIF14","SSRP1"
"KIF14","PHB2"
"KIF14","RPS23"
"KIF14","RHOT2"
"KIF14","PI4KA"
"FXR2","KIF14"
"KIF14","SHMT2"
"KIF14","RPS12"
"KIF14","RPL34"
"KIF14","PYCR1"
"KIF14","UPF1"
"DDX28","KIF14"
"EIF6","KIF14"
"AP2M1","KIF14"
"CAPZB","KIF14"
"KIF14","NAT10"
"KIF14","RPS28"
"KIF14","SF3B2"
"KIF14","RNPS1"
"KIF14","WDR46"
"KIF14","ZNF326"
"FN3KRP","KIF14"
"KIF14","SMARCA4"
"KIF14","PRPF3"
"KIF14","SSBP1"
"COPE","KIF14"
"CTDP1","KIF14"
"KIF14","TPM3"
"KIF14","OGDH"
"KIF14","KIFC3"
"KIF14","RPL32"
"KIF14","PAK2"
"KIF14","USP10"
"FTSJ3","KIF14"
"KIF14","PSMD12"
"KIF14","SNRPB"
"ACIN1","KIF14"
"KIF14","PES1"
"KIF14","TRAP1"
"KIF14","RAB7A"
"KIF14","NDUFA9"
"KIF14","YWHAE"
"KIF14","SNRPD3"
"KIF14","PRC1"
"KIF14","MCM2"
"KIF14","SDCCAG3"
"CBX5","KIF14"
"ATP6V0D1","KIF14"
"KIF14","MYBBP1A"
"DDX6","KIF14"
"KIF14","PABPC5"
"ARHGDIA","KIF14"
"KIF14","SLC3A2"
"KIF14","RBM15"
"KIF14","TPX2"
"KIF14","LIG3"
"KIF14","SRC"
"KIF14","PLOD1"
"KIF14","TFG"
"KIF14","YARS"
"ACTL6A","KIF14"
"CCT5","KIF14"
"AP1B1","KIF14"
"KIF14","PSPC1"
"KIF14","NUP85"
"KIF14","MCM7"
"CSTF2","KIF14"
"AARS","KIF14"
"GAPDH","KIF14"
"AHR","KIF14"
"KIF14","PSMC5"
"KIF14","MCM5"
"KIF14","RHOG"
"HMGA1","KIF14"
"KIF14","MRPL38"
"GADD45GIP1","KIF14"
"KIF14","RECQL"
"KIF14","MRPL12"
"KIF14","RECQL4"
"KIF14","PSMD2"
"EIF4G1","KIF14"
"KIF14","ZC3H7A"
"KIF14","USP9X"
"KIF14","SPAG5"
"KIF14","PSMC3"
"CHAF1A","KIF14"
"DDX41","KIF14"
"BIRC5","KIF14"
"KIF14","SUPT5H"
"KIF14","RANGAP1"
"KIF14","PLOD3"
"CUL3","KIF14"
"KIF14","PRPF40A"
"KIF14","PRPF4"
"KIF14","UTP3"
"DDX47","KIF14"
"FEN1","KIF14"
"KIF14","ZNF408"
"GTF3C2","KIF14"
"KIF14","MPHOSPH10"
"ENO1","KIF14"
"EIF3A","KIF14"
"DDA1","KIF14"
"CENPJ","KIF14"
"KIF14","RPGRIP1L"
"KIF14","KRT8"
"KIF14","PARD3"
"KIF14","PFN1"
"KIF14","POLR2C"
"KIF14","VPS33B"
"KIF14","RHOBTB1"
"BAP1","HCFC1"
"BAP1","FOXK2"
"BAP1","PPM1G"
"BAP1","MCRS1"
"BAP1","PGAM5"
"BAP1","PSMC4"
"BAP1","PSMC5"
"BAP1","PSMD11"
"BAP1","PSMD2"
"BAP1","PSMD3"
"BAP1","YWHAE"
"BAP1","COPE"
"BAP1","CAD"
"BAP1","RPS12"
"BAP1","CBX5"
"BAP1","KPNA2"
"BAP1","POLR2E"
"BAP1","RPS23"
"BAP1","SF3B2"
"BAP1","SNRPA1"
"BAP1","E2F1"
"BAP1","BAP1"
"BAP1","TUBB"
"BAP1","KRT2"
"BAP1","KRT8"
"BAP1","HSP90AB1"
"BAP1","TRAP1"
"BAP1","STIP1"
"BAP1","ENO1"
"BAP1","ENO2"
"BAP1","GAPDH"
"BAP1","CCT5"
"BAP1","TPI1"
"BAP1","CFL1"
"BAP1","LDHA"
"BAP1","TPM3"
"BAP1","PRMT5"
"BAP1","PGK1"
"BAP1","RPS8"
"BAP1","CSNK2A1"
"BAP1","PFN1"
"BAP1","CSNK2B"
"BAP1","IGF2BP3"
"BAP1","ILF2"
"BAP1","EIF4A1"
"BAP1","NME1"
"BAP1","HNRNPA2B1"
"BAP1","RPL23A"
"BAP1","PGD"
"BAP1","CAPZB"
"BAP1","EIF3A"
"BAP1","WDR61"
"BAP1","PSMC3"
"BAP1","RPS24"
"BAP1","DNAJC7"
"BAP1","PPP1CA"
"BAP1","RPS4X"
"BAP1","USP9X"
"BAP1","MIF"
"BAP1","EIF4G1"
"AARS","BAP1"
"BAP1","RPL13"
"BAP1","RPL32"
"BAP1","RPS11"
"BAP1","RANGAP1"
"BAP1","PSMA6"
"BAP1","YARS"
"BAP1","CHD4"
"BAP1","RPS18"
"BAP1","RPL19"
"BAP1","HDGF"
"BAP1","SSBP1"
"BAP1","EIF5A"
"BAP1","RAB7A"
"BAP1","TFG"
"BAP1","RPL23"
"BAP1","PSMD14"
"BAP1","RAB5C"
"BAP1","POLD1"
"BAP1","CSTF2"
"BAP1","PRKCSH"
"BAP1","DAP3"
"BAP1","SUPT16H"
"BAP1","SNRPD3"
"BAP1","P4HA1"
"AP1B1","BAP1"
"BAP1","RPS25"
"BAP1","RANBP1"
"BAP1","PCNA"
"BAP1","EWSR1"
"APEX1","BAP1"
"BAP1","MCM6"
"BAP1","PSMD12"
"BAP1","TUFM"
"BAP1","PYCR1"
"ARHGDIA","BAP1"
"BAP1","SSRP1"
"BAP1","RPS20"
"BAP1","PSMD13"
"BAP1","DNAJA3"
"BAP1","UPF1"
"BANF1","BAP1"
"BAP1","UBAP2L"
"BAP1","MRPL12"
"BAP1","UBE2M"
"BAP1","FXR2"
"BAP1","FEN1"
"BAP1","PELO"
"BAP1","MYBBP1A"
"ACTL6A","BAP1"
"BAP1","MCM7"
"BAP1","MRPS7"
"BAP1","SNRPB"
"BAP1","USP5"
"BAP1","EIF6"
"BAP1","NIPSNAP1"
"BAP1","RPS28"
"BAP1","SHMT2"
"BAP1","OTUB1"
"BAP1","LIG3"
"BAP1","MCM2"
"BAP1","RPL34"
"BAP1","CUL3"
"BAP1","FANCI"
"BAP1","PFKL"
"AP2M1","BAP1"
"BAP1","NCAPD2"
"BAP1","USP7"
"BAP1","ZC3H4"
"BAP1","MRPS5"
"BAP1","FTSJ3"
"BAP1","RECQL"
"BAP1","RAE1"
"BAP1","DDX41"
"BAP1","DBNL"
"BAP1","MRPS18B"
"BAP1","PSPC1"
"BAP1","DCTN4"
"BAP1","COPS7B"
"BAP1","DDX42"
"BAP1","PRPF40A"
"BAP1","MCM5"
"BAP1","USP21"
"AKT1","BAP1"
"BAP1","HIST1H3C"
"BAP1","DDA1"
"HSP90AB1","STIP1"
"ENO2","STIP1"
"PGK1","STIP1"
"STIP1","TPI1"
"HIST1H2BH","STIP1"
"STIP1","VASP"
"SH3GLB2","STIP1"
"PSMC5","STIP1"
"PSMD2","STIP1"
"AP1B1","STIP1"
"CHD4","STIP1"
"CSNK2B","STIP1"
"DDX6","STIP1"
"EIF4G1","STIP1"
"EMD","STIP1"
"GPS1","STIP1"
"HSPB1","STIP1"
"ILF2","STIP1"
"IRAK1","STIP1"
"KPNA2","STIP1"
"MCM5","STIP1"
"MCM6","STIP1"
"MCM7","STIP1"
"POLD1","STIP1"
"MAP2K2","STIP1"
"PSMC3","STIP1"
"PSMC4","STIP1"
"PSMD3","STIP1"
"PSMD11","STIP1"
"PSMD12","STIP1"
"PSMD13","STIP1"
"PYCR1","STIP1"
"RAB5C","STIP1"
"RANGAP1","STIP1"
"STIP1","UPF1"
"RPL23A","STIP1"
"RPL34","STIP1"
"RPS4X","STIP1"
"RPS8","STIP1"
"RPS11","STIP1"
"RPS23","STIP1"
"RPS24","STIP1"
"RPS25","STIP1"
"SLC3A2","STIP1"
"SMARCA4","STIP1"
"SNRPA1","STIP1"
"SSRP1","STIP1"
"DNAJC7","STIP1"
"STIP1","TUFM"
"STIP1","YWHAE"
"STIP1","USP7"
"RAB7A","STIP1"
"STIP1","USP5"
"STIP1","USP9X"
"PRPF4","STIP1"
"SEC24C","STIP1"
"NCAPD2","STIP1"
"PSMD14","STIP1"
"MYBBP1A","STIP1"
"HNRNPA0","STIP1"
"STIP1","STIP1"
"SF3B2","STIP1"
"STIP1","SUPT16H"
"STIP1","XPOT"
"CCT5","STIP1"
"PES1","STIP1"
"MKRN2","STIP1"
"PELP1","STIP1"
"DDX41","STIP1"
"ATAD3A","STIP1"
"FANCI","STIP1"
"NAT10","STIP1"
"NUP85","STIP1"
"STIP1","TIMM50"
"PGAM5","STIP1"
"STIP1","ZNF326"
"EIF3A","STIP1"
"MCM2","STIP1"
"RPL23","STIP1"
"RPS18","STIP1"
"STIP1","TRAP1"
"STIP1","TUBB"
"CAD","STIP1"
"STIP1","USP10"
"GAPDH","STIP1"
"ACD","STIP1"
"CDK3","STIP1"
"EWSR1","STIP1"
"CDC25A","STIP1"
"STIP1","UBE2M"
"RECQL4","STIP1"
"SDCCAG3","STIP1"
"STIP1","TDRD3"
"AURKB","STIP1"
"EIF6","STIP1"
"POLR2C","STIP1"
"NBR1","STIP1"
"RHOG","STIP1"
"CAPZB","STIP1"
"CSNK2A1","STIP1"
"BAP1","STIP1"
"DET1","STIP1"
"RECQL","STIP1"
"RNF130","STIP1"
"LIG3","STIP1"
"ENO1","STIP1"
"PI4KA","STIP1"
"MECP2","SUV39H1"
"HIST2H3A","MECP2"
"MECP2","PRPF40A"
"MECP2","SMARCB1"
"CBX5","MECP2"
"MECP2","RPL13"
"MECP2","RPS8"
"MECP2","MYBBP1A"
"MECP2","NAT10"
"MECP2","RPL32"
"MECP2","RBM28"
"FXR2","MECP2"
"DDX42","MECP2"
"MECP2","PPP1R10"
"MECP2","PSPC1"
"HEXIM1","MECP2"
"MECP2","RPS25"
"DDX41","MECP2"
"ACIN1","MECP2"
"MECP2","SUPT16H"
"EMD","MECP2"
"MECP2","SLC25A10"
"LDHA","MECP2"
"MECP2","P4HA1"
"MECP2","PRPF3"
"MECP2","PRPF4"
"HMGA2","MECP2"
"MECP2","SSRP1"
"CAD","MECP2"
"MECP2","OGDH"
"MECP2","PDK1"
"CAPZB","MECP2"
"DDX6","MECP2"
"AQR","MECP2"
"MECP2","RPL23A"
"FLOT1","MECP2"
"CHD4","MECP2"
"MECP2","ZNF326"
"MECP2","TUBB"
"KRT8","MECP2"
"MECP2","SUPT5H"
"CSTF2","MECP2"
"MECP2","PRMT1"
"HMGA1","MECP2"
"ATAD3A","MECP2"
"MECP2","RPS4X"
"MECP2","PGAM5"
"MECP2","USP7"
"MECP2","PPP1CA"
"CSNK2A1","MECP2"
"ACTL6A","MECP2"
"DNAJA3","MECP2"
"MECP2","POLR2C"
"MECP2","RPS12"
"MECP2","PAK1IP1"
"MECP2","RPS23"
"AP2M1","MECP2"
"LANCL1","MECP2"
"MECP2","TUBA1A"
"APEX1","MECP2"
"MECP2","SLC25A11"
"KPNA2","MECP2"
"CBX4","MECP2"
"HNRNPA2B1","MECP2"
"DDX47","MECP2"
"DAP3","MECP2"
"MECP2","SMARCA4"
"MECP2","UPF1"
"HSP90AB1","MECP2"
"MECP2","PLOD1"
"MECP2","SNRPD3"
"MECP2","RAE1"
"MECP2","RBM15"
"MECP2","ZC3H4"
"KRT2","MECP2"
"MECP2","SEC24C"
"LUC7L","MECP2"
"COPE","MECP2"
"ILF2","MECP2"
"MECP2","RAB7A"
"MECP2","SF3B2"
"MECP2","PES1"
"MECP2","RANGAP1"
"HNRNPA0","MECP2"
"MECP2","WBP11"
"EIF4G1","MECP2"
"MECP2","SIAH1"
"MECP2","SNRPB"
"FARSA","MECP2"
"MECP2","RPL23"
"MECP2","SLC25A1"
"LIG3","MECP2"
"INTS6","MECP2"
"MECP2","NDUFS8"
"MECP2","PHB2"
"EWSR1","MECP2"
"MECP2","RPS20"
"MECP2","MGST1"
"MECP2","THOC1"
"MECP2","NME1"
"MECP2","RPS18"
"EIF4A1","MECP2"
"MECP2","REXO4"
"MECP2","SNRPA1"
"MECP2","SHMT2"
"FEN1","MECP2"
"IGF2BP3","MECP2"
"MECP2","TUFM"
"MECP2","TERF2"
"MECP2","PLK1"
"MECP2","PRC1"
"HIST1H3C","MECP2"
"CDK2","RECQL4"
"CDK4","RECQL4"
"RECQL4","WDR61"
"ACTL6A","RECQL4"
"ANAPC4","RECQL4"
"AP1B1","RECQL4"
"ARHGDIA","RECQL4"
"ATAD3A","RECQL4"
"CAD","RECQL4"
"CAPZB","RECQL4"
"CCDC137","RECQL4"
"CCT5","RECQL4"
"CCT6B","RECQL4"
"CFL1","RECQL4"
"CHD3","RECQL4"
"CHD4","RECQL4"
"CLPB","RECQL4"
"COPS7A","RECQL4"
"COPS7B","RECQL4"
"CS","RECQL4"
"CSNK2A1","RECQL4"
"CSNK2B","RECQL4"
"CUL3","RECQL4"
"CUL5","RECQL4"
"DAP3","RECQL4"
"DDX28","RECQL4"
"DDX6","RECQL4"
"DNAJA3","RECQL4"
"DNAJC7","RECQL4"
"EIF3A","RECQL4"
"EIF4A1","RECQL4"
"EIF4G1","RECQL4"
"EIF5A","RECQL4"
"EIF6","RECQL4"
"EMD","RECQL4"
"ENO1","RECQL4"
"EWSR1","RECQL4"
"FARSA","RECQL4"
"GAPDH","RECQL4"
"GPS1","RECQL4"
"GSK3B","RECQL4"
"GTF3C2","RECQL4"
"HCFC1","RECQL4"
"HEXIM1","RECQL4"
"HNRNPA0","RECQL4"
"HNRNPA2B1","RECQL4"
"HSP90AB1","RECQL4"
"HTRA2","RECQL4"
"IGF2BP3","RECQL4"
"ILF2","RECQL4"
"KPNA2","RECQL4"
"LANCL1","RECQL4"
"LDHA","RECQL4"
"LSM4","RECQL4"
"MCM2","RECQL4"
"MCM5","RECQL4"
"MCM6","RECQL4"
"MCM7","RECQL4"
"MIF","RECQL4"
"MRPS18B","RECQL4"
"MRPS5","RECQL4"
"MRPS7","RECQL4"
"MYBBP1A","RECQL4"
"NDUFA9","RECQL4"
"NDUFS8","RECQL4"
"NME1","RECQL4"
"NPLOC4","RECQL4"
"NUP85","RECQL4"
"PCNA","RECQL4"
"PELO","RECQL4"
"PFN1","RECQL4"
"PGAM5","RECQL4"
"PHB2","RECQL4"
"PLK1","RECQL4"
"PLOD1","RECQL4"
"PMPCB","RECQL4"
"POLR2C","RECQL4"
"POLR2E","RECQL4"
"PPM1G","RECQL4"
"PPP1CA","RECQL4"
"PPP2R2D","RECQL4"
"PRMT1","RECQL4"
"PRMT5","RECQL4"
"PRPF4","RECQL4"
"PSMA6","RECQL4"
"PSMC3","RECQL4"
"PSMC4","RECQL4"
"PSMC5","RECQL4"
"PSMD11","RECQL4"
"PSMD12","RECQL4"
"PSMD13","RECQL4"
"PSMD14","RECQL4"
"PSMD2","RECQL4"
"PSMD3","RECQL4"
"PYCR1","RECQL4"
"RAB5C","RECQL4"
"RANBP1","RECQL4"
"RANGAP1","RECQL4"
"RECQL4","RECQL4"
"RECQL4","RNPS1"
"RECQL4","RPL13"
"RECQL4","RPL19"
"RECQL4","RPL23"
"RECQL4","RPL23A"
"RECQL4","RPL32"
"RECQL4","RPL34"
"RECQL4","RPS11"
"RECQL4","RPS12"
"RECQL4","RPS18"
"RECQL4","RPS20"
"RECQL4","RPS23"
"RECQL4","RPS24"
"RECQL4","RPS25"
"RECQL4","RPS28"
"RECQL4","RPS4X"
"RECQL4","RPS8"
"RECQL4","SDCCAG3"
"RECQL4","SEC24C"
"RECQL4","SF3B2"
"RECQL4","SIRT1"
"RECQL4","SLC25A11"
"RECQL4","SLC3A2"
"RECQL4","SMARCB1"
"RECQL4","SMARCD2"
"RECQL4","SNRPA1"
"RECQL4","SNRPB"
"RECQL4","SNRPD3"
"RECQL4","SSBP1"
"RECQL4","SSRP1"
"RECQL4","STIP1"
"RECQL4","SUPT16H"
"RECQL4","SUPT5H"
"RECQL4","TIMM50"
"RECQL4","TOMM34"
"RECQL4","TPI1"
"RECQL4","TRAP1"
"RECQL4","TSHZ3"
"RECQL4","TTC4"
"RECQL4","TUBA1A"
"RECQL4","TUBB"
"RECQL4","TUFM"
"RECQL4","UPF1"
"RECQL4","USP7"
"RECQL4","USP9X"
"RECQL4","YWHAE"
"RECQL4","ZNF326"
"RECQL4","ZNF768"
"ACD","RECQL4"
"LUC7L","RECQL4"
"KIF14","RECQL4"
"TNIP1","TNIP1"
"TNIP1","VPS33B"
"NBR1","TNIP1"
"MCRS1","TNIP1"
"IRAK1","TNIP1"
"AARS","TNIP1"
"BANF1","TNIP1"
"LIG3","TNIP1"
"HDGF","TNIP1"
"TNIP1","YARS"
"LANCL1","TNIP1"
"PIN1","TNIP1"
"CCT5","TNIP1"
"HMGA1","TNIP1"
"MARK3","TNIP1"
"EIF3A","TNIP1"
"HIST2H3A","TNIP1"
"SNRPB","TNIP1"
"TNIP1","USP10"
"SSRP1","TNIP1"
"SUPT16H","TNIP1"
"HNRNPA2B1","TNIP1"
"IGF2BP3","TNIP1"
"ILF2","TNIP1"
"ENO1","TNIP1"
"SSBP1","TNIP1"
"LUC7L","TNIP1"
"TNIP1","TPX2"
"TNIP1","YWHAE"
"PRC1","TNIP1"
"ABLIM1","TNIP1"
"CAD","TNIP1"
"AURKB","TNIP1"
"RPS18","TNIP1"
"RBM28","TNIP1"
"KPNA2","TNIP1"
"TNIP1","UTP3"
"NAT10","TNIP1"
"TNIP1","WDR46"
"CBX4","TNIP1"
"SLC25A1","TNIP1"
"GNB2","TNIP1"
"TAF4","TNIP1"
"RPL23","TNIP1"
"FEN1","TNIP1"
"MPHOSPH10","TNIP1"
"RPS11","TNIP1"
"RPS4X","TNIP1"
"RPS23","TNIP1"
"HNRNPA0","TNIP1"
"RPS25","TNIP1"
"EMD","TNIP1"
"TNIP1","UPF1"
"TNIP1","TUBB"
"DDX28","TNIP1"
"PES1","TNIP1"
"RBM15","TNIP1"
"SNRPD3","TNIP1"
"RPS24","TNIP1"
"HSP90AB1","TNIP1"
"RPL32","TNIP1"
"FTSJ3","TNIP1"
"RANGAP1","TNIP1"
"RPS20","TNIP1"
"CFL1","TNIP1"
"DAXX","TNIP1"
"RPL23A","TNIP1"
"LDHA","TNIP1"
"TNIP1","TPM3"
"FXR2","TNIP1"
"HSPB1","TNIP1"
"FLOT1","TNIP1"
"RPS8","TNIP1"
"PGAM5","TNIP1"
"PRPF3","TNIP1"
"RPS28","TNIP1"
"DDX47","TNIP1"
"MCM5","TNIP1"
"RPL19","TNIP1"
"EIF4A1","TNIP1"
"MCM7","TNIP1"
"RPL13","TNIP1"
"EWSR1","TNIP1"
"AP2M1","TNIP1"
"TNIP1","TUFM"
"AATF","TNIP1"
"CCDC137","TNIP1"
"PSMD2","TNIP1"
"PAK1IP1","TNIP1"
"SLC25A11","TNIP1"
"TNIP1","UHRF1"
"MYBBP1A","TNIP1"
"MGST1","TNIP1"
"PRMT5","TNIP1"
"PPP1CA","TNIP1"
"PHB2","TNIP1"
"TNIP1","USP7"
"GLTSCR2","TNIP1"
"RPL34","TNIP1"
"SMARCA4","TNIP1"
"SLC3A2","TNIP1"
"SF3B2","TNIP1"
"RPS12","TNIP1"
"CAPZB","TNIP1"
"PFKL","TNIP1"
"MRPS18B","TNIP1"
"PRPF40A","TNIP1"
"POLR1A","TNIP1"
"DDX41","TNIP1"
"TNIP1","ZNF326"
"MCM6","TNIP1"
"GAPDH","TNIP1"
"CHD4","TNIP1"
"PFN1","TNIP1"
"IKBKG","TNIP1"
"RNF11","TNIP1"
"KIFC3","TNIP1"
"CENPJ","TNIP1"
"NAB2","TNIP1"
"TNIP1","TRAF2"
"RBCK1","TNIP1"
"SHARPIN","TNIP1"
"PSMD14","TNIP1"
"PIBF1","TNIP1"
"SDCCAG3","TNIP1"
"KRT8","TNIP1"
"NFKBIA","TNIP1"
"CHD4","NAB2"
"CHD4","SMARCA4"
"CHD4","MCRS1"
"CHD3","CHD4"
"CHD4","CHD4"
"CHD4","EIF4A1"
"CHD4","EIF4G1"
"CHD4","ENO1"
"CHD4","EWSR1"
"CHD4","GAPDH"
"CHD4","HNRNPA2B1"
"CHD4","ILF2"
"CHD4","EIF6"
"CHD4","KPNA2"
"CHD4","KRT2"
"CHD4","LIG3"
"CHD4","MCM6"
"CHD4","MIF"
"CHD4","RPL13"
"CHD4","RPL19"
"CHD4","RPL23A"
"CHD4","RPS4X"
"CHD4","RPS8"
"CHD4","RPS11"
"CHD4","RPS12"
"CHD4","RPS18"
"CHD4","RPS20"
"CHD4","RPS24"
"CHD4","RPS25"
"CHD4","SNRPA1"
"CHD4","SNRPD3"
"CHD4","SSRP1"
"CHD4","SUPT5H"
"CHD4","TUBA1A"
"CHD4","RAB7A"
"CHD4","HIST1H2BH"
"CHD4","EIF3A"
"CHD4","PRPF4"
"CHD4","PRPF3"
"CHD4","RPL23"
"CHD4","FXR2"
"CHD4","MYBBP1A"
"CHD4","HNRNPA0"
"CHD4","SF3B2"
"CHD4","SUPT16H"
"CHD4","DDX42"
"CHD4","PHB2"
"ACIN1","CHD4"
"CHD4","PES1"
"BRD1","CHD4"
"CHD4","DDX47"
"CHD4","DDX41"
"CHD4","WBP11"
"CHD4","RBM28"
"ATAD3A","CHD4"
"CHD4","NAT10"
"CHD4","PRPF40A"
"CHD4","REXO4"
"CHD4","RBM15"
"CHD4","FTSJ3"
"CHD4","TUBB"
"CHD4","ZNF326"
"CHD4","HIST2H3A"
"CBX5","CHD4"
"CHD4","THOC1"
"CHD4","MED15"
"CHD4","MCM2"
"CHD4","PHF5A"
