"from","to"
"NUP155","RPA3"
"FKBP5","RPA3"
"CUL2","RPA3"
"GNAS","RPA3"
"AHCY","RPA3"
"DNMT1","RPA3"
"RPA3","SPR"
"RPA3","UPF1"
"RPA3","TYMS"
"RPA3","WDR12"
"PRPS1","RPA3"
"CCT4","RPA3"
"CBR1","RPA3"
"RPA3","TMEM63A"
"PAPOLA","RPA3"
"CDC37","RPA3"
"RPA3","SSRP1"
"ME2","RPA3"
"ERO1L","RPA3"
"MAP2K1","RPA3"
"PAICS","RPA3"
"NOL10","RPA3"
"AIFM1","RPA3"
"IPO4","RPA3"
"OLA1","RPA3"
"RPA3","UMPS"
"RPA3","TIMM50"
"RHEB","RPA3"
"MAPK14","RPA3"
"PPP4C","RPA3"
"AHSA1","RPA3"
"RAB1B","RPA3"
"PDIA6","RPA3"
"GNPDA1","RPA3"
"KPNB1","RPA3"
"NCBP1","RPA3"
"ADPGK","RPA3"
"GSK3A","RPA3"
"RANGAP1","RPA3"
"PFAS","RPA3"
"IARS","RPA3"
"RPA3","WARS"
"ACOT9","RPA3"
"RPA3","TLN1"
"ARPC2","RPA3"
"RPA3","RRM1"
"AP3S1","RPA3"
"NNT","RPA3"
"LTA4H","RPA3"
"ATP5A1","RPA3"
"GNPNAT1","RPA3"
"CSE1L","RPA3"
"PSMB4","RPA3"
"CAND1","RPA3"
"DARS2","RPA3"
"HSPA4L","RPA3"
"RPA3","UBA3"
"NAE1","RPA3"
"NSDHL","RPA3"
"COPS6","RPA3"
"RPA3","TSNAX"
"APRT","RPA3"
"RPA3","SARS"
"PRPS2","RPA3"
"DDX52","RPA3"
"PPAT","RPA3"
"HSP90AB1","RPA3"
"MPI","RPA3"
"CTNNA1","RPA3"
"RPA3","YWHAZ"
"HDAC1","RPA3"
"RPA3","STT3A"
"ATP1B3","RPA3"
"GOT1","RPA3"
"PCCB","RPA3"
"HPRT1","RPA3"
"DNAJC7","RPA3"
"MYH14","RPA3"
"RPA3","TRAPPC3"
"RACGAP1","RPA3"
"ATP5J2","RPA3"
"PSMA4","RPA3"
"RPA3","SAMHD1"
"DEGS1","RPA3"
"ALDOA","RPA3"
"CLIC1","RPA3"
"CRNKL1","RPA3"
"RPA3","USP13"
"RAD18","RPA3"
"RPA3","SYNGR2"
"NLN","RPA3"
"RPA3","TIMM44"
"RPA3","TBCE"
"CDK4","RPA3"
"BAZ1A","RPA3"
"ARMC6","RPA3"
"RPA3","RQCD1"
"FASTKD2","RPA3"
"AKR1A1","RPA3"
"KDM3B","RPA3"
"GARS","RPA3"
"RPA3","YWHAB"
"ARMC1","RPA3"
"LRPPRC","RPA3"
"RPA3","THOC5"
"RPA3","WDR4"
"CISD1","RPA3"
"NUP188","RPA3"
"RPA3","TCEB1"
"RPA3","TOMM70A"
"HSPA4","RPA3"
"GLUD1","RPA3"
"RPA3","USP24"
"ERH","RPA3"
"COPS5","RPA3"
"RPA3","SNRPC"
"FAM49B","RPA3"
"AHCYL1","RPA3"
"PGK1","RPA3"
"METTL7A","RPA3"
"KIAA0020","RPA3"
"CFL1","RPA3"
"BDH2","RPA3"
"RPA3","TUBG1"
"GHITM","RPA3"
"GBAS","RPA3"
"RPA3","SLC7A5"
"DAD1","RPA3"
"OSGEP","RPA3"
"PHF3","RPA3"
"APOO","RPA3"
"PLEC","RPA3"
"PSMC6","RPA3"
"ENO1","RPA3"
"MUT","RPA3"
"ASS1","RPA3"
"PSMB3","RPA3"
"OCIAD1","RPA3"
"PHB","RPA3"
"ILVBL","RPA3"
"RALA","RPA3"
"ALDH2","RPA3"
"MTX2","RPA3"
"MIPEP","RPA3"
"LAP3","RPA3"
"KIF20B","RPA3"
"MYLK","RPA3"
"GLRX3","RPA3"
"NDUFS2","RPA3"
"PREX1","RPA3"
"RPA3","TM9SF2"
"BAX","RPA3"
"CTH","RPA3"
"ACAT2","RPA3"
"REEP5","RPA3"
"POLA2","RPA3"
"ASPSCR1","RPA3"
"AURKA","RPA3"
"CCNB2","RPA3"
"CHD1L","RPA3"
"DDX49","RPA3"
"DHX35","RPA3"
"HDAC3","RPA3"
"INTS7","RPA3"
"LARP4B","RPA3"
"NAPG","RPA3"
"RAD17","RPA3"
"RFX5","RPA3"
"RPA3","SPAG5"
"RPA3","STX18"
"RPA3","USP8"
"RPA3","ZNF518A"
"RPA3","SCPEP1"
"CEP170","RPA3"
"OGDH","RPA3"
"KIAA1217","RPA3"
"IPO9","RPA3"
"NUP133","RPA3"
"DPY19L1","RPA3"
"RPA3","THOP1"
"CASP8","RPA3"
"ME1","RPA3"
"FKBP4","RPA3"
"RPA3","XPOT"
"P4HB","RPA3"
"AKT1","RPA3"
"RPA3","UCK2"
"AK2","RPA3"
"MRPS27","RPA3"
"AKR1B1","RPA3"
"CECR5","RPA3"
"GPN1","RPA3"
"NDUFS7","RPA3"
"PCNA","RPA3"
"MAD2L1","RPA3"
"RPA3","TLE3"
"DOLPP1","RPA3"
"PMPCB","RPA3"
"AASDHPPT","RPA3"
"NRD1","RPA3"
"ARID2","RPA3"
"RPA3","S100A8"
"DLAT","RPA3"
"RPA3","ZEB2"
"RPA3","SIRT2"
"HSPA9","RPA3"
"LONP1","RPA3"
"CASP3","RPA3"
"RPA3","WBP11"
"RPA3","UCHL1"
"RPA3","TRABD"
"RABGGTB","RPA3"
"NRAS","RPA3"
"LARS2","RPA3"
"CPVL","RPA3"
"MDH2","RPA3"
"AIP","RPA3"
"GCDH","RPA3"
"ACACA","RPA3"
"ETFA","RPA3"
"FAM189A2","RPA3"
"DUS3L","RPA3"
"HLCS","RPA3"
"IDH3A","RPA3"
"HADH","RPA3"
"HSD17B10","RPA3"
"RPA3","TARS2"
"ERCC2","RPA3"
"NF1","RPA3"
"ALMS1","RPA3"
"RPA3","TIMM13"
"RPA3","RPA4"
"FOXB1","RPA3"
"RPA3","USP37"
"EYA1","RPA3"
"PDHA1","RPA3"
"LEO1","RPA3"
"RPA3","WDR76"
"RPA3","TGOLN2"
"DTX2","RPA3"
"RPA3","TOP3B"
"KRAS","RAF1"
"KRAS","PHB"
"KRAS","LPAR1"
"KRAS","MAP2K1"
"KRAS","PRPF31"
"CD83","KRAS"
"KRAS","MFHAS1"
"KRAS","SFPQ"
"KRAS","SNRPF"
"KRAS","LTA4H"
"BCAS2","KRAS"
"ANAPC1","KRAS"
"KRAS","NAE1"
"ARPC2","KRAS"
"ARPC3","KRAS"
"KRAS","RPF2"
"CDC73","KRAS"
"CDCA8","KRAS"
"COPS5","KRAS"
"CRNKL1","KRAS"
"DCTN4","KRAS"
"ENPP4","KRAS"
"EPRS","KRAS"
"ERH","KRAS"
"FBXW7","KRAS"
"GLI3","KRAS"
"GSPT1","KRAS"
"HCK","KRAS"
"HOXB5","KRAS"
"HSPA14","KRAS"
"HSPA9","KRAS"
"IARS","KRAS"
"IARS2","KRAS"
"KDM3B","KRAS"
"KRAS","LSM5"
"KRAS","MID1"
"KRAS","MRPL30"
"KRAS","MTX2"
"KRAS","MVP"
"KRAS","MYLIP"
"KRAS","NAA15"
"KRAS","NF1"
"KRAS","NOP56"
"KRAS","NUP205"
"KRAS","NUP93"
"KRAS","OIP5"
"KRAS","POLA1"
"KRAS","RQCD1"
"KRAS","RSBN1"
"KRAS","SHFM1"
"KRAS","SPAST"
"KRAS","STT3A"
"KRAS","SUV39H2"
"KRAS","TSSK1B"
"KRAS","UBA1"
"KRAS","UBE2D1"
"KRAS","UBE2M"
"DCAF13","KRAS"
"KRAS","XPO1"
"KRAS","ZC3H15"
"KRAS","RPS29"
"KRAS","SORBS3"
"KRAS","TXNL4A"
"KRAS","SHC1"
"GRB2","KRAS"
"KRAS","PREX1"
"KRAS","NDUFA13"
"KRAS","RPL18"
"CAND1","KRAS"
"KRAS","YWHAZ"
"HSP90AB1","KRAS"
"HNRNPR","KRAS"
"KRAS","THOC6"
"KRAS","SRRM2"
"KRAS","PSMB4"
"ATP5A1","KRAS"
"KRAS","TMOD3"
"KRAS","SRRM1"
"KRAS","OLA1"
"CCT5","KRAS"
"EIF4G2","KRAS"
"KRAS","XRCC5"
"KRAS","RPL6"
"CDH1","KRAS"
"KRAS","TRIM28"
"G3BP2","KRAS"
"KRAS","NKRF"
"KRAS","RNPS1"
"ENO1","KRAS"
"KRAS","PSMB1"
"HNRNPK","KRAS"
"KRAS","SPTA1"
"KRAS","PI4KA"
"KRAS","NOTCH1"
"KRAS","MINK1"
"KRAS","STEAP3"
"EHBP1L1","KRAS"
"DOCK8","KRAS"
"KRAS","WDR44"
"KRAS","SLC12A7"
"KRAS","RPS6KA1"
"ABCE1","KRAS"
"EXOC1","KRAS"
"CYFIP1","KRAS"
"CDCA3","KRAS"
"KRAS","MSN"
"KRAS","PANX1"
"KRAS","SLC16A1"
"ADD1","KRAS"
"KRAS","TPD52L2"
"FLVCR1","KRAS"
"KRAS","RALA"
"CTNND1","KRAS"
"KRAS","RELL1"
"ARL13B","KRAS"
"DEPDC1B","KRAS"
"KRAS","RAB13"
"KRAS","SH2D4A"
"KRAS","SLC29A1"
"ATP13A3","KRAS"
"KRAS","SLC38A1"
"KRAS","PODXL"
"KRAS","PLCB3"
"DLG3","KRAS"
"FCHO2","KRAS"
"KRAS","PTPRJ"
"KRAS","SNX3"
"CPD","KRAS"
"KRAS","PPP1R9A"
"KRAS","PALM"
"KRAS","OSBPL10"
"KRAS","PKP2"
"KRAS","TSC1"
"IFNGR1","KRAS"
"ABCC2","KRAS"
"KRAS","S100A8"
"KRAS","TMEM97"
"COBL","KRAS"
"KRAS","SLC7A5"
"EFNB3","KRAS"
"KRAS","SLC7A11"
"KRAS","PLEKHO1"
"ITM2B","KRAS"
"CD276","KRAS"
"CSNK1G3","KRAS"
"KRAS","RALGPS2"
"KRAS","VPS45"
"KRAS","SCAMP3"
"DRG1","KRAS"
"CTNNA1","KRAS"
"KRAS","NSDHL"
"CCNB2","KRAS"
"KRAS","MDH2"
"KRAS","SLC9A3R2"
"KRAS","TMX4"
"AHCYL1","KRAS"
"KRAS","VTI1B"
"KRAS","PIP5K1A"
"KRAS","LMAN1"
"KRAS","SLC4A2"
"IRS4","KRAS"
"KRAS","SOAT1"
"KRAS","USP33"
"CCDC88A","KRAS"
"KRAS","RNF185"
"DHRS7","KRAS"
"CISD1","KRAS"
"KRAS","STX18"
"EI24","KRAS"
"GNAS","KRAS"
"ITM2C","KRAS"
"KRAS","POR"
"KRAS","NOTCH2"
"KRAS","PAG1"
"KRAS","TMEM209"
"KRAS","PTRH2"
"KRAS","TMEM9"
"KRAS","TYMS"
"KRAS","XPR1"
"KRAS","NUP155"
"GGPS1","KRAS"
"EIF2S1","KRAS"
"CDK1","KRAS"
"ELAC2","KRAS"
"KRAS","PRPF6"
"KRAS","PPP4C"
"KRAS","WDR74"
"KRAS","PFKP"
"COPE","KRAS"
"CPSF1","KRAS"
"ALDOA","KRAS"
"GTF2E2","KRAS"
"KRAS","PPAT"
"HMGCR","KRAS"
"KRAS","NBN"
"KRAS","MRPL46"
"GABPB1","KRAS"
"FDPS","KRAS"
"CCT3","KRAS"
"COX6C","KRAS"
"DARS2","KRAS"
"KRAS","TIMM50"
"ACACA","KRAS"
"KRAS","PSMD14"
"INTS3","KRAS"
"CYC1","KRAS"
"KRAS","THG1L"
"DYNLRB1","KRAS"
"KRAS","MRC2"
"ERCC2","KRAS"
"KRAS","SLU7"
"KRAS","SYVN1"
"ATP5O","KRAS"
"KRAS","TPT1"
"KRAS","PHF3"
"KRAS","MEMO1"
"GTPBP4","KRAS"
"KRAS","SSBP1"
"CTCF","KRAS"
"KIF4A","KRAS"
"KRAS","LIN7C"
"DDX51","KRAS"
"KRAS","PKLR"
"KRAS","RPS18"
"KRAS","MTX1"
"AFTPH","KRAS"
"DNAJC17","KRAS"
"KRAS","PRPF4"
"KRAS","RBBP5"
"KRAS","RFC5"
"KRAS","NHP2"
"KRAS","TBL1XR1"
"KRAS","POLR3A"
"AHCTF1","KRAS"
"CFL1","KRAS"
"KRAS","PSMB3"
"KRAS","NOP16"
"KRAS","RPAP1"
"KRAS","NOC2L"
"CSE1L","KRAS"
"EIF6","KRAS"
"DDX1","KRAS"
"KRAS","UTP6"
"BARD1","KRAS"
"CHAF1B","KRAS"
"KRAS","TIMM13"
"KRAS","PSMD11"
"ENY2","KRAS"
"BMS1","KRAS"
"CENPK","KRAS"
"KRAS","XPOT"
"KRAS","NEDD1"
"CEP55","KRAS"
"KRAS","POT1"
"ATR","KRAS"
"KRAS","PCNT"
"ASPM","KRAS"
"KRAS","MORC2"
"KRAS","WDR76"
"HEMGN","KRAS"
"ALCAM","KRAS"
"KRAS","LRRC16A"
"DOCK7","KRAS"
"EPHB4","KRAS"
"FARP2","KRAS"
"FNBP1","KRAS"
"KIAA1217","KRAS"
"KIAA1804","KRAS"
"KRAS","OCIAD1"
"KRAS","PAK2"
"KRAS","PLD1"
"KRAS","PTPRG"
"KRAS","TJP1"
"KRAS","YWHAB"
"KRAS","PKN2"
"KRAS","RAB11FIP5"
"KRAS","TTK"
"KRAS","TUBG1"
"KRAS","UTRN"
"KRAS","LPHN1"
"ARVCF","KRAS"
"CPNE3","KRAS"
"KRAS","LRP8"
"KRAS","TBC1D9"
"KRAS","OCRL"
"KRAS","VPS13C"
"CHEK1","KRAS"
"ATP6V1E1","KRAS"
"AURKA","KRAS"
"BUB1B","KRAS"
"ALG13","KRAS"
"CAD","KRAS"
"BUD31","KRAS"
"CHERP","KRAS"
"ATIC","KRAS"
"CENPN","KRAS"
"ATP2A2","KRAS"
"CCNB1","KRAS"
"CCT4","KRAS"
"GNB1L","KRAS"
"GINS4","KRAS"
"DTL","KRAS"
"DHX35","KRAS"
"DDX52","KRAS"
"CPSF3","KRAS"
"DDX18","KRAS"
"DDX21","KRAS"
"GINS3","KRAS"
"DNA2","KRAS"
"EFTUD2","KRAS"
"EIF4G1","KRAS"
"DNMT1","KRAS"
"FNTA","KRAS"
"GINS2","KRAS"
"COX17","KRAS"
"CTR9","KRAS"
"EIF3B","KRAS"
"EIF1AX","KRAS"
"DKC1","KRAS"
"DDX23","KRAS"
"FARSA","KRAS"
"DDX42","KRAS"
"DHX16","KRAS"
"DDX55","KRAS"
"GFM1","KRAS"
"DDX49","KRAS"
"DHX15","KRAS"
"GPN1","KRAS"
"DHX8","KRAS"
"DAD1","KRAS"
"DCTN6","KRAS"
"CPSF4","KRAS"
"GART","KRAS"
"GTF2H4","KRAS"
"GTF3C3","KRAS"
"HAUS4","KRAS"
"HNRNPU","KRAS"
"HSPE1","KRAS"
"IGBP1","KRAS"
"ILF2","KRAS"
"INTS7","KRAS"
"KIF11","KRAS"
"KPNB1","KRAS"
"KRAS","LARS2"
"KRAS","WBSCR22"
"KRAS","LONP1"
"KRAS","LRPPRC"
"KRAS","LSM2"
"KRAS","MAT2A"
"KRAS","MCM3"
"KRAS","MCM5"
"KRAS","MCM7"
"KRAS","MRPL15"
"KRAS","MRPL4"
"KRAS","MRPS14"
"KRAS","NCAPD3"
"KRAS","NCAPG2"
"KRAS","NCBP1"
"KRAS","NOL10"
"KRAS","NUDT21"
"KRAS","NUP160"
"KRAS","NUP214"
"KRAS","NUP62"
"KRAS","NUP85"
"KRAS","NVL"
"KRAS","PAICS"
"KRAS","PCNA"
"KRAS","PDCD11"
"KRAS","PES1"
"KRAS","PFAS"
"KRAS","PFDN2"
"KRAS","PLK4"
"KRAS","PMPCB"
"KRAS","PNPT1"
"KRAS","POLA2"
"KRAS","POLD1"
"KRAS","POLR2D"
"KRAS","POLR2E"
"KRAS","POLR2L"
"KRAS","POLR3C"
"KRAS","POLR3K"
"KRAS","PPP1CB"
"KRAS","PRIM1"
"KRAS","PSMA4"
"KRAS","PSMA6"
"KRAS","PSMC6"
"KRAS","PSMD3"
"KRAS","PSMD4"
"KRAS","PWP1"
"KRAS","PWP2"
"KRAS","RABGGTB"
"KRAS","RACGAP1"
"KRAS","RAD51"
"KRAS","RAD51C"
"KRAS","RBBP4"
"KRAS","RBM19"
"KRAS","RBX1"
"KRAS","WBSCR16"
"KRAS","RHEB"
"KRAS","RPA3"
"KRAS","RPAP3"
"KRAS","RPL19"
"KRAS","RPL27"
"KRAS","RPS27"
"KRAS","RRM1"
"KRAS","RRN3"
"KRAS","RUVBL2"
"KRAS","SDHC"
"KRAS","SF3B4"
"KRAS","SHQ1"
"KRAS","SNRPD1"
"KRAS","TAF2"
"KRAS","TAF6"
"KRAS","TBCE"
"KRAS","TFAM"
"KRAS","TGS1"
"KRAS","TIPIN"
"KRAS","TOP2A"
"KRAS","TOP3A"
"KRAS","TOPBP1"
"KRAS","TPRKB"
"KRAS","TPX2"
"KRAS","TRAPPC3"
