"from","to"
"KIAA1429","NEK4"
"KIAA1429","ZFR"
"KIAA1429","KIF2C"
"KIAA1429","PTPRU"
"CTNNB1","KIAA1429"
"IPO4","KIAA1429"
"KIAA1429","NUP133"
"KIAA1429","TMEM30A"
"ABCF1","KIAA1429"
"AXL","KIAA1429"
"HIST1H2AM","KIAA1429"
"HIST1H2BG","KIAA1429"
"HIST1H2BC","KIAA1429"
"HIST1H4E","KIAA1429"
"HIST1H4B","KIAA1429"
"HIST1H3H","KIAA1429"
"CIT","KIAA1429"
"KIAA1429","MID1"
"KIAA1429","PCM1"
"KIAA1429","SAP130"
"CASK","KIAA1429"
"ELF1","KIAA1429"
"KIAA1429","SF3B1"
"AKAP2","KIAA1429"
"C4A","KIAA1429"
"CAD","KIAA1429"
"KIAA1429","MYO1C"
"KIAA1429","MADD"
"KIAA1429","MED1"
"KIAA1429","MCM2"
"KIAA1429","PHF2"
"KIAA1429","STK3"
"KIAA1429","RPN2"
"KIAA1429","NUDT21"
"KIAA1429","TUBA1B"
"KIAA1429","STK38"
"KIAA1429","TUBB6"
"KIAA1429","PSMD1"
"CMBL","KIAA1429"
"CSE1L","KIAA1429"
"KIAA1429","LARS"
"KIAA1429","SURF4"
"EIF3L","KIAA1429"
"KIAA1429","PSMB1"
"COPE","KIAA1429"
"KIAA1429","PTS"
"KIAA1429","PSMA7"
"KIAA1429","PSMD3"
"KIAA1429","RAB7A"
"KIAA1429","TAF4"
"DPP7","KIAA1429"
"KIAA1429","PSMD11"
"KIAA1429","PSMA5"
"KIAA1429","TMEM165"
"KIAA1429","PSMD12"
"KIAA1429","PSMB3"
"ARF1","KIAA1429"
"HNRNPH2","KIAA1429"
"KIAA1429","NUP107"
"KIAA1429","KIF11"
"DCTN2","KIAA1429"
"KIAA1429","PFKL"
"KIAA1429","PRDX4"
"KIAA1429","SLC25A4"
"KIAA1429","YWHAB"
"KIAA1429","PSMA4"
"ABCE1","KIAA1429"
"KIAA1429","RAN"
"DARS","KIAA1429"
"KIAA1429","YWHAG"
"KIAA1429","RIOK1"
"KIAA1429","SEPT9"
"KIAA1429","PSMC2"
"KIAA1429","NCAPG"
"EIF3K","KIAA1429"
"ILVBL","KIAA1429"
"KIAA1429","PABPC1"
"GSTP1","KIAA1429"
"KIAA1429","TAGLN2"
"CLPTM1L","KIAA1429"
"EZR","KIAA1429"
"IPO9","KIAA1429"
"KIAA1429","SYMPK"
"KIAA1429","PDAP1"
"IVNS1ABP","KIAA1429"
"KIAA1429","SLC1A5"
"HM13","KIAA1429"
"KIAA1429","MCAM"
"GART","KIAA1429"
"KIAA1429","TFG"
"AIMP2","KIAA1429"
"CYB5B","KIAA1429"
"KIAA1429","PPP2R2A"
"KIAA1429","TMED10"
"KIAA1429","PSMD4"
"KIAA1429","PSMA1"
"ASS1","KIAA1429"
"AKAP8","KIAA1429"
"KIAA1429","SFXN1"
"KIAA1429","LMAN2"
"DDX39A","KIAA1429"
"ATP6V1A","KIAA1429"
"KIAA1429","KPNA2"
"KIAA1429","PSMD14"
"KIAA1429","NUP93"
"KIAA1429","SEPT7"
"AIFM1","KIAA1429"
"AFG3L2","KIAA1429"
"ALDOC","KIAA1429"
"GPD2","KIAA1429"
"KIAA1429","VASP"
"ATAD3A","KIAA1429"
"KIAA1429","RPS27A"
"KIAA1429","SLC25A13"
"KIAA1429","PIN4"
"KIAA1429","PSMB7"
"KIAA1429","LMNB2"
"ALDH3A2","KIAA1429"
"KIAA1429","SKIV2L"
"GOLT1B","KIAA1429"
"CYCS","KIAA1429"
"KIAA1429","PFKM"
"KIAA1429","UQCRB"
"KIAA1429","PCMT1"
"KIAA1429","SRPRB"
"KIAA1429","NCLN"
"ARL6IP5","KIAA1429"
"KIAA1429","MTHFD1L"
"KIAA1429","SPTLC1"
"KIAA1429","SMC4"
"KIAA1429","MCM5"
"KIAA1429","PTRH2"
"KIAA1429","UBA1"
"KIAA1429","PYCR1"
"ACAD9","KIAA1429"
"KIAA1429","RPLP1"
"ATP5J","KIAA1429"
"KIAA1429","PPP1CA"
"KIAA1429","PON2"
"KIAA1429","S100A9"
"KIAA1429","SIGMAR1"
"KIAA1429","NUP62"
"KIAA1429","TNPO3"
"DNAJA3","KIAA1429"
"DHCR7","KIAA1429"
"KIAA1429","TMOD3"
"COPS3","KIAA1429"
"KIAA1429","MTCH2"
"KIAA1429","NIPSNAP1"
"CHCHD3","KIAA1429"
"KIAA1429","MLEC"
"CDK2AP1","KIAA1429"
"KIAA1429","PPM1G"
"DPM1","KIAA1429"
"KIAA1429","MRPL18"
"KIAA1429","RAD50"
"ANAPC7","KIAA1429"
"KIAA1429","SLC38A2"
"KIAA1429","MRPS27"
"KIAA1429","NDUFA5"
"CKAP4","KIAA1429"
"KIAA1429","LONP1"
"KIAA1429","NDUFS3"
"ATP1B3","KIAA1429"
"IGKC","KIAA1429"
"KIAA1429","SLC16A3"
"ACTR1A","KIAA1429"
"KIAA1429","SLC27A4"
"COX4I1","KIAA1429"
"ECI2","KIAA1429"
"AHSA1","KIAA1429"
"KIAA1429","SACM1L"
"KIAA1429","RBM3"
"EIF2B1","KIAA1429"
"KIAA1429","TPM2"
"KIAA1429","PIGT"
"KIAA1429","PSAT1"
"EDC4","KIAA1429"
"KIAA1429","MRPS23"
"KIAA1429","MRPL14"
"KIAA1429","LCLAT1"
"GLUL","KIAA1429"
"KIAA1429","POLA2"
"FAM162A","KIAA1429"
"KIAA1429","PSMB2"
"KIAA1429","RAB2A"
"APRT","KIAA1429"
"KIAA1429","TARS"
"KIAA1429","PGK1"
"KIAA1429","TIMM44"
"KIAA1429","SRP68"
"KIAA1429","PFDN5"
"KIAA1429","STAG2"
"CAV1","KIAA1429"
"KIAA1429","PNPT1"
"KIAA1429","UQCRC1"
"HAX1","KIAA1429"
"BCL2L13","KIAA1429"
"ABCB6","KIAA1429"
"CLIC1","KIAA1429"
"KIAA1429","PPA1"
"KIAA1429","TPI1"
"CIRBP","KIAA1429"
"KIAA1429","NDUFS8"
"CNIH4","KIAA1429"
"CACYBP","KIAA1429"
"BUD31","KIAA1429"
"BAK1","KIAA1429"
"FANCI","KIAA1429"
"IMPAD1","KIAA1429"
"KIAA1429","LPCAT1"
"ACTR2","KIAA1429"
"ATL2","KIAA1429"
"KIAA1429","RANGAP1"
"GNG12","KIAA1429"
"KIAA1429","SEC63"
"CISD1","KIAA1429"
"KIAA1429","NUP50"
"KIAA1429","TRIP13"
"KIAA1429","PAICS"
"KIAA1429","KRT7"
"ATP5B","KIAA1429"
"KIAA1429","SLC3A2"
"JUP","KIAA1429"
"KIAA1429","LMNB1"
"KIAA1429","LDHB"
"KIAA1429","RPS7"
"KIAA1429","RPN1"
"KIAA1429","P4HB"
"CLU","KIAA1429"
"KIAA1429","VDAC1"
"KIAA1429","YWHAQ"
"KIAA1429","RPL10"
"KIAA1429","VDAC2"
"EIF4A1","KIAA1429"
"HSPE1","KIAA1429"
"ALDOA","KIAA1429"
"COX5A","KIAA1429"
"CFL1","KIAA1429"
"KIAA1429","RPL12"
"KIAA1429","SDHA"
"KIAA1429","SSR1"
"KIAA1429","MYL6"
"KIAA1429","SNRPD1"
"KIAA1429","RPS6"
"KIAA1429","YBX1"
"KIAA1429","TRAP1"
"KIAA1429","NACA"
"KIAA1429","NOLC1"
"KIAA1429","LRRC59"
"HSPH1","KIAA1429"
"KIAA1429","TUBA4A"
"KIAA1429","RUVBL2"
"KIAA1429","RUVBL1"
"HSPA4","KIAA1429"
"HDAC2","KIAA1429"
"KIAA1429","TMPO"
"KIAA1429","MSH6"
"IMPDH2","KIAA1429"
"KIAA1429","PSMC4"
"KIAA1429","PRMT5"
"HTATSF1","KIAA1429"
"ACAT1","KIAA1429"
"KIAA1429","PRPF31"
"KIAA1429","WDR77"
"KIAA1429","TBL1XR1"
"KIAA1429","PSMD13"
"KIAA1429","PRDX1"
"CCT7","KIAA1429"
"KIAA1429","TCP1"
"CCT6A","KIAA1429"
"CCT4","KIAA1429"
"DNAJA1","KIAA1429"
"DNAJA2","KIAA1429"
"HSPD1","KIAA1429"
"KIAA1429","NPM1"
"KIAA1429","SYNCRIP"
"KIAA1429","NONO"
"FUS","KIAA1429"
"KIAA1429","RPS14"
"KIAA1429","SNRPD3"
"KIAA1429","PRMT1"
"KIAA1429","SNRPB"
"KIAA1429","U2AF2"
"ILF2","KIAA1429"
"HSPA9","KIAA1429"
"KIAA1429","KRT16"
"EEF1A1","KIAA1429"
"KIAA1429","LMNA"
"CASP14","KIAA1429"
"KIAA1429","POLR2B"
"KIAA1429","TRIM28"
"CAP2","KIAA1429"
"G6PD","KIAA1429"
"GARS","KIAA1429"
"KIAA1429","MARS"
"KIAA1429","NDUFA4"
"KIAA1429","PGAM1"
"KIAA1429","RCN1"
"KIAA1429","SEPT2"
"KIAA1429","SMC2"
"KIAA1429","VDAC3"
"KIAA1429","OFD1"
"ARHGAP12","KIAA1429"
"KIAA1429","SRRT"
"KIAA1429","WDR11"
"KIAA1429","LGR4"
"KIAA1429","ZC3H18"
"CLK3","KIAA1429"
"KIAA1429","RNF4"
"ESR1","KIAA1429"
"CPSF1","KIAA1429"
"IGF2BP3","KIAA1429"
"KIAA1429","PBK"
"KIAA1429","SSRP1"
"KIAA1429","MYCN"
"KIAA1429","KIF23"
"KIAA1429","SFN"
"AARS","PLEKHA4"
"ABCF1","PLEKHA4"
"ACACB","PLEKHA4"
"ACADSB","PLEKHA4"
"ACAT1","PLEKHA4"
"ACTN1","PLEKHA4"
"ADSL","PLEKHA4"
"AP2A2","PLEKHA4"
"AP1G1","PLEKHA4"
"ALDH3A2","PLEKHA4"
"ALDOA","PLEKHA4"
"PLEKHA4","SLC25A4"
"APBB1","PLEKHA4"
"APRT","PLEKHA4"
"ARF1","PLEKHA4"
"ARF6","PLEKHA4"
"ARHGDIA","PLEKHA4"
"ATP1B3","PLEKHA4"
"ATP2A2","PLEKHA4"
"ALDH7A1","PLEKHA4"
"ATP5B","PLEKHA4"
"ATP6V1A","PLEKHA4"
"ATP7B","PLEKHA4"
"AUP1","PLEKHA4"
"BCR","PLEKHA4"
"BLM","PLEKHA4"
"BLVRA","PLEKHA4"
"DST","PLEKHA4"
"BYSL","PLEKHA4"
"CAD","PLEKHA4"
"CARS","PLEKHA4"
"CBFB","PLEKHA4"
"PLEKHA4","SERPINH1"
"CBS","PLEKHA4"
"CCNT1","PLEKHA4"
"CCT6A","PLEKHA4"
"CDK1","PLEKHA4"
"LRBA","PLEKHA4"
"CDC6","PLEKHA4"
"CDC25C","PLEKHA4"
"CDKN2A","PLEKHA4"
"CFL1","PLEKHA4"
"PLEKHA4","RCC1"
"CHD1","PLEKHA4"
"CHEK1","PLEKHA4"
"AP2M1","PLEKHA4"
"CLK3","PLEKHA4"
"CLTA","PLEKHA4"
"COPA","PLEKHA4"
"COX15","PLEKHA4"
"CSE1L","PLEKHA4"
"CSK","PLEKHA4"
"CSNK1D","PLEKHA4"
"CSNK2A2","PLEKHA4"
"CSNK2B","PLEKHA4"
"CSTB","PLEKHA4"
"CSTF1","PLEKHA4"
"CSTF2","PLEKHA4"
"CTNNB1","PLEKHA4"
"DAPK3","PLEKHA4"
"DARS","PLEKHA4"
"DDX11","PLEKHA4"
"DHCR7","PLEKHA4"
"DHCR24","PLEKHA4"
"DYNC1H1","PLEKHA4"
"DYNC1I2","PLEKHA4"
"DNM2","PLEKHA4"
"DTNA","PLEKHA4"
"DTYMK","PLEKHA4"
"ECT2","PLEKHA4"
"PHC2","PLEKHA4"
"EEF1A1","PLEKHA4"
"EIF2S1","PLEKHA4"
"EIF2B1","PLEKHA4"
"EIF4A1","PLEKHA4"
"EIF4E","PLEKHA4"
"EIF4G1","PLEKHA4"
"PLEKHA4","SERPINB1"
"ELAVL1","PLEKHA4"
"MARK2","PLEKHA4"
"CTTN","PLEKHA4"
"EPB41L2","PLEKHA4"
"PLEKHA4","STOM"
"EPRS","PLEKHA4"
"ERCC2","PLEKHA4"
"ETFB","PLEKHA4"
"FANCD2","PLEKHA4"
"FEN1","PLEKHA4"
"FLOT2","PLEKHA4"
"FRG1","PLEKHA4"
"FUS","PLEKHA4"
"GARS","PLEKHA4"
"GART","PLEKHA4"
"GBAS","PLEKHA4"
"GLUL","PLEKHA4"
"GMDS","PLEKHA4"
"GNAS","PLEKHA4"
"GPD2","PLEKHA4"
"NR3C1","PLEKHA4"
"GSK3B","PLEKHA4"
"GSPT1","PLEKHA4"
"GSR","PLEKHA4"
"MSH6","PLEKHA4"
"GTF2B","PLEKHA4"
"GYS1","PLEKHA4"
"HIST1H1C","PLEKHA4"
"HIST1H1D","PLEKHA4"
"H2AFZ","PLEKHA4"
"HCFC1","PLEKHA4"
"HDAC2","PLEKHA4"
"HDLBP","PLEKHA4"
"HELLS","PLEKHA4"
"HMOX2","PLEKHA4"
"HNRNPAB","PLEKHA4"
"HNRNPH2","PLEKHA4"
"HPRT1","PLEKHA4"
"PLEKHA4","PRMT1"
"HSD17B4","PLEKHA4"
"DNAJA1","PLEKHA4"
"HSPA2","PLEKHA4"
"HSPA4","PLEKHA4"
"HSPA8","PLEKHA4"
"HSPA9","PLEKHA4"
"HSP90AB3P","PLEKHA4"
"HSPD1","PLEKHA4"
"IARS","PLEKHA4"
"IDH2","PLEKHA4"
"IDH3A","PLEKHA4"
"IDH3B","PLEKHA4"
"IDI1","PLEKHA4"
"IGF2R","PLEKHA4"
"ILF2","PLEKHA4"
"IMPDH1","PLEKHA4"
"IMPDH2","PLEKHA4"
"ITPR1","PLEKHA4"
"ITPR3","PLEKHA4"
"JUP","PLEKHA4"
"KIF2A","PLEKHA4"
"KIF11","PLEKHA4"
"KIFC1","PLEKHA4"
"KIF22","PLEKHA4"
"KPNA1","PLEKHA4"
"KPNA2","PLEKHA4"
"LDHB","PLEKHA4"
"LETM1","PLEKHA4"
"LMNA","PLEKHA4"
"LMNB1","PLEKHA4"
"MARS","PLEKHA4"
"MCM2","PLEKHA4"
"MCM3","PLEKHA4"
"MCM4","PLEKHA4"
"MCM5","PLEKHA4"
"MCM6","PLEKHA4"
"MPP1","PLEKHA4"
"ABCC1","PLEKHA4"
"MYO1B","PLEKHA4"
"MTHFD1","PLEKHA4"
"MTX1","PLEKHA4"
"MVD","PLEKHA4"
"MYL6","PLEKHA4"
"MYO1C","PLEKHA4"
"MYO1E","PLEKHA4"
"MYO5B","PLEKHA4"
"MYO6","PLEKHA4"
"NACA","PLEKHA4"
"NDUFA4","PLEKHA4"
"NDUFA8","PLEKHA4"
"NDUFAB1","PLEKHA4"
"NDUFS1","PLEKHA4"
"NDUFS3","PLEKHA4"
"NDUFV1","PLEKHA4"
"NDUFS5","PLEKHA4"
"NDUFS6","PLEKHA4"
"NDUFS8","PLEKHA4"
"NDUFV3","PLEKHA4"
"DRG1","PLEKHA4"
"NONO","PLEKHA4"
"CNOT3","PLEKHA4"
"NPM1","PLEKHA4"
"PLEKHA4","YBX1"
"OXA1L","PLEKHA4"
"OXCT1","PLEKHA4"
"P4HA1","PLEKHA4"
"P4HB","PLEKHA4"
"PABPC3","PLEKHA4"
"PAFAH1B1","PLEKHA4"
"PLEKHA4","PRDX1"
"PCMT1","PLEKHA4"
"CHMP1A","PLEKHA4"
"CDK16","PLEKHA4"
"PFDN2","PLEKHA4"
"PFKL","PLEKHA4"
"PFKM","PLEKHA4"
"PGAM1","PLEKHA4"
"PGK1","PLEKHA4"
"PIK3C2A","PLEKHA4"
"PIK3C3","PLEKHA4"
"PITX1","PLEKHA4"
"PLEKHA4","PLK1"
"PLEKHA4","PLOD1"
"PLEKHA4","PLOD2"
"PLEKHA4","PML"
"PLEKHA4","POLD2"
"PLEKHA4","POLE"
"PLEKHA4","POLE2"
