"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"ORMDL2","NONE",2.634,16,6,2.25
"GPR110","NONE",2.665,4,3,2.25
"GAST","NONE",-3.27,4,3,2.25
"CDC42EP3","NONE",3.692,12,5,2.08333333333333
"CCL17","NONE",2.601,2,2,2
"BTBD17","NONE",-3.022,2,2,2
"ZNF628","NONE",-3.159,5,3,1.8
"BAALC","NONE",3.118,4,2,1
"STARD5","NONE",-3.023,1,1,1
"CRH","NONE",2.609,5,2,0.8
"CEACAM1","NONE",-3.345,5,2,0.8
"TMEM194B","NONE",2.816,2,1,0.5
"IFITM2","NONE",3.197,2,1,0.5
"EVI2B","NONE",2.767,2,1,0.5
"LOC221710","NONE",-3.257,0,0,0
"TNFSF4","NONE",3.152,0,0,0
"RPL32P3","NONE",2.726,1,0,0
"FLJ42289","NONE",3.755,0,0,0
"OBFC2A","NONE",2.733,0,0,0
"NT5C3","NONE",-2.645,0,0,0
"LOC151657","NONE",2.609,0,0,0
"PCA3","NONE",3.685,0,0,0
"ABHD1","NONE",2.851,0,0,0
"SLC9A11","NONE",-2.897,0,0,0
"LOC643406","NONE",3.038,0,0,0
"CECR4","NONE",2.699,0,0,0
"VPREB1","NONE",-3.334,0,0,0
"NCRNA00173","NONE",2.666,0,0,0
"DEM1","NONE",2.582,0,0,0
"FAM57B","NONE",-3.164,0,0,0
"COPS2",NA,NA,NA,NA,NA
"RNF149",NA,NA,NA,NA,NA
"DHX9",NA,NA,NA,NA,NA
"NUPR1",NA,NA,NA,NA,NA
"RIT1",NA,NA,NA,NA,NA
"DHX15",NA,NA,NA,NA,NA
"SRPK2",NA,NA,NA,NA,NA
"SUZ12",NA,NA,NA,NA,NA
"SNIP1",NA,NA,NA,NA,NA
"SNW1",NA,NA,NA,NA,NA
"ZBTB2",NA,NA,NA,NA,NA
"NRP1",NA,NA,NA,NA,NA
"ADARB1",NA,NA,NA,NA,NA
"NUP43",NA,NA,NA,NA,NA
"SMC5",NA,NA,NA,NA,NA
"CAPZB",NA,NA,NA,NA,NA
"DDX24",NA,NA,NA,NA,NA
"RBFOX2",NA,NA,NA,NA,NA
"ACIN1",NA,NA,NA,NA,NA
"ILF3",NA,NA,NA,NA,NA
"H2AFY",NA,NA,NA,NA,NA
"RAN",NA,NA,NA,NA,NA
"SIN3A",NA,NA,NA,NA,NA
"TCEB2",NA,NA,NA,NA,NA
"IRAK1",NA,NA,NA,NA,NA
"NRAS",NA,NA,NA,NA,NA
"PRKACA",NA,NA,NA,NA,NA
"PRKCZ",NA,NA,NA,NA,NA
"FKBP5",NA,NA,NA,NA,NA
"PPP2CA",NA,NA,NA,NA,NA
"CRYAA",NA,NA,NA,NA,NA
"LEMD3",NA,NA,NA,NA,NA
"NUP155",NA,NA,NA,NA,NA
"MAP4K4",NA,NA,NA,NA,NA
"GPR182",NA,NA,NA,NA,NA
"RHOF",NA,NA,NA,NA,NA
"RTN4",NA,NA,NA,NA,NA
"ATP2A1",NA,NA,NA,NA,NA
"VCL",NA,NA,NA,NA,NA
"STYK1",NA,NA,NA,NA,NA
"RAB3B",NA,NA,NA,NA,NA
"DPF2",NA,NA,NA,NA,NA
"RAB4A",NA,NA,NA,NA,NA
"GBF1",NA,NA,NA,NA,NA
"LGALS8",NA,NA,NA,NA,NA
"DBN1",NA,NA,NA,NA,NA
"IFITM1",NA,NA,NA,NA,NA
"CHEK2",NA,NA,NA,NA,NA
"DDIT3",NA,NA,NA,NA,NA
"CDK6",NA,NA,NA,NA,NA
"HNF1B",NA,NA,NA,NA,NA
"YTHDF3",NA,NA,NA,NA,NA
"GOLGB1",NA,NA,NA,NA,NA
"EYA4",NA,NA,NA,NA,NA
"NF2",NA,NA,NA,NA,NA
"BAG1",NA,NA,NA,NA,NA
"TLX2",NA,NA,NA,NA,NA
"DNMT3B",NA,NA,NA,NA,NA
"ITGA4",NA,NA,NA,NA,NA
"TSG101",NA,NA,NA,NA,NA
"FHL3",NA,NA,NA,NA,NA
"YTHDF2",NA,NA,NA,NA,NA
"COPS3",NA,NA,NA,NA,NA
"DNMT1",NA,NA,NA,NA,NA
"WDTC1",NA,NA,NA,NA,NA
"RBM4",NA,NA,NA,NA,NA
"CHERP",NA,NA,NA,NA,NA
"MBNL1",NA,NA,NA,NA,NA
"ZMYM2",NA,NA,NA,NA,NA
