"from","to"
"AKAP9","YWHAH"
"ALMS1","YWHAH"
"ASS1","YWHAH"
"LRRC16A","YWHAH"
"COBL","YWHAH"
"DRG2","YWHAH"
"KIAA1191","YWHAH"
"KIF11","YWHAH"
"KIF14","YWHAH"
"LARP1B","YWHAH"
"MAP2","YWHAH"
"MEF2D","YWHAH"
"MPHOSPH9","YWHAH"
"NCOA7","YWHAH"
"NOTCH2","YWHAH"
"OSBPL10","YWHAH"
"PARD3B","YWHAH"
"PI4KA","YWHAH"
"PLEC","YWHAH"
"RAB11FIP5","YWHAH"
"RAB3GAP2","YWHAH"
"RPL27","YWHAH"
"RPS27","YWHAH"
"RRM2","YWHAH"
"SH3GL1","YWHAH"
"SIPA1L3","YWHAH"
"SLC16A1","YWHAH"
"SSFA2","YWHAH"
"SUB1","YWHAH"
"TJP1","YWHAH"
"RNF10","YWHAH"
"CCDC138","YWHAH"
"CSPP1","YWHAH"
"KIAA1217","YWHAH"
"MADD","YWHAH"
"MRPS28","YWHAH"
"MTUS1","YWHAH"
"SAMD4A","YWHAH"
"SSRP1","YWHAH"
"TWISTNB","YWHAH"
"ILF3","YWHAH"
"NR3C1","YWHAH"
"DMWD","YWHAH"
"ELAVL1","YWHAH"
"FN1","YWHAH"
"GRB2","YWHAH"
"CAPNS1","YWHAH"
"XPO1","YWHAH"
"ABCE1","YWHAH"
"CRY1","YWHAH"
"MCM2","YWHAH"
"CDC25A","YWHAH"
"PTPDC1","YWHAH"
"RIPK4","YWHAH"
"YAF2","YWHAH"
"UBE2M","YWHAH"
"EFTUD2","YWHAH"
"RECQL4","YWHAH"
"ALDH2","YWHAH"
"UBA1","YWHAH"
"LMBR1L","YWHAH"
"CLK2","YWHAH"
"PLK4","YWHAH"
"GIT2","YWHAH"
"ARHGEF6","YWHAH"
"APPL1","YWHAH"
"HSP90AB1","YWHAH"
"HSPA4","YWHAH"
"UTRN","YWHAH"
"TFAM","YWHAH"
"RPS6KA1","YWHAH"
"PCNT","YWHAH"
"RPA3","YWHAH"
"PRPF6","YWHAH"
"TARS","YWHAH"
"CDC123","YWHAH"
"ENO1","YWHAH"
"HSPA14","STIP1"
"HSPA4","STIP1"
"PWP2","STIP1"
"HSP90AB1","STIP1"
"DNAJB6","STIP1"
"AKR1B1","STIP1"
"HSPE1","STIP1"
"ME1","STIP1"
"PGK1","STIP1"
"HIST1H2BH","STIP1"
"RPAP3","STIP1"
"ACLY","STIP1"
"STIP1","TXNRD1"
"OLA1","STIP1"
"PSMC5","STIP1"
"ACACA","STIP1"
"ADD1","STIP1"
"PARP1","STIP1"
"ALDOA","STIP1"
"SLC25A5","STIP1"
"ATP2A2","STIP1"
"CDK1","STIP1"
"CSE1L","STIP1"
"CSTF3","STIP1"
"DDB1","STIP1"
"DDX1","STIP1"
"DDX5","STIP1"
"DHX15","STIP1"
"DKC1","STIP1"
"DLAT","STIP1"
"EEF1D","STIP1"
"EIF2S1","STIP1"
"EIF4G1","STIP1"
"EIF4G2","STIP1"
"ELAVL1","STIP1"
"EPRS","STIP1"
"FKBP4","STIP1"
"FLNA","STIP1"
"GART","STIP1"
"GSPT1","STIP1"
"GTF2I","STIP1"
"HSD17B10","STIP1"
"HDAC1","STIP1"
"HELLS","STIP1"
"HNRNPAB","STIP1"
"HNRNPK","STIP1"
"HSPA9","STIP1"
"IARS","STIP1"
"IDH3A","STIP1"
"ILF2","STIP1"
"ILF3","STIP1"
"KIF2A","STIP1"
"KIF11","STIP1"
"KPNB1","STIP1"
"MAT2A","STIP1"
"MCM3","STIP1"
"MCM4","STIP1"
"MCM5","STIP1"
"MCM6","STIP1"
"MCM7","STIP1"
"MRE11A","STIP1"
"MSH2","STIP1"
"NCBP1","STIP1"
"P4HB","STIP1"
"PHB","STIP1"
"SLC25A3","STIP1"
"PLEC","STIP1"
"POLA1","STIP1"
"POLD1","STIP1"
"PRIM2","STIP1"
"PKN2","STIP1"
"PRKDC","STIP1"
"PSMB1","STIP1"
"PSMC6","STIP1"
"PSMD3","STIP1"
"PSMD8","STIP1"
"PSMD11","STIP1"
"RANGAP1","STIP1"
"RBBP4","STIP1"
"STIP1","UPF1"
"RPL9","STIP1"
"RPL27","STIP1"
"RRM1","STIP1"
"RRM2","STIP1"
"STIP1","TRA2B"
"SMARCA4","STIP1"
"SMARCC1","STIP1"
"SSRP1","STIP1"
"STIP1","TARS"
"STIP1","TLN1"
"STIP1","TOP2B"
"STIP1","TP53"
"CCT3","STIP1"
"DNAJC7","STIP1"
"STIP1","TUBG1"
"STIP1","UBA1"
"STIP1","UMPS"
"STIP1","VARS"
"STIP1","VIM"
"STIP1","XPO1"
"STIP1","XRCC5"
"STIP1","YWHAG"
"STIP1","YWHAZ"
"CSDE1","STIP1"
"AIMP2","STIP1"
"NUP214","STIP1"
"CUL4B","STIP1"
"CUL1","STIP1"
"IRS4","STIP1"
"HAT1","STIP1"
"EIF3B","STIP1"
"DDX18","STIP1"
"AP1M1","STIP1"
"FUBP3","STIP1"
"PRPF4","STIP1"
"AIFM1","STIP1"
"GTF3C3","STIP1"
"EFTUD2","STIP1"
"LONP1","STIP1"
"NUP155","STIP1"
"CTR9","STIP1"
"NUP93","STIP1"
"STIP1","UBE3C"
"NUP153","STIP1"
"RAD50","STIP1"
"LRPPRC","STIP1"
"PDIA6","STIP1"
"STIP1","TRIM28"
"SLC25A13","STIP1"
"PRMT3","STIP1"
"PSME3","STIP1"
"PSMD14","STIP1"
"HNRNPR","STIP1"
"SF3B4","STIP1"
"BCAS2","STIP1"
"STIP1","TIMM44"
"MYBBP1A","STIP1"
"CHERP","STIP1"
"NOP56","STIP1"
"CCT4","STIP1"
"AHSA1","STIP1"
"PAICS","STIP1"
"STIP1","TBL3"
"STIP1","USP39"
"RUVBL2","STIP1"
"ASCC3","STIP1"
"GCN1L1","STIP1"
"NUDT21","STIP1"
"DDX52","STIP1"
"CDC37","STIP1"
"STIP1","XPOT"
"STIP1","XRN2"
"HSPA4L","STIP1"
"DHX30","STIP1"
"CCT5","STIP1"
"PDCD11","STIP1"
"NUP205","STIP1"
"CYFIP1","STIP1"
"NUP210","STIP1"
"NUP160","STIP1"
"DNAJC13","STIP1"
"STIP1","USP24"
"PES1","STIP1"
"NUP188","STIP1"
"GTPBP4","STIP1"
"MKRN2","STIP1"
"NUP62","STIP1"
"PRPF6","STIP1"
"NOL11","STIP1"
"SAMHD1","STIP1"
"APPL1","STIP1"
"COPG2","STIP1"
"EML4","STIP1"
"DYNC1LI1","STIP1"
"CRNKL1","STIP1"
"DDX41","STIP1"
"ANKFY1","STIP1"
"STIP1","TRIM33"
"CPSF3","STIP1"
"HEATR1","STIP1"
"RPRD1A","STIP1"
"FANCI","STIP1"
"IPO9","STIP1"
"STIP1","VPS35"
"NUP133","STIP1"
"AGK","STIP1"
"STIP1","WDR12"
"CAND1","STIP1"
"RCC2","STIP1"
"NKRF","STIP1"
"STIP1","THOC2"
"STIP1","WDR18"
"LRRC47","STIP1"
"STIP1","XPO5"
"STIP1","TBC1D15"
"CDC73","STIP1"
"IPO4","STIP1"
"STIP1","UBA5"
"NUP85","STIP1"
"NAA15","STIP1"
"STIP1","WDR26"
"RPF2","STIP1"
"LMNB2","STIP1"
"STIP1","TIMM50"
"MCM2","STIP1"
"SARS","STIP1"
"RCN2","STIP1"
"RPS18","STIP1"
"SCYL2","STIP1"
"SFPQ","STIP1"
"STIP1","TUBB"
"STIP1","U2AF1"
"CAD","STIP1"
"DDX21","STIP1"
"PRDX6","STIP1"
"STIP1","UCHL1"
"GINS1","STIP1"
"DENND4C","STIP1"
"NPAT","STIP1"
"FKBP5","STIP1"
"AIP","STIP1"
"NR3C1","STIP1"
"POT1","STIP1"
"AHCYL1","STIP1"
"IGBP1","STIP1"
"KCNH2","STIP1"
"FN1","STIP1"
"STIP1","VCAM1"
"LMO2","STIP1"
"MAP1S","STIP1"
"ASS1","STIP1"
"MSN","STIP1"
"PTGES3","STIP1"
"STIP1","TAGLN"
"STIP1","TAGLN3"
"STIP1","UFD1L"
"PTEN","STIP1"
"NPHP4","STIP1"
"CDC25A","STIP1"
"DNAI2","STIP1"
"STIP1","TRIML2"
"RIPK4","STIP1"
"STIP1","UBE2M"
"PIH1D1","STIP1"
"PPT1","STIP1"
"RECQL4","STIP1"
"HPSE","STIP1"
"BIRC3","STIP1"
"ESR1","STIP1"
"DOCK8","STIP1"
"FARP2","STIP1"
"MTCH1","STIP1"
"DNAJB2","STIP1"
"EIF6","STIP1"
"LCK","STIP1"
"LMAN1","STIP1"
"MAP4K1","STIP1"
"STIP1","TAL1"
"RHOG","STIP1"
"NPM1","STIP1"
"STIP1","WARS"
"ADSS","STIP1"
"STIP1","TSSK1B"
"DYRK4","STIP1"
"RECQL","STIP1"
"RPA3","STIP1"
"RPA4","STIP1"
"FBXL4","STIP1"
"CTNNA1","STIP1"
"LIG3","STIP1"
"KCNA3","STIP1"
"ENO1","STIP1"
"PI4KA","STIP1"
"CDC123","STIP1"
"KIF20A","MBD1"
"KIF20A","TSPYL1"
"KIF20A","TNKS"
"CDCA8","KIF20A"
"KIF20A","PLEC"
"KIF20A","VIM"
"KIF20A","LIMA1"
"HIST1H2AG","KIF20A"
"HIST1H2AD","KIF20A"
"HNRNPU","KIF20A"
"KIF20A","NPM1"
"DES","KIF20A"
"DDX5","KIF20A"
"KIF20A","TOP2A"
"HIST1H1C","KIF20A"
"KIF20A","MYO1C"
"HIST1H1E","KIF20A"
"DDX21","KIF20A"
"KIF20A","RPL6"
"ANXA2","KIF20A"
"KIF20A","NOP56"
"HNRNPH2","KIF20A"
"GNAS","KIF20A"
"DHX15","KIF20A"
"ATP5A1","KIF20A"
"KIF20A","PKP2"
"KIF20A","SRRM2"
"FLNA","KIF20A"
"KIF20A","TOP2B"
"KIF20A","RPS18"
"KIF20A","RPS27"
"ILF3","KIF20A"
"KIF20A","RACGAP1"
"KIF20A","RPS27L"
"KIF20A","RPL9"
"HNRNPK","KIF20A"
"ILF2","KIF20A"
"CFL1","KIF20A"
"ERH","KIF20A"
"KIF20A","RPL26L1"
"KIF20A","RPL18"
"CAPRIN1","KIF20A"
"KIF20A","SRRM1"
"HNRNPR","KIF20A"
"ELAVL1","KIF20A"
"KIF20A","SAFB"
"KIF20A","PPP1CB"
"KIF20A","MYBBP1A"
"COPE","KIF20A"
"KIF20A","MGST3"
"KIF20A","UBR5"
"KIF20A","RPL19"
"KIF20A","SAFB2"
"KIF20A","MAP7"
"KIF20A","SSRP1"
"DHX30","KIF20A"
"CBX3","KIF20A"
"CHERP","KIF20A"
"KIF20A","LMNB2"
"KIF20A","MYH14"
"KIF20A","PPP1R12A"
"KIF20A","RNPS1"
"CPSF1","KIF20A"
"KIF20A","KPNB1"
"HSP90AB1","KIF20A"
"HNRNPAB","KIF20A"
"HDAC1","KIF20A"
"KIF20A","MYO1F"
"ATP5O","KIF20A"
"DDX18","KIF20A"
"KIF20A","RPS29"
"KIF20A","PHB"
"G3BP2","KIF20A"
"KIF20A","PRKDC"
"KIF20A","XRCC5"
"EFTUD2","KIF20A"
"KIF20A","PTBP1"
"CTSA","KIF20A"
"KIF20A","SMARCA4"
"KIF20A","SPTB"
"ESCO2","KIF20A"
"GNAQ","KIF20A"
"ETFA","KIF20A"
"CAPZA2","KIF20A"
"DKC1","KIF20A"
"CTNND1","KIF20A"
"KIF20A","NVL"
"DDB1","KIF20A"
"KIAA0020","KIF20A"
"KIF20A","TMOD3"
"KIF20A","LONP1"
"ALPP","KIF20A"
"KIF20A","XRN2"
"CECR5","KIF20A"
"KIF20A","NHP2"
"KIF20A","LRPPRC"
"KIF20A","PWP2"
"KIF20A","MDC1"
"GTPBP4","KIF20A"
"KIF20A","SFPQ"
"CTTN","KIF20A"
"KIF20A","SF3B4"
"DDX51","KIF20A"
"HEATR1","KIF20A"
"KIF20A","NUP205"
"KIF20A","TPX2"
"HSPA4L","KIF20A"
"HPSE","KIF20A"
"IARS","KIF20A"
"KIF20A","TRA2B"
"KIF20A","TMEM33"
"CYBRD1","KIF20A"
"HMGN1","KIF20A"
"KIF20A","NUP133"
"KIF20A","THOC2"
"DHX16","KIF20A"
"KIF20A","RAF1"
"AHCTF1","KIF20A"
"KIF20A","NOC3L"
"EIF4A2","KIF20A"
"KIF20A","TFAM"
"KIF20A","NDUFS7"
"KIF20A","MCM5"
"KIF20A","SNRPD1"
"KIF20A","LARP4B"
"KIF20A","TJP1"
"KIF20A","MORC2"
"HERC1","KIF20A"
"CEP170","KIF20A"
"KIF20A","NUP155"
"KIF20A","NCBP1"
"KIF20A","MCM4"
"KIF20A","P4HB"
"KIF20A","PLCG2"
"KIF20A","PPP1R9A"
"ARPC3","KIF20A"
"KIF20A","N4BP3"
"AIMP2","KIF20A"
"DDX1","KIF20A"
"KIF20A","MYO3B"
"CHAF1B","KIF20A"
"FYN","KIF20A"
"IFI16","KIF20A"
"CENPE","KIF20A"
"KIF20A","ZNF281"
"KIF20A","PAN2"
"KIF20A","PRPF4"
"HMGN3","KIF20A"
"KIF20A","MINK1"
"KIF20A","PRPF6"
"KIF20A","MCM3"
"GCN1L1","KIF20A"
"KIF20A","RBBP7"
"KIF20A","NDUFB10"
"KIF20A","SHC1"
"KIF20A","WDR43"
"KIF20A","XPNPEP3"
"KIF20A","REEP5"
"KIF20A","RBBP4"
"ARPC5","KIF20A"
"KIF20A","SSBP1"
"ILVBL","KIF20A"
"FANCI","KIF20A"
"KIF20A","SSFA2"
"KIF20A","UBAP2L"
"KIF14","KIF20A"
"ALMS1","KIF20A"
"HMGCR","KIF20A"
"KIF20A","RUVBL2"
"KIF20A","PDHA1"
"KIF20A","RBM19"
"ARPC2","KIF20A"
"KIF20A","ZEB2"
"KIF20A","UTRN"
"KIF20A","POLH"
"COX5B","KIF20A"
"BUB1","KIF20A"
"KIF20A","TBL3"
"KIF20A","NLN"
"KIF20A","LPHN1"
"KIF20A","MRPL3"
"KIF20A","MRC2"
"KIF20A","UCHL1"
"KIF20A","PCM1"
"KIF20A","XPO1"
"KIF20A","MAD2L1"
"ANLN","KIF20A"
"KIF20A","TP53"
"KIF20A","ZNF330"
"KIF20A","MCFD2"
"HIST2H2BE","KIF20A"
"KIF20A","PARP1"
"HIST1H3C","KIF20A"
"KIF20A","RPA3"
"ILF3","PRMT1"
"NCOA1","PRMT1"
"ESR1","PRMT1"
"HNRNPR","PRMT1"
"HNRNPK","PRMT1"
"CAPRIN1","PRMT1"
"HNRNPU","PRMT1"
"PRMT1","TERF1"
"PRMT1","STAT5A"
"PARP1","PRMT1"
"PRMT1","SH3GL1"
"ACLY","PRMT1"
"NSUN5","PRMT1"
"PRMT1","UBAP2L"
"PRMT1","VIM"
"CUL1","PRMT1"
"PRMT1","SIRT1"
"CFLAR","PRMT1"
"MBP","PRMT1"
"FNTA","PRMT1"
"HDAC1","PRMT1"
"PRMT1","PSMD4"
"FLNA","PRMT1"
"DDX1","PRMT1"
"PRMT1","RBM10"
"ALG13","PRMT1"
"PRMT1","TUBB"
"PRMT1","TUBA1B"
"HSP90AB1","PRMT1"
"PRMT1","XRN2"
"IVNS1ABP","PRMT1"
"CCT4","PRMT1"
"PLEC","PRMT1"
"DDX5","PRMT1"
"DDX21","PRMT1"
"DHX15","PRMT1"
"CAD","PRMT1"
"ILF2","PRMT1"
"HNRNPAB","PRMT1"
"HNRNPH2","PRMT1"
"CCT3","PRMT1"
"PRMT1","SFPQ"
"PRMT1","PRPS1"
"DHX30","PRMT1"
"NPM1","PRMT1"
"CCT5","PRMT1"
"CCDC9","PRMT1"
"PRMT1","PRPF31"
"EPRS","PRMT1"
"DDB1","PRMT1"
"CCDC88A","PRMT1"
"G3BP2","PRMT1"
"EFTUD2","PRMT1"
"IRS4","PRMT1"
"NKRF","PRMT1"
"IARS","PRMT1"
"EIF4G1","PRMT1"
"PRMT1","WDR26"
"PRMT1","RBBP7"
"CDC37","PRMT1"
"ATP5A1","PRMT1"
"PRMT1","WIZ"
"DKC1","PRMT1"
"PRMT1","XRCC5"
"PRMT1","TRIM28"
"KIF2A","PRMT1"
"ANXA2","PRMT1"
"PRMT1","PSMD11"
"HSPA4L","PRMT1"
"PRMT1","RUVBL2"
"PRMT1","PRMT3"
"ANKFY1","PRMT1"
"PRMT1","PRPF6"
"PRMT1","SAFB"
"LRPPRC","PRMT1"
"PRMT1","RRP1B"
"PPAT","PRMT1"
"PRMT1","PUS1"
"PDIA6","PRMT1"
"MAP7","PRMT1"
"PRMT1","RBM34"
"PRMT1","RBM28"
"HSPA9","PRMT1"
"PRMT1","PTBP1"
"CPSF1","PRMT1"
"PRKDC","PRMT1"
"PRMT1","RPL6"
"PRMT1","ZC3H11A"
"PRMT1","PSMC5"
"PRMT1","UPF1"
"PAICS","PRMT1"
"PCNA","PRMT1"
"HSPA4","PRMT1"
"PRMT1","YWHAZ"
"GART","PRMT1"
"PRMT1","PSMD3"
"AHCY","PRMT1"
"DDX23","PRMT1"
"MCM5","PRMT1"
"PRMT1","TP53"
"CRNKL1","PRMT1"
"LARP4B","PRMT1"
"PRMT1","XPNPEP3"
"LDHA","PRMT1"
"KIF11","PRMT1"
"ENO1","PRMT1"
"PRMT1","PSMA4"
"ELAVL1","PRMT1"
"PRMT1","TFG"
"CTTN","PRMT1"
"PRMT1","SLC25A5"
"LIMA1","PRMT1"
"CHERP","PRMT1"
"MDH2","PRMT1"
"CSDE1","PRMT1"
"MCM3","PRMT1"
"PRMT1","UBA1"
"ARHGEF2","PRMT1"
"DLAT","PRMT1"
"MYO1C","PRMT1"
"AIFM1","PRMT1"
"EIF3B","PRMT1"
"ANLN","PRMT1"
"DNAJC7","PRMT1"
"PGK1","PRMT1"
"PRMT1","RAD50"
"P4HB","PRMT1"
"HSD17B10","PRMT1"
"MYBBP1A","PRMT1"
"GTPBP4","PRMT1"
"GTF2I","PRMT1"
"FUBP3","PRMT1"
"BMS1","PRMT1"
"EXOSC8","PRMT1"
"PRMT1","PSMA6"
"PRMT1","RPL18"
"MRPL19","PRMT1"
"PHB","PRMT1"
"POLR2E","PRMT1"
"CDC73","PRMT1"
"KEAP1","PRMT1"
"EEF1D","PRMT1"
"MDH1","PRMT1"
"PRMT1","YWHAG"
"CEP170","PRMT1"
"HPRT1","PRMT1"
"DDX42","PRMT1"
"PRMT1","YTHDF2"
"FARSB","PRMT1"
"MRPL3","PRMT1"
"MRPS26","PRMT1"
"FH","PRMT1"
"GNB1L","PRMT1"
"PRMT1","YWHAB"
"DCTN4","PRMT1"
"PRMT1","RPS29"
"PKP2","PRMT1"
"ARPC3","PRMT1"
"PRMT1","S100A8"
"MRE11A","PRMT1"
"CUL2","PRMT1"
"CAND1","PRMT1"
"FN1","PRMT1"
"MCM4","PRMT1"
"MCM7","PRMT1"
"HSF2","PRMT1"
"PRMT1","RNPS1"
"MCM2","PRMT1"
"PRMT1","UBE2M"
"PIH1D1","PRMT1"
"NBN","PRMT1"
"PRMT1","RECQL4"
"FBXW7","PRMT1"
"PRMT1","WDR76"
"NEK2","PRMT1"
"BIRC3","PRMT1"
"CELF1","PRMT1"
"LGALS9","PRMT1"
"IFI16","PRMT1"
"ERH","PRMT1"
"PRMT1","SOX15"
"PRMT1","TRAF3"
"ENY2","PRMT1"
"PRMT1","RAD17"
"PRMT1","PRPF4"
"PRMT1","TAF6"
"PRMT1","SNRPD1"
"PRMT1","SCRN1"
"CLK2","PRMT1"
"PRMT1","SCYL1"
"HDLBP","PRMT1"
"PRMT1","RAF1"
"ASXL2","PRMT1"
"ASXL3","PRMT1"
"PRMT1","TGOLN2"
"PRMT1","RFWD2"
"PRMT1","RPA3"
"KCNA3","PRMT1"
"CDC123","PRMT1"
"LMNB2","TMPO"
"HDAC3","TMPO"
"OIP5","TMPO"
"MRE11A","TMPO"
"LIG3","TMPO"
"PHB","TMPO"
"TMPO","TUBG1"
"TMPO","VARS"
"EXOSC8","TMPO"
"P4HB","TMPO"
"CLGN","TMPO"
"GLUD1","TMPO"
"CAD","TMPO"
"CAND1","TMPO"
"GCN1L1","TMPO"
"MYBBP1A","TMPO"
"LRPPRC","TMPO"
"FARSA","TMPO"
"EBNA1BP2","TMPO"
"GARS","TMPO"
"SLC25A10","TMPO"
"AHSA1","TMPO"
"DHCR24","TMPO"
"CCT3","TMPO"
"IARS","TMPO"
"EPRS","TMPO"
"PRKDC","TMPO"
"ATP2A2","TMPO"
"RPL9","TMPO"
"MYO1C","TMPO"
"ARPC1B","TMPO"
"TMOD3","TMPO"
"MCM5","TMPO"
"CCT5","TMPO"
"SLC25A3","TMPO"
"DDX1","TMPO"
"EIF4G1","TMPO"
"MCM3","TMPO"
"ILF3","TMPO"
"CCT4","TMPO"
"ASS1","TMPO"
"PTBP1","TMPO"
"ARPC2","TMPO"
"CFL1","TMPO"
"MYH14","TMPO"
"TMPO","TPM1"
"MCM7","TMPO"
"TMPO","VIM"
"DDX5","TMPO"
"HIST1H1E","TMPO"
"RUVBL2","TMPO"
"ILF2","TMPO"
"HNRNPU","TMPO"
"RPL6","TMPO"
"EIF4A2","TMPO"
"RPS18","TMPO"
"HNRNPK","TMPO"
"RPL27","TMPO"
"PARP1","TMPO"
"ANXA2","TMPO"
"HIST1H4H","TMPO"
"EFTUD2","TMPO"
"TMPO","XRCC5"
"DHX15","TMPO"
"TMPO","TXNL1"
"EIF3B","TMPO"
"SRRM2","TMPO"
"NUDT21","TMPO"
"SRRM1","TMPO"
"SUB1","TMPO"
"GOLM1","TMPO"
"CDCA3","TMPO"
"FNDC3A","TMPO"
"GOPC","TMPO"
"LMAN1","TMPO"
"NOTCH2","TMPO"
"NSDHL","TMPO"
"NUP133","TMPO"
"NUP155","TMPO"
"NUPL2","TMPO"
"POR","TMPO"
"RAB3GAP2","TMPO"
"RINT1","TMPO"
"SOAT1","TMPO"
"SSFA2","TMPO"
"STBD1","TMPO"
"STX18","TMPO"
"TMEM209","TMPO"
"TMPO","TMX4"
"TMPO","USP33"
"TMPO","ZNF622"
"RTN4","TMPO"
"PAPOLA","TMPO"
"HIST1H2BH","TMPO"
"HSP90AB1","TMPO"
"RNF185","TMPO"
"SMARCAD1","TMPO"
"PFKP","TMPO"
"PAXIP1","TMPO"
"FMNL1","TMPO"
"HDAC9","TMPO"
"RPA3","TMPO"
"ABCE1","TMPO"
"NUP160","TMPO"
"NUP35","TMPO"
"TMEM63B","TMPO"
"CDH1","TMPO"
"EYA1","TMPO"
"PDHA1","TMPO"
"RIPK4","TMPO"
"MAP2K1","TMPO"
"ARNT","TMPO"
"HNF1B","TMPO"
"RNF138","TMPO"
"CUL4B","TMPO"
"CHD3","TMPO"
"RECQL4","TMPO"
"DCPS","TMPO"
"TMPO","USP14"
"SSBP3","TMPO"
"RHBDD1","TMPO"
"BIRC3","TMPO"
"LMBR1L","TMPO"
"FAM105A","TMPO"
"ESR1","TMPO"
"TMPO","WHSC1"
"FANCD2","TMPO"
"LCK","TMPO"
"STAG1","TMPO"
"NEK4","TMPO"
"ANLN","TMPO"
"ECT2","TMPO"
"KIF14","TMPO"
"NPC1","TMPO"
"DTX2","TMPO"
"DDX58","TMPO"
"LAMP3","TMPO"
"METTL7A","TMPO"
"PXMP2","TMPO"
"REEP5","TMPO"
"SEC62","TMPO"
"FBXW7","TMPO"
"BRD3","TMPO"
"AXL","TMPO"
"RHOG","TMPO"
"DAD1","TMPO"
"ENY2","TMPO"
"ARL5B","TMPO"
"HIST1H3C","TMPO"
"HDLBP","TMPO"
"RAF1","TMPO"
"ASXL2","TMPO"
"CDK1","TMPO"
"HMGA2","TMPO"
"ADARB1","TMPO"
"TGOLN2","TMPO"
"RECQL","TMPO"
"RPA4","TMPO"
"FLNA","TMPO"
"KCNA3","TMPO"
"CDC123","TMPO"
"CUL1","RAC2"
"AFG3L2","RAC2"
"RAC2","RAP1GDS1"
"GIT2","RAC2"
"CYFIP1","RAC2"
"DEPDC1B","RAC2"
"RAC2","SLC7A5"
"NUP155","RAC2"
"FARSB","RAC2"
"LMAN1","RAC2"
"PARK7","RAC2"
"ARHGEF6","RAC2"
"PAK2","RAC2"
"CCDC88A","RAC2"
"CTNND1","RAC2"
"RAC2","STEAP3"
"NOTCH2","RAC2"
"HPRT1","RAC2"
"LANCL2","RAC2"
"NOTCH1","RAC2"
"RAC2","UBA1"
"ADD1","RAC2"
"ABCE1","RAC2"
"DDX18","RAC2"
"RAC2","SLC7A11"
"FLVCR1","RAC2"
"LMNB2","RAC2"
"POR","RAC2"
"OSBPL10","RAC2"
"PTPRJ","RAC2"
"RAC2","SLC38A1"
"RAC2","STBD1"
"RAC2","SOAT1"
"RAC2","TMEM209"
"MYO1C","RAC2"
"LRRC16A","RAC2"
"RAC2","YWHAG"
"PLCB3","RAC2"
"MRPS5","RAC2"
"LPHN1","RAC2"
"ARL13B","RAC2"
"CPD","RAC2"
"CSNK1G3","RAC2"
"CTNNA1","RAC2"
"CISD1","RAC2"
"MRC2","RAC2"
"CXCR4","RAC2"
"RAC2","STT3A"
"EPHB4","RAC2"
"RAC2","SLC29A1"
"FCHO2","RAC2"
"FNDC3A","RAC2"
"FMNL1","RAC2"
"LONP1","RAC2"
"MINK1","RAC2"
"RAC2","RPUSD3"
"RAC2","SLC16A1"
"PPP1R9A","RAC2"
"NUP205","RAC2"
